settlement_id,batch_id,line_type,payment_id,refund_id,gross,fee,tax,net,settled_event_date
SET_1C6F176509D9,BAT_249B0E0FF71D,payment,PAY_0B20B5F44667,,765.73,0.00,0.00,765.73,2026-09-15
SET_1C9FCE26C124,BAT_ADA160D6BFE2,payment,PAY_AF07D54FCA30,,21316.99,426.34,76.74,20813.91,2026-09-15
SET_1EE541284B83,BAT_249B0E0FF71D,payment,PAY_64BB891E42BB,,3719.54,0.00,0.00,3719.54,2026-09-15
SET_1F4B7CB0CB57,BAT_EFAAE4E504CE,refund,PAY_CBCCA465844E,RFD_00890B5F4CFA,0.00,0.00,0.00,-3074.83,2026-09-15
SET_21443BD855D3,BAT_249B0E0FF71D,payment,PAY_E385571A517F,,6934.70,131.76,23.72,6779.22,2026-09-15
SET_222C1DA34722,BAT_ADA160D6BFE2,payment,PAY_4E7C16DB343B,,9165.29,183.31,33.00,8948.98,2026-09-15
SET_2270019BC46F,BAT_ADA160D6BFE2,payment,PAY_F6D0F51CB254,,3934.37,0.00,0.00,3934.37,2026-09-15
SET_245EEB7A0D54,BAT_ADA160D6BFE2,payment,PAY_F2CD5508932B,,2791.31,55.83,10.05,2725.43,2026-09-15
SET_246EC3FBAF46,BAT_ADA160D6BFE2,payment,PAY_DB784E421613,,10401.74,208.03,37.45,10156.26,2026-09-15
SET_24AC06727EAC,BAT_EFAAE4E504CE,payment,PAY_57EF6BE82A52,,44689.76,715.04,128.71,43846.01,2026-09-15
SET_25259369B615,BAT_ADA160D6BFE2,payment,PAY_21FFE658312B,,545.51,0.00,0.00,545.51,2026-09-15
SET_280924D0CB86,BAT_249B0E0FF71D,payment,PAY_F1A5B324CFE4,,7254.62,0.00,0.00,7254.62,2026-09-15
SET_2843CB1A12EE,BAT_ADA160D6BFE2,payment,PAY_16265494219D,,3298.23,65.96,11.87,3220.40,2026-09-15
SET_287E3F0BC80B,BAT_98522345B527,payment,PAY_D8A476B0715D,,20101.79,402.04,72.37,19627.38,2026-09-14
SET_29178FCCD559,BAT_249B0E0FF71D,payment,PAY_D0C232A83888,,3101.09,0.00,0.00,3101.09,2026-09-15
SET_2919CD3D93B5,BAT_EFAAE4E504CE,payment,PAY_4B0B9F7688D4,,44104.74,793.89,142.90,"43,167.95",2026-09-15
SET_2B4AC6E0548B,BAT_EFAAE4E504CE,payment,PAY_719B8CCE58D8,,48247.41,868.45,156.32,"47,222.64",2026-09-15
SET_2C89A6FC658D,BAT_98522345B527,payment,PAY_E8EB0DCD72D5,,337.92,0.00,0.00,337.92,2026-09-14
SET_2CCED50BA705,BAT_249B0E0FF71D,refund,PAY_FDAEE774C8D8,RFD_AE7E1406B0C3,0.00,0.00,0.00,-7246.89,2026-09-15
SET_2EAAABE90F95,BAT_EFAAE4E504CE,payment,PAY_51B0EA417E48,,42210.34,675.37,121.57,41413.40,2026-09-15
SET_2EDFB7DD99E3,BAT_ADA160D6BFE2,payment,PAY_CF70B491E990,,18866.57,0.00,0.00,18866.57,2026-09-15
SET_2EE5835F7138,BAT_D66001038576,payment,PAY_6198DA1EE0FA,,7129.73,167.55,30.16,6932.02,2026-09-14
SET_2FE57204B933,BAT_ADA160D6BFE2,payment,PAY_2D5E69CC3DCB,,20699.87,362.25,65.21,20272.41,2026-09-15
SET_3010A823F4C5,BAT_249B0E0FF71D,payment,PAY_9DDA35328A3B,,6163.07,0.00,0.00,"6,163.07",2026-09-15
SET_31AAE469F590,BAT_249B0E0FF71D,payment,PAY_9A87BDEAE31F,,7687.64,180.66,32.52,7474.46,2026-09-15
SET_32CC51AA1778,BAT_ADA160D6BFE2,payment,PAY_20F6762D3D19,,12085.82,0.00,0.00,12085.82,2026-09-15
SET_340C58701243,BAT_EFAAE4E504CE,payment,PAY_1DDF7E1F63CD,,6337.90,114.08,20.53,6203.29,2026-09-15
SET_35BBD167A499,BAT_249B0E0FF71D,payment,PAY_EA98ECEE205E,,837.05,0.00,0.00,837.05,2026-09-15
SET_379632C35E01,BAT_EFAAE4E504CE,payment,PAY_6800044D99E3,,55590.23,1000.62,180.11,54409.50,2026-09-15
SET_37E7CCC630B8,BAT_249B0E0FF71D,payment,PAY_E330FA8A6B1A,,7359.68,172.95,31.13,7155.60,2026-09-15
SET_38B07DE5EAE7,BAT_ADA160D6BFE2,payment,PAY_8ED96E943DF3,,1201.06,24.02,4.32, 1172.72 ,2026-09-15
SET_39638919C158,BAT_ADA160D6BFE2,payment,PAY_5C8D9F88BC8B,,22932.86,458.66,82.56,22391.64,2026-09-15
SET_3A17DA3F2E25,BAT_ADA160D6BFE2,refund,PAY_7BC02DC8D3FF,RFD_5C2367095F4F,0.00,0.00,0.00,-9784.45,2026-09-15
SET_3AB97D159610,BAT_EFAAE4E504CE,payment,PAY_5AD0FCD5FE38,,52017.14,1014.33,182.58,50820.23,2026-09-15
SET_3C6EB6353581,BAT_249B0E0FF71D,payment,PAY_4F1DE22D5F8F,,4043.76,0.00,0.00,4043.76,2026-09-15
SET_3DEC95AB162F,BAT_ADA160D6BFE2,payment,PAY_DD82DB3ACCF9,,6558.88,0.00,0.00,6558.88,2026-09-15
SET_3DF72BAC90A1,BAT_EFAAE4E504CE,payment,PAY_C611728D73AA,,45707.45,822.73,148.09,"44,736.63",2026-09-15
SET_3E48B7CB49F1,BAT_ADA160D6BFE2,payment,PAY_654E8329484E,,19476.22,0.00,0.00,19476.22,2026-09-15
SET_3E572F3B1EF9,BAT_EFAAE4E504CE,payment,PAY_F850F8593F31,,27119.34,0.00,0.00,27119.34,2026-09-15
SET_40308D40AB05,BAT_EFAAE4E504CE,payment,PAY_2D4D41D615BB,,40417.66,646.68,116.40,39654.58,2026-09-15
SET_4242BDFB8D3D,BAT_ADA160D6BFE2,payment,PAY_848108EA435E,,6365.61,127.31,22.92, 6215.38 ,2026-09-15
SET_42C7883CE036,BAT_EFAAE4E504CE,payment,PAY_BF0A045C80E5,,49919.32,898.55,161.74, 48859.03 ,2026-09-15
SET_43E541BCF1C6,BAT_ADA160D6BFE2,payment,PAY_2B1EE2659E5D,,1874.99,37.50,6.75,1830.74,2026-09-15
SET_443BDC775107,BAT_EFAAE4E504CE,payment,PAY_29938A7AD905,,1137.72,20.48,3.69,1113.55,2026-09-15
SET_457F86DBC54C,BAT_EFAAE4E504CE,payment,PAY_3B6554C92779,,55670.01,890.72,160.33,54618.96,2026-09-15
SET_459B2957FEEF,BAT_EFAAE4E504CE,payment,PAY_E4750ADA9C2E,,45214.65,0.00,0.00,45214.65,2026-09-15
SET_476654FE8D40,BAT_EFAAE4E504CE,refund,PAY_B63DC560F93D,RFD_0B15AE01D4EE,0.00,0.00,0.00,-9903.94,2026-09-15
SET_49890BFF3CC4,BAT_ADA160D6BFE2,refund,PAY_F2D64F4511A2,RFD_65B2CF6DD715,0.00,0.00,0.00,-2339.77,2026-09-15
SET_49E6FB78AA22,BAT_ADA160D6BFE2,payment,PAY_6EFD40263CD6,,17156.00,0.00,0.00,17156.00,2026-09-15
SET_4B5E26C11E16,BAT_249B0E0FF71D,payment,PAY_B4DA5AE0BEF8,,3136.70,0.00,0.00,3136.70,2026-09-15
SET_4B6A8E349372,BAT_249B0E0FF71D,payment,PAY_FA4412DFEBF7,,7591.20,178.39,32.11,7380.70,2026-09-15
SET_4B79F0E812D7,BAT_ADA160D6BFE2,payment,PAY_0CA5FCC1DE46,,11997.10,0.00,0.00,11997.10,2026-09-15
SET_4C9BA46181A7,BAT_249B0E0FF71D,payment,PAY_60322809977E,,3020.04,0.00,0.00,3020.04,2026-09-15
SET_4DC41C32ADFB,BAT_EFAAE4E504CE,payment,PAY_01CCA8E2EC62,,31747.86,507.97,91.43,31148.46,2026-09-15
SET_4FF1E6CB9FB6,BAT_ADA160D6BFE2,payment,PAY_B2001C63E60D,,20102.08,0.00,0.00, 20102.08 ,2026-09-15
SET_5122AE6A95C2,BAT_249B0E0FF71D,payment,PAY_84291546DD85,,454.07,0.00,0.00, 454.07 ,2026-09-15
SET_528F33FCF107,BAT_249B0E0FF71D,payment,PAY_C185DCB180CB,,7740.13,154.80,27.86, 7557.47 ,2026-09-15
SET_53527102152A,BAT_249B0E0FF71D,payment,PAY_E794A809F75A,,3376.19,0.00,0.00,3376.19,2026-09-15
SET_5450ACBC5001,BAT_EFAAE4E504CE,payment,PAY_8EA720214E94,,55478.60,887.66,159.78,54431.16,2026-09-15
SET_5458473158F3,BAT_ADA160D6BFE2,payment,PAY_93DE83CFF65C,,22098.79,0.00,0.00,22098.79,2026-09-15
SET_5588E1E79BB1,BAT_EFAAE4E504CE,payment,PAY_C0C3B3A3B210,,46900.44,750.41,135.07,46014.96,2026-09-15
SET_570A6A78D87D,BAT_EFAAE4E504CE,payment,PAY_F447448E8F34,,19253.03,0.00,0.00,19253.03,2026-09-15
SET_579F1DD4EAD2,BAT_249B0E0FF71D,payment,PAY_D769584C216F,,4803.42,0.00,0.00,4803.42,2026-09-15
SET_5A416C3FA99A,BAT_249B0E0FF71D,payment,PAY_E5AC03BE82DE,,690.03,16.22,2.92,670.89,2026-09-15
SET_5B1507C82C38,BAT_EFAAE4E504CE,payment,PAY_B29BB690004B,,44086.41,793.56,142.84,43150.01,2026-09-15
SET_5B4F388D516A,BAT_ADA160D6BFE2,payment,PAY_101191B7D88A,,19465.65,408.78,73.58,18983.29,2026-09-15
SET_5BCC49CF0A7A,BAT_ADA160D6BFE2,payment,PAY_86370819F873,,15531.04,0.00,0.00,15531.04,2026-09-15
SET_5E40049BF2D7,BAT_ADA160D6BFE2,payment,PAY_887BA0ED6D05,,22991.47,0.00,0.00,22991.47,2026-09-15
SET_5F08E240E964,BAT_EFAAE4E504CE,payment,PAY_87F2CB1EF898,,45911.68,734.59,132.23,45044.86,2026-09-15
SET_5F301DA45978,BAT_EFAAE4E504CE,payment,PAY_B99F74762FBE,,33317.85,599.72,107.95,32610.18,2026-09-15
SET_5F7416DBD56F,BAT_EFAAE4E504CE,payment,PAY_5CBBD49FFFED,,59529.31,1071.53,192.88,58264.90,2026-09-15
SET_5FBD3F91B5E3,BAT_EFAAE4E504CE,payment,PAY_A767DCD9F9C8,,29302.34,527.44,94.94,28679.96,2026-09-15
SET_6052DD6B3F3A,BAT_EFAAE4E504CE,payment,PAY_CA3294CD3A6A,,33228.52,598.11,107.66,32522.75,2026-09-15
SET_60DEE6D1A4AD,BAT_ADA160D6BFE2,payment,PAY_E679B3ED91C4,,21381.87,427.64,76.98, 20877.25 ,2026-09-15
SET_61AEE347061D,BAT_249B0E0FF71D,payment,PAY_50F8FDBEE0C9,,5732.34,0.00,0.00,5732.34,2026-09-15
SET_61F6C31BC8D2,BAT_249B0E0FF71D,payment,PAY_D37812BCE3A7,,3235.93,64.72,11.65, 3159.56 ,2026-09-15
SET_6255136A2E6C,BAT_ADA160D6BFE2,payment,PAY_1CBE3B8AF624,,21982.66,0.00,0.00,21982.66,2026-09-15
SET_638154340AB9,BAT_ADA160D6BFE2,payment,PAY_F2D64F4511A2,,2339.77,46.80,8.42,2284.55,2026-09-15
SET_6389D34ABC43,BAT_ADA160D6BFE2,payment,PAY_3371B9F0F4D3,,7470.43,0.00,0.00,7470.43,2026-09-15
SET_6509075CB645,BAT_ADA160D6BFE2,payment,PAY_2DB6E0416AB3,,15261.01,0.00,0.00,15261.01,2026-09-15
SET_6612C0E517A0,BAT_249B0E0FF71D,payment,PAY_2AC7880F37F2,,473.06,0.00,0.00,473.06,2026-09-15
SET_664DB5DDD78C,BAT_ADA160D6BFE2,refund,PAY_0FA4172E52C1,RFD_085694F59F44,0.00,0.00,0.00,-1424.14,2026-09-15
SET_6838C199B371,BAT_EFAAE4E504CE,payment,PAY_00DFBB1007F2,,47135.97,0.00,0.00,"47,135.97",2026-09-15
SET_68B243E0326E,BAT_5DD8CF6BB1B7,payment,PAY_1CB771AA8A0D,,13412.54,214.60,38.63,13159.31,2026-09-14
SET_68F19FD0D05D,BAT_ADA160D6BFE2,payment,PAY_07D808C6BB69,,11399.84,199.50,35.91,11164.43,2026-09-15
SET_69C9BA300D27,BAT_98522345B527,payment,PAY_573A9EBD0DBD,,4354.69,87.09,15.68,4251.92,2026-09-14
SET_6A82B8013E82,BAT_D66001038576,payment,PAY_B155E58EF45D,,3852.62,0.00,0.00,3852.62,2026-09-14
SET_6AA708BAFDC0,BAT_EFAAE4E504CE,payment,PAY_3E311529E689,,24592.91,442.67,79.68,24070.56,2026-09-15
SET_6D50E7E7A0DF,BAT_249B0E0FF71D,payment,PAY_FF2786017379,,2086.30,0.00,0.00,2086.30,2026-09-15
SET_6DAA43F4E822,BAT_ADA160D6BFE2,payment,PAY_412DEF5F4050,,22300.01,0.00,0.00,"22,300.01",2026-09-15
SET_6DAA9B7DF516,BAT_ADA160D6BFE2,payment,PAY_6F52942F4210,,2805.93,56.12,10.10,2739.71,2026-09-15
SET_6DDBD2CFCABE,BAT_EFAAE4E504CE,payment,PAY_BAAEADF531FF,,42015.07,672.24,121.00,41221.83,2026-09-15
SET_6F5638D3F3D4,BAT_249B0E0FF71D,payment,PAY_EDDA91DD2B8C,,5417.65,0.00,0.00,5417.65,2026-09-15
SET_6F6ADAEB1E01,BAT_249B0E0FF71D,payment,PAY_19A190BDBC1E,,6646.38,0.00,0.00,6646.38,2026-09-15
SET_6FF697A42063,BAT_ADA160D6BFE2,payment,PAY_E8C6268EB951,,4670.33,93.41,16.81,4560.11,2026-09-15
SET_70721876DAD9,BAT_EFAAE4E504CE,payment,PAY_5FF97497794F,,15779.76,252.48,45.45,15481.83,2026-09-15
SET_726FEC541C57,BAT_ADA160D6BFE2,payment,PAY_E08C1E670655,,13800.39,289.81,52.17,13458.41,2026-09-15
SET_7319D344361D,BAT_5DD8CF6BB1B7,payment,PAY_6830E47AA145,,33489.65,602.81,108.51,32778.33,2026-09-14
SET_73483E9142AF,BAT_ADA160D6BFE2,refund,PAY_76662D821D89,RFD_A58AD45603CD,0.00,0.00,0.00,-6505.48,2026-09-15
SET_74C0ADED5D6C,BAT_ADA160D6BFE2,payment,PAY_93BAA4A56DA4,,17346.62,0.00,0.00,17346.62,2026-09-15
SET_75B981B7BD94,BAT_EFAAE4E504CE,payment,PAY_F160258D44E6,,23008.51,414.15,74.55,22519.81,2026-09-15
SET_75BC034B8C16,BAT_249B0E0FF71D,payment,PAY_8F2768FA7D36,,1937.91,0.00,0.00,1937.91,2026-09-15
SET_77F3AA22580A,BAT_249B0E0FF71D,refund,PAY_A65D65D0D25B,RFD_955F848B19D5,0.00,0.00,0.00,-764.29,2026-09-15
SET_78F5C290CC7B,BAT_ADA160D6BFE2,payment,PAY_B183BF229B95,,16688.32,333.77,60.08,16294.47,2026-09-15
SET_79BC2D55E9C2,BAT_ADA160D6BFE2,payment,PAY_601D1B3EEC3A,,1214.39,25.50,4.59,1184.30,2026-09-15
SET_7A1337038C65,BAT_249B0E0FF71D,payment,PAY_F671AC386B96,,7253.18,0.00,0.00,7253.18,2026-09-15
SET_7B0D3BE9642A,BAT_249B0E0FF71D,payment,PAY_1B7CD5CA19AA,,7401.79,140.63,25.31,7235.85,2026-09-15
SET_7B239F9F25AC,BAT_5DD8CF6BB1B7,refund,PAY_ABEDBFDC8771,RFD_0FACB62A5E20,0.00,0.00,0.00,-31569.06,2026-09-14
SET_7B7AFB9F0787,BAT_EFAAE4E504CE,payment,PAY_168120E4240A,,24279.92,473.46,85.22,23721.24,2026-09-15
SET_7C0E5C1A7C95,BAT_ADA160D6BFE2,payment,PAY_207D04F8EDF9,,14357.72,251.26,45.23,14061.23,2026-09-15
SET_7D989FDCF16B,BAT_249B0E0FF71D,payment,PAY_E1A5F58BEEAF,,663.50,0.00,0.00,663.50,2026-09-15
SET_7E0D7F84432B,BAT_ADA160D6BFE2,payment,PAY_80A215A4B5B2,,17159.57,343.19,61.77,16754.61,2026-09-15
SET_7E7CCFDDCFED,BAT_ADA160D6BFE2,refund,PAY_11A0EF217E64,RFD_49B4644746C4,0.00,0.00,0.00,-8726.61,2026-09-15
SET_81CC720407A9,BAT_249B0E0FF71D,payment,PAY_CAB4CB5D996A,,6141.71,144.33,25.98,5971.40,2026-09-15
SET_8374138EF215,BAT_EFAAE4E504CE,payment,PAY_5931D2903D3C,,27414.75,493.47,88.82,26832.46,2026-09-15
SET_839AAE432C78,BAT_ADA160D6BFE2,payment,PAY_676CC8F9A0AF,,22098.03,0.00,0.00,22098.03,2026-09-15
SET_83B5F8EB5DB3,BAT_ADA160D6BFE2,payment,PAY_9164BD214DCD,,15545.79,0.00,0.00,15545.79,2026-09-15
SET_83E50B2A92AB,BAT_EFAAE4E504CE,payment,PAY_D8335027DC86,,20298.62,365.38,65.77,19867.47,2026-09-15
SET_861C72534CF1,BAT_ADA160D6BFE2,payment,PAY_9BF6351D7DE6,,1075.76,0.00,0.00,1075.76,2026-09-15
SET_8698D8278211,BAT_EFAAE4E504CE,payment,PAY_5DC7A7DC8269,,43795.02,700.72,126.13,42968.17,2026-09-15
SET_87551A2DCB7A,BAT_5DD8CF6BB1B7,payment,PAY_06E06ED8480F,,37517.34,600.28,108.05,36809.01,2026-09-14
SET_8766460F2D41,BAT_ADA160D6BFE2,payment,PAY_618B11E56627,,10254.41,205.09,36.92,10012.40,2026-09-15
SET_88DA30B25CBB,BAT_249B0E0FF71D,payment,PAY_DCFD681CC6B8,,5404.54,0.00,0.00,5404.54,2026-09-15
SET_893F7FCB38CE,BAT_ADA160D6BFE2,payment,PAY_4FF1712A93D2,,9406.27,0.00,0.00,9406.27,2026-09-15
SET_8946A6089C58,BAT_EFAAE4E504CE,payment,PAY_29EB0442F59F,,38557.16,694.03,124.93,37738.2,2026-09-15
SET_89482D5D43B4,BAT_249B0E0FF71D,payment,PAY_EB748304AAA0,,405.52,0.00,0.00,405.52,2026-09-15
SET_8A731F2E6BDA,BAT_EFAAE4E504CE,payment,PAY_6F9126B34178,,14155.77,0.00,0.00,14155.77,2026-09-15
SET_8A738E77B336,BAT_ADA160D6BFE2,payment,PAY_D87242E57EC3,,2512.70,52.77,9.50,2450.43,2026-09-15
SET_8BB6DF919195,BAT_249B0E0FF71D,payment,PAY_FDAEE774C8D8,,7246.89,0.00,0.00,7246.89,2026-09-15
SET_8BFBFDD20ED0,BAT_ADA160D6BFE2,payment,PAY_816ABDB80244,,5750.01,115.00,20.70,5614.31,2026-09-15
SET_8E992FB5CEB2,BAT_EFAAE4E504CE,payment,PAY_A8444D4CCDDB,,18669.37,298.71,53.77,18316.89,2026-09-15
SET_8F3C7A340D6A,BAT_249B0E0FF71D,payment,PAY_4DE6BD4410F1,,2073.62,0.00,0.00,2073.62,2026-09-15
SET_8FCC7136A78C,BAT_ADA160D6BFE2,payment,PAY_D52A5CB5540F,,22170.95,443.42,79.82,21647.71,2026-09-15
SET_906E257632E9,BAT_EFAAE4E504CE,payment,PAY_F3B0215E5D61,,20332.45,365.98,65.88,19900.59,2026-09-15
SET_9130067244E0,BAT_EFAAE4E504CE,payment,PAY_2791F2A6E63C,,55304.42,995.48,179.19,54129.75,2026-09-15
SET_91F4B98A2806,BAT_ADA160D6BFE2,refund,PAY_9723EDFF6467,RFD_4514F50D14E3,0.00,0.00,0.00,-10807.40,2026-09-15
SET_945E23DD6149,BAT_ADA160D6BFE2,payment,PAY_86EF454F90F4,,3309.77,66.20,11.92,3231.65,2026-09-15
SET_94ABD62A3308,BAT_EFAAE4E504CE,refund,PAY_B29DF7980761,RFD_681DE9FA6CF9,0.00,0.00,0.00,-2155.03,2026-09-15
SET_94D68D6BB573,BAT_249B0E0FF71D,payment,PAY_B840618DCCC5,,1637.85,0.00,0.00,1637.85,2026-09-15
SET_97C08C278F39,BAT_ADA160D6BFE2,payment,PAY_551A328273E5,,15865.04,0.00,0.00,15865.04,2026-09-15
SET_9855258CA345,BAT_ADA160D6BFE2,payment,PAY_1D21ED97A55B,,15942.77,279.00,50.22,15613.55,2026-09-15
SET_98DB10336D57,BAT_EFAAE4E504CE,payment,PAY_767A79D4A4D8,,44937.88,719.01,129.42,44089.45,2026-09-15
SET_98E0DC583A9D,BAT_EFAAE4E504CE,payment,PAY_64FC58FB42E9,,13058.13,208.93,37.61,12811.59,2026-09-15
SET_99517AB74A3A,BAT_249B0E0FF71D,payment,PAY_CCB4F3B99BB3,,4509.64,0.00,0.00,4509.64,2026-09-15
SET_9B4C52E0D765,BAT_EFAAE4E504CE,payment,PAY_3FCF4381AA88,,16473.89,0.00,0.00,16473.89,2026-09-15
SET_9B89D491589D,BAT_ADA160D6BFE2,payment,PAY_36B3ECD767FB,,23180.89,463.62,83.45,22633.82,2026-09-15
SET_9B9D2B15604B,BAT_EFAAE4E504CE,payment,PAY_C107ACFD653B,,34465.56,620.38,111.67,33733.51,2026-09-15
SET_9D30A5C6A7EF,BAT_249B0E0FF71D,payment,PAY_C5C7F550EA05,,751.06,17.65,3.18,730.23,2026-09-15
SET_9F9D502E1EC5,BAT_EFAAE4E504CE,refund,PAY_9AEB9BC60722,RFD_A6EC3A39EB55,0.00,0.00,0.00,-28523.22,2026-09-15
SET_9FFACE957A7D,BAT_249B0E0FF71D,payment,PAY_CAD62BA81196,,1323.09,0.00,0.00,1323.09,2026-09-15
SET_A00B5C600460,BAT_ADA160D6BFE2,payment,PAY_19DD160146ED,,3806.91,0.00,0.00,3806.91,2026-09-15
SET_A0B0F0F144E5,BAT_249B0E0FF71D,payment,PAY_1558F75C3035,,4891.99,0.00,0.00,4891.99,2026-09-15
SET_A18E0EC9FF31,BAT_249B0E0FF71D,payment,PAY_B19FE4156CA3,,4802.34,0.00,0.00,4802.34,2026-09-15
SET_A1BFB2D383A4,BAT_EFAAE4E504CE,payment,PAY_B09C42CA94C2,,44432.90,799.79,143.96,43489.15,2026-09-15
SET_A326B155B996,BAT_ADA160D6BFE2,payment,PAY_BA61B2B38778,,21896.96,383.20,68.98, 21444.78 ,2026-09-15
SET_A41BA656EDE1,BAT_ADA160D6BFE2,payment,PAY_0FA4172E52C1,,4125.91,82.52,14.85,4028.54,2026-09-15
SET_A456AFCE1E88,BAT_ADA160D6BFE2,payment,PAY_22FD3D584736,,21921.14,0.00,0.00,21921.14,2026-09-15
SET_A47CB5C672D0,BAT_ADA160D6BFE2,payment,PAY_EB834E54FFAB,,1330.49,26.61,4.79,1299.09,2026-09-15
SET_A4D7B43EBE62,BAT_249B0E0FF71D,payment,PAY_E4C393A25E40,,7194.86,0.00,0.00,7194.86,2026-09-15
SET_A61F95615694,BAT_EFAAE4E504CE,refund,PAY_F11C84976C06,RFD_5140BD73D174,0.00,0.00,0.00,-8452.26,2026-09-15
SET_A7089D36F8FE,BAT_249B0E0FF71D,payment,PAY_15D37E96AF5D,,2142.14,50.34,9.06,2082.74,2026-09-15
SET_A8B323B8D0AD,BAT_249B0E0FF71D,payment,PAY_9B56787782F8,,7852.05,0.00,0.00,7852.05,2026-09-15
