order_id,invoice_no,gross,order_date,customer_id,sku
ORD_3E9CF7AADBB5,INV-B-01-000079,6300.50,2026-09-01,CUST-PROFILE_B-00109,SKU-BP-MEAL
ORD_3FAC12C26965,INV-A-01-000048,22773.90,2026-09-01,CUST-PROFILE_A-00095,SKU-AR-DECOR
ORD_4041D535DB1E,INV-B-01-000041,2895.25,2026-09-01,CUST-PROFILE_B-00963,SKU-BP-MEAL
ORD_40B977DF16FC,INV-A-01-000030,13696.09,2026-09-01,CUST-PROFILE_A-00114,SKU-AR-LINEN
ORD_40E5284F65A7,INV-A-01-000023,2764.54,2026-09-01,CUST-PROFILE_A-00610,SKU-AR-TABLEWARE
ORD_40FC70C8119B,INV-B-01-000002,6606.56,2026-09-01,CUST-PROFILE_B-00236,SKU-BP-BEVERAGE
ORD_415A7BA0AD7C,INV-A-01-000036,21808.70,2026-09-01,CUST-PROFILE_A-00253,SKU-AR-DECOR
ORD_41E93ECB8A33,INV-A-01-000062, 11223.31 ,2026-09-01,CUST-PROFILE_A-00357,SKU-AR-KITCHEN
ORD_42A07FD09D52,INV-B-01-000007,6063.43,2026-09-01,CUST-PROFILE_B-00861,SKU-BP-DESSERT
ORD_44B000CBCA1F,INV-C-01-000003,6796.89,2026-09-01,CUST-PROFILE_C-00209,SKU-CW-CABLE
ORD_44BD640D08F5,INV-B-01-000080,6151.80,2026-09-01,CUST-PROFILE_B-00174,SKU-BP-MEAL
ORD_455F4E68F097,INV-C-01-000038,34891.49,2026-09-01,CUST-PROFILE_C-00079,SKU-CW-PANEL
ORD_46860CBF4504,INV-B-01-000026,1062.47,2026-09-01,CUST-PROFILE_B-00480,SKU-BP-BEVERAGE
ORD_46AE23A9E54F,INV-B-01-000072,5751.21,2026-09-01,CUST-PROFILE_B-00205,SKU-BP-MEAL
ORD_46DD2498E4A0,INV-A-01-000061,23713.66,2026-09-01,CUST-PROFILE_A-00075,SKU-AR-DECOR
ORD_46E8DBA36DDD,INV-C-01-000029,43134.33,2026-09-01,CUST-PROFILE_C-00069,SKU-CW-PANEL
ORD_47501D61ED91,INV-B-01-000016,2817.36,2026-09-01,CUST-PROFILE_B-01251,SKU-BP-MEAL
ORD_47C23C4DDE57,INV-C-01-000045,5207.62,2026-09-01,CUST-PROFILE_C-00191,SKU-CW-CABLE
ORD_4859CA796272,INV-A-01-000066,11917.71,2026-09-01,CUST-PROFILE_A-00734,SKU-AR-LINEN
ORD_4BE437CE8B25,INV-C-01-000081,21526.39,2026-09-01,CUST-PROFILE_C-00056,SKU-CW-PANEL
ORD_4D2D83FB6C95,INV-C-01-000047,15185.88,2026-09-01,CUST-PROFILE_C-00195,SKU-CW-INVERTER
ORD_4D39B5228F09,INV-A-01-000020,18069.81,2026-09-01,CUST-PROFILE_A-00408,SKU-AR-LINEN
ORD_4D3BC1E77BAC,INV-B-01-000074,1577.31,2026-09-01,CUST-PROFILE_B-00111,SKU-BP-DESSERT
ORD_4D48EC6406CC,INV-C-01-000027, 59674.21 ,2026-09-01,CUST-PROFILE_C-00247,SKU-CW-CABLE
ORD_4D55A489A4A9,INV-A-01-000074,8911.24,2026-09-01,CUST-PROFILE_A-00682,SKU-AR-KITCHEN
ORD_4F964165A4C2,INV-B-01-000010,2453.92,2026-09-01,CUST-PROFILE_B-01187,SKU-BP-DESSERT
ORD_505115856C85,INV-B-01-000036,7843.59,2026-09-01,CUST-PROFILE_B-00957,SKU-BP-MEAL
ORD_509DEB7AFA58,INV-C-01-000028,38818.02,2026-09-01,CUST-PROFILE_C-00196,SKU-CW-INVERTER
ORD_50C0CFE89FCA,INV-B-01-000032,5251.49,2026-09-01,CUST-PROFILE_B-00720,SKU-BP-BEVERAGE
ORD_5134CB7E062F,INV-A-01-000073,5445.45,2026-09-01,CUST-PROFILE_A-00373,SKU-AR-KITCHEN
ORD_51C000F77503,INV-A-01-000042,19937.92,2026-09-01,CUST-PROFILE_A-00194,SKU-AR-KITCHEN
ORD_52D714DA43FE,INV-A-01-000045,10529.40,2026-09-01,CUST-PROFILE_A-00549,SKU-AR-TABLEWARE
ORD_5502E9A8A221,INV-A-01-000053,2497.68,2026-09-01,CUST-PROFILE_A-00488,SKU-AR-DECOR
ORD_5511F3C253BD,INV-C-01-000059,25255.65,2026-09-01,CUST-PROFILE_C-00212,SKU-CW-INVERTER
ORD_551B25B999E6,INV-C-01-000050,13751.95,2026-09-01,CUST-PROFILE_C-00176,SKU-CW-MOUNT
ORD_55CDDF8CA6FD,INV-C-01-000061,22056.21,2026-09-01,CUST-PROFILE_C-00246,SKU-CW-MOUNT
ORD_55F1F2E9DC2E,INV-C-01-000011,3843.76,2026-09-01,CUST-PROFILE_C-00376,SKU-CW-MOUNT
ORD_56E65B7140AE,INV-C-01-000055,42168.50,2026-09-01,CUST-PROFILE_C-00146,SKU-CW-INVERTER
ORD_59628BE79295,INV-A-01-000056,23993.91,2026-09-01,CUST-PROFILE_A-00608,SKU-AR-KITCHEN
ORD_5B85B3E55919,INV-C-01-000043,8081.56,2026-09-01,CUST-PROFILE_C-00050,SKU-CW-PANEL
ORD_5C32B5B84111,INV-B-01-000004,4069.13,2026-09-01,CUST-PROFILE_B-01360,SKU-BP-BEVERAGE
ORD_5E5340E8B8CE,INV-A-01-000071,3255.95,2026-09-01,CUST-PROFILE_A-00707,SKU-AR-DECOR
ORD_5F4D5BC97A06,INV-A-01-000079,1724.22,2026-09-01,CUST-PROFILE_A-00227,SKU-AR-DECOR
ORD_61AF65BB7D1E,INV-A-01-000004,17695.93,2026-09-01,CUST-PROFILE_A-00603,SKU-AR-LINEN
ORD_64E14AEAAA98,INV-C-01-000067,40050.34,2026-09-01,CUST-PROFILE_C-00287,SKU-CW-MOUNT
ORD_6549F1FC40CB,INV-B-01-000012,5211.71,2026-09-01,CUST-PROFILE_B-01507,SKU-BP-MEAL
ORD_6817EA72A346,INV-A-01-000009,12396.78,2026-09-01,CUST-PROFILE_A-00633,SKU-AR-LINEN
ORD_6AD08FE94E08,INV-B-01-000008,7352.19,2026-09-01,CUST-PROFILE_B-00356,SKU-BP-DESSERT
ORD_6BC6D1F687EE,INV-A-01-000016,2446.20,2026-09-01,CUST-PROFILE_A-00032,SKU-AR-LINEN
ORD_6BC7B564ACE2,INV-B-01-000031,7543.08,2026-09-01,CUST-PROFILE_B-01567,SKU-BP-DESSERT
ORD_6D3FED0041FF,INV-C-01-000048,49418.76,2026-09-01,CUST-PROFILE_C-00236,SKU-CW-MOUNT
ORD_70BBB3A8A08D,INV-A-01-000077,1139.61,2026-09-01,CUST-PROFILE_A-00340,SKU-AR-TABLEWARE
ORD_71BC9A041FB7,INV-A-01-000043,18179.59,2026-09-01,CUST-PROFILE_A-00420,SKU-AR-TABLEWARE
ORD_71D9292FB7A1,INV-B-01-000021,5122.13,2026-09-01,CUST-PROFILE_B-01144,SKU-BP-DESSERT
ORD_722090E5DB5A,INV-A-01-000011,"3,446.71",2026-09-01,CUST-PROFILE_A-00887,SKU-AR-KITCHEN
ORD_72B5C6AF0DD2,INV-A-01-000083,16863.72,2026-09-01,CUST-PROFILE_A-00863,SKU-AR-LINEN
ORD_755D1C51CB2E,INV-C-01-000073,52144.65,2026-09-01,CUST-PROFILE_C-00143,SKU-CW-PANEL
ORD_75E1175CC868,INV-C-01-000013,48839.10,2026-09-01,CUST-PROFILE_C-00387,SKU-CW-INVERTER
ORD_76024DEFBA5E,INV-A-01-000059,16700.46,2026-09-01,CUST-PROFILE_A-00660,SKU-AR-LINEN
ORD_76348FB1D515,INV-C-01-000063,57234.14,2026-09-01,CUST-PROFILE_C-00203,SKU-CW-MOUNT
ORD_794EC58B353E,INV-B-01-000066,4490.45,2026-09-01,CUST-PROFILE_B-00627,SKU-BP-DESSERT
ORD_7B5A4707B667,INV-C-01-000001,8824.31,2026-09-01,CUST-PROFILE_C-00106,SKU-CW-INVERTER
ORD_7C9388A5BF39,INV-C-01-000002,55900.72,2026-09-01,CUST-PROFILE_C-00122,SKU-CW-INVERTER
ORD_7D1E33C3460F,INV-C-01-000021,5046.96,2026-09-01,CUST-PROFILE_C-00185,SKU-CW-CABLE
ORD_7D34D5560C2F,INV-A-01-000078,11290.64,2026-09-01,CUST-PROFILE_A-00718,SKU-AR-KITCHEN
ORD_7D873C53892D,INV-B-01-000071,2258.45,2026-09-01,CUST-PROFILE_B-00991,SKU-BP-BEVERAGE
ORD_7E750C631034,INV-B-01-000055,4816.41,2026-09-01,CUST-PROFILE_B-01068,SKU-BP-DESSERT
ORD_7F91818341C1,INV-C-01-000052,"41,034.43",2026-09-01,CUST-PROFILE_C-00195,SKU-CW-MOUNT
ORD_81778DAE066B,INV-C-01-000060,11586.36,2026-09-01,CUST-PROFILE_C-00187,SKU-CW-MOUNT
ORD_82C3348B895D,INV-A-01-000000,"4,769.56",2026-09-01,CUST-PROFILE_A-00281,SKU-AR-DECOR
ORD_82E1AED40679,INV-A-01-000024,10645.07,2026-09-01,CUST-PROFILE_A-00881,SKU-AR-KITCHEN
ORD_841C9DE647AE,INV-C-01-000062,10161.13,2026-09-01,CUST-PROFILE_C-00038,SKU-CW-INVERTER
ORD_84289870D530,INV-C-01-000037,37435.56,2026-09-01,CUST-PROFILE_C-00233,SKU-CW-PANEL
ORD_867E78BFD6CF,INV-A-01-000067,11172.28,2026-09-01,CUST-PROFILE_A-00257,SKU-AR-KITCHEN
ORD_88A3FF68D829,INV-A-01-000074-R027,8911.24,2026-09-01,CUST-PROFILE_A-00682,SKU-AR-KITCHEN
ORD_8A7CE9C8F5C8,INV-B-01-000034,2562.51,2026-09-01,CUST-PROFILE_B-00558,SKU-BP-BEVERAGE
ORD_8C342FC7C774,INV-A-01-000054, 21399.87 ,2026-09-01,CUST-PROFILE_A-00190,SKU-AR-KITCHEN
ORD_8C9391AFC5DA,INV-B-01-000076,378.61,2026-09-01,CUST-PROFILE_B-00961,SKU-BP-BEVERAGE
ORD_8D58DC8B634F,INV-A-01-000065,5732.57,2026-09-01,CUST-PROFILE_A-00109,SKU-AR-DECOR
ORD_8EF3B84AA2C3,INV-B-01-000061,2474.23,2026-09-01,CUST-PROFILE_B-00529,SKU-BP-BEVERAGE
ORD_9046C38B2A26,INV-B-01-000009, 3405.68 ,2026-09-01,CUST-PROFILE_B-00000,SKU-BP-BEVERAGE
ORD_90F672E5F7E0,INV-B-01-000003,"2,243.12",2026-09-01,CUST-PROFILE_B-01451,SKU-BP-BEVERAGE
ORD_910EE9351AD5,INV-B-01-000037,532.76,2026-09-01,CUST-PROFILE_B-01212,SKU-BP-DESSERT
ORD_9179464D0D02,INV-A-01-000017,11329.86,2026-09-01,CUST-PROFILE_A-00580,SKU-AR-LINEN
ORD_91A4B924E61F,INV-C-01-000051, 58407.69 ,2026-09-01,CUST-PROFILE_C-00154,SKU-CW-INVERTER
ORD_94EBBA45BE05,INV-C-01-000009,10931.54,2026-09-01,CUST-PROFILE_C-00155,SKU-CW-CABLE
ORD_9753978AF323,INV-B-01-000064,2769.97,2026-09-01,CUST-PROFILE_B-01322,SKU-BP-DESSERT
ORD_97C6DA4B4BA8,INV-A-01-000005, 11754.76 ,2026-09-01,CUST-PROFILE_A-00781,SKU-AR-LINEN
ORD_98F0EE151275,INV-B-01-000075,7562.95,2026-09-01,CUST-PROFILE_B-01306,SKU-BP-BEVERAGE
ORD_99497D906B16,INV-B-01-000042,796.15,2026-09-01,CUST-PROFILE_B-00716,SKU-BP-MEAL
ORD_9CEC5E676A3B,INV-A-01-000080,"14,765.73",2026-09-01,CUST-PROFILE_A-00814,SKU-AR-DECOR
ORD_9EB4626E486C,INV-B-01-000044,463.69,2026-09-01,CUST-PROFILE_B-00488,SKU-BP-MEAL
ORD_9F269F574FA2,INV-C-01-000069,54962.15,2026-09-01,CUST-PROFILE_C-00071,SKU-CW-PANEL
ORD_9F5FF2E1CDE3,INV-C-01-000065,31419.20,2026-09-01,CUST-PROFILE_C-00344,SKU-CW-MOUNT
ORD_9F9670A2DFE2,INV-B-01-000023,5994.85,2026-09-01,CUST-PROFILE_B-00325,SKU-BP-DESSERT
ORD_9FB593D7385D,INV-B-01-000013,3225.71,2026-09-01,CUST-PROFILE_B-01296,SKU-BP-DESSERT
ORD_A3F1CACB828B,INV-B-01-000006,3493.08,2026-09-01,CUST-PROFILE_B-00668,SKU-BP-BEVERAGE
ORD_A40DE59B6C36,INV-C-01-000074,18725.90,2026-09-01,CUST-PROFILE_C-00120,SKU-CW-MOUNT
ORD_A433B32B0C85,INV-C-01-000030,35307.89,2026-09-01,CUST-PROFILE_C-00259,SKU-CW-MOUNT
ORD_A63F7BD80ED6,INV-C-01-000076,33898.37,2026-09-01,CUST-PROFILE_C-00062,SKU-CW-CABLE
ORD_A6EF9CB12944,INV-C-01-000031, 12965.08 ,2026-09-01,CUST-PROFILE_C-00247,SKU-CW-MOUNT
ORD_A8B2947C11DF,INV-B-01-000038,1130.25,2026-09-01,CUST-PROFILE_B-00277,SKU-BP-BEVERAGE
ORD_AAB69DE71E98,INV-A-01-000001, 5952.64 ,2026-09-01,CUST-PROFILE_A-00692,SKU-AR-KITCHEN
ORD_B01CF9E2BF61,INV-A-01-000012,11759.05,2026-09-01,CUST-PROFILE_A-00854,SKU-AR-LINEN
ORD_B18401A9C22D,INV-C-01-000071,38554.39,2026-09-01,CUST-PROFILE_C-00380,SKU-CW-CABLE
ORD_B3950585A348,INV-A-01-000031,10143.35,2026-09-01,CUST-PROFILE_A-00899,SKU-AR-KITCHEN
ORD_B3FCF8AFCA80,INV-C-01-000068,19069.62,2026-09-01,CUST-PROFILE_C-00325,SKU-CW-CABLE
ORD_B47D51D60FF9,INV-B-01-000017,4595.72,2026-09-01,CUST-PROFILE_B-01178,SKU-BP-MEAL
ORD_B532D7C8311F,INV-A-01-000038,9336.58,2026-09-01,CUST-PROFILE_A-00724,SKU-AR-KITCHEN
ORD_B8486E82B828,INV-C-01-000075,58019.02,2026-09-01,CUST-PROFILE_C-00330,SKU-CW-MOUNT
ORD_B948ECAB653E,INV-B-01-000053,382.66,2026-09-01,CUST-PROFILE_B-01003,SKU-BP-MEAL
ORD_B9AD146C24CC,INV-A-01-000060,13361.43,2026-09-01,CUST-PROFILE_A-00074,SKU-AR-KITCHEN
ORD_BAC80438BAE9,INV-C-01-000032,46798.18,2026-09-01,CUST-PROFILE_C-00193,SKU-CW-CABLE
ORD_BBCCAC254EC1,INV-B-01-000056,6708.30,2026-09-01,CUST-PROFILE_B-01102,SKU-BP-BEVERAGE
ORD_BD58F3CBADB8,INV-A-01-000014,7278.07,2026-09-01,CUST-PROFILE_A-00250,SKU-AR-DECOR
ORD_BE0E172D21A2,INV-A-01-000055,2950.48,2026-09-01,CUST-PROFILE_A-00240,SKU-AR-TABLEWARE
ORD_BE28D919682E,INV-B-01-000014,1229.23,2026-09-01,CUST-PROFILE_B-01538,SKU-BP-MEAL
ORD_BF659044B24D,INV-C-01-000056,30054.82,2026-09-01,CUST-PROFILE_C-00097,SKU-CW-MOUNT
ORD_BFABB783000B,INV-B-01-000046,4118.14,2026-09-01,CUST-PROFILE_B-01243,SKU-BP-DESSERT
ORD_C021A4BE7035,INV-B-01-000070,3558.76,2026-09-01,CUST-PROFILE_B-01097,SKU-BP-DESSERT
ORD_C03790CC772B,INV-A-01-000021,5902.05,2026-09-01,CUST-PROFILE_A-00093,SKU-AR-KITCHEN
ORD_C062400718BA,INV-B-01-000018,5433.92,2026-09-01,CUST-PROFILE_B-00302,SKU-BP-DESSERT
ORD_C0A4332684F1,INV-A-01-000034,17847.69,2026-09-01,CUST-PROFILE_A-00552,SKU-AR-DECOR
ORD_C0A8A27672E4,INV-B-01-000039,777.27,2026-09-01,CUST-PROFILE_B-00670,SKU-BP-MEAL
ORD_C19010B040B4,INV-C-01-000008,6490.29,2026-09-01,CUST-PROFILE_C-00157,SKU-CW-MOUNT
ORD_C2EF8A71793B,INV-C-01-000036,3605.43,2026-09-01,CUST-PROFILE_C-00302,SKU-CW-MOUNT
ORD_C3DBA5C7EE0F,INV-C-01-000041,53079.72,2026-09-01,CUST-PROFILE_C-00388,SKU-CW-CABLE
ORD_C43081A5575D,INV-A-01-000022,6510.62,2026-09-01,CUST-PROFILE_A-00811,SKU-AR-TABLEWARE
ORD_C43475345E7B,INV-B-01-000030,"4,609.70",2026-09-01,CUST-PROFILE_B-00860,SKU-BP-BEVERAGE
ORD_C478D07AFCB0,INV-B-01-000058,"2,824.20",2026-09-01,CUST-PROFILE_B-00177,SKU-BP-BEVERAGE
ORD_C52A56F24F04,INV-A-01-000052,8064.89,2026-09-01,CUST-PROFILE_A-00059,SKU-AR-KITCHEN
ORD_C589B1426CAF,INV-A-01-000035,16834.94,2026-09-01,CUST-PROFILE_A-00665,SKU-AR-LINEN
ORD_C5BBE8A6EDD1,INV-A-01-000064,428.12,2026-09-01,CUST-PROFILE_A-00567,SKU-AR-LINEN
ORD_C5DA4B53ABE0,INV-C-01-000014,44033.84,2026-09-01,CUST-PROFILE_C-00142,SKU-CW-INVERTER
ORD_C5FD802A033E,INV-C-01-000006,52933.66,2026-09-01,CUST-PROFILE_C-00101,SKU-CW-CABLE
ORD_C63A73F2ECCA,INV-B-01-000040,3677.22,2026-09-01,CUST-PROFILE_B-00776,SKU-BP-BEVERAGE
ORD_C6D24B77ED47,INV-C-01-000034,34958.31,2026-09-01,CUST-PROFILE_C-00381,SKU-CW-CABLE
ORD_C8174781AC8A,INV-B-01-000054,4047.81,2026-09-01,CUST-PROFILE_B-00941,SKU-BP-DESSERT
ORD_C8C12805F2FB,INV-B-01-000052,7186.55,2026-09-01,CUST-PROFILE_B-01036,SKU-BP-DESSERT
ORD_CA0CF845544E,INV-C-01-000004,39919.11,2026-09-01,CUST-PROFILE_C-00118,SKU-CW-MOUNT
ORD_CB0F2AF7D6EA,INV-B-01-000043,7084.14,2026-09-01,CUST-PROFILE_B-00063,SKU-BP-MEAL
ORD_CCB7CCF9B53A,INV-B-01-000028,2674.95,2026-09-01,CUST-PROFILE_B-00312,SKU-BP-DESSERT
ORD_CD18780C5DA9,INV-C-01-000018,46645.44,2026-09-01,CUST-PROFILE_C-00045,SKU-CW-MOUNT
ORD_CD9DB1583169,INV-C-01-000022,4829.50,2026-09-01,CUST-PROFILE_C-00281,SKU-CW-INVERTER
ORD_CE01C94626D5,INV-A-01-000039,2926.97,2026-09-01,CUST-PROFILE_A-00880,SKU-AR-LINEN
ORD_D0273C6FF1AC,INV-C-01-000015, 37064.68 ,2026-09-01,CUST-PROFILE_C-00251,SKU-CW-PANEL
ORD_D03EDF6D56E7,INV-B-01-000011,5125.75,2026-09-01,CUST-PROFILE_B-01383,SKU-BP-MEAL
ORD_D0932FE4F0F7,INV-B-01-000020,776.57,2026-09-01,CUST-PROFILE_B-00248,SKU-BP-BEVERAGE
ORD_D0F996773B0F,INV-A-01-000029,22723.19,2026-09-01,CUST-PROFILE_A-00543,SKU-AR-KITCHEN
ORD_D653FB02A305,INV-B-01-000063,1147.71,2026-09-01,CUST-PROFILE_B-00832,SKU-BP-BEVERAGE
ORD_D787974E4CE2,INV-A-01-000028,21392.92,2026-09-01,CUST-PROFILE_A-00156,SKU-AR-LINEN
ORD_DB22C3702FC7,INV-C-01-000020,596.55,2026-09-01,CUST-PROFILE_C-00277,SKU-CW-CABLE
ORD_DCEE08EE5186,INV-B-01-000062,6501.13,2026-09-01,CUST-PROFILE_B-00565,SKU-BP-DESSERT
ORD_DED8F868455D,INV-A-01-000015, 16015.51 ,2026-09-01,CUST-PROFILE_A-00655,SKU-AR-DECOR
ORD_E015085C848B,INV-A-01-000008,5335.58,2026-09-01,CUST-PROFILE_A-00387,SKU-AR-KITCHEN
ORD_E247E7641C38,INV-B-01-000000,6337.92,2026-09-01,CUST-PROFILE_B-00543,SKU-BP-MEAL
ORD_E3452B2D04C4,INV-B-01-000078,1446.29,2026-09-01,CUST-PROFILE_B-00820,SKU-BP-BEVERAGE
ORD_E3719E79BDC7,INV-A-01-000002,17796.68,2026-09-01,CUST-PROFILE_A-00095,SKU-AR-DECOR
