payment_id,order_id,method,authorized,captured,status,captured_at
PAY_451582C86162,ORD_1CB1E545C8FE,netbanking,12648.43,12648.43,refunded,2026-09-09
PAY_453304DD2037,ORD_3B3414C1F2EC,upi,1689.60,1689.60,captured,2026-09-09
PAY_45A2A7263272,ORD_A94C0A937FD4,wallet,10899.04,10899.04,captured,2026-09-09
PAY_462B72783CFC,ORD_754E4BDE4B4F,wallet,4702.52,4702.52,captured,2026-09-09
PAY_480624B076FC,ORD_38B30FEC0F41,netbanking,12706.58,12706.58,captured,2026-09-09
PAY_48824F8B37B7,ORD_3E6C2C3D78B1,card,32400.60,"32,400.60",captured,2026-09-09
PAY_48CCAEE92968,ORD_1CBAC21C3CBD,upi,7395.62,7395.62,captured,2026-09-09
PAY_4A82F8FD0CE4,ORD_CF6CE3742DC6,card,1834.42,1834.42,captured,2026-09-09
PAY_4A8D6D768DB8,ORD_837CE5AAA567,card,23476.84,23476.84,captured,2026-09-09
PAY_4B142B5AD331,ORD_572EC86D763C,card,39580.64,39580.64,captured,2026-09-09
PAY_4C178B04DF42,ORD_DF2CEBAB14B0,wallet,1141.70,1141.70,captured,2026-09-09
PAY_4CA412522FCB,ORD_68CF3F943C53,netbanking,2563.56,2563.56,captured,2026-09-09
PAY_50E372A5DB70,ORD_B165BF7AECB2,card,24543.85,24543.85,captured,2026-09-09
PAY_518999172985,ORD_01F3DE293364,netbanking,53722.62,53722.62,captured,2026-09-09
PAY_54824AF0DED8,ORD_675343A42E88,card,7852.75,7852.75,captured,2026-09-09
PAY_5495C87ADD59,ORD_77DDCDD25CAE,netbanking,9131.42,"9,131.42",captured,2026-09-09
PAY_56B756A70F5C,ORD_D4B1D5B26E9D,card,12613.73,12613.73,captured,2026-09-09
PAY_56E5343CB0A8,ORD_C39E44E35491,upi,2151.75,2151.75,captured,2026-09-09
PAY_56FF6EA9F30D,ORD_6ED33E967CF2,upi,3829.99,3829.99,captured,2026-09-09
PAY_57BE5B392211,ORD_41AB681E6FE0,card,7699.31,7699.31,captured,2026-09-09
PAY_57D90445902E,ORD_967317C10364,wallet,338.90,338.90,captured,2026-09-09
PAY_58C28780D1E7,ORD_429320B5281D,wallet,1186.73,1186.73,captured,2026-09-09
PAY_58D58852D014,ORD_1B9852846D06,upi,13914.25,13914.25,captured,2026-09-09
PAY_5926AE6497F8,ORD_CAFB8C6B07C9,card,3011.54,3011.54,captured,2026-09-09
PAY_5966C5B4A05E,ORD_8C1B54B0D9AF,upi,2626.86,2626.86,captured,2026-09-09
PAY_5A3B474231B3,ORD_96E8245143D1,upi,2545.40,2545.40,captured,2026-09-09
PAY_5ACABE3879EC,ORD_BF50484973C7,card,6034.90,6034.90,captured,2026-09-09
PAY_5BF8E3A8AA9A,ORD_DDBFDA3C6989,upi,11310.43,11310.43,captured,2026-09-09
PAY_5C1120AC22D0,ORD_498E1598B34B,wallet,3746.62, 3746.62 ,captured,2026-09-09
PAY_5E9F023316F8,ORD_7AC4EAECE1EC,card,27186.25,27186.25,captured,2026-09-09
PAY_6109C221EF58,ORD_215578300590,card,24194.71,24194.71,captured,2026-09-09
PAY_62653C665DD4,ORD_B7F495190885,card,5148.02,5148.02,captured,2026-09-09
PAY_62707C40D526,ORD_A3F25C624FE7,upi,43504.74, 43504.74 ,captured,2026-09-09
PAY_6284E6EFEE15,ORD_05D79F4722AB,card,16439.47,16439.47,captured,2026-09-09
PAY_655F4DFE1193,ORD_158788DA58AB,netbanking,44178.78,44178.78,captured,2026-09-09
PAY_65616B43C487,ORD_93D62CA2078E,wallet,29257.02,29257.02,captured,2026-09-09
PAY_6A172EAB74B1,ORD_ABD8490B9A36,card,43077.28,43077.28,captured,2026-09-09
PAY_6B5C45183B76,ORD_D04F3F17EC52,card,5152.50, 5152.50 ,captured,2026-09-09
PAY_6B7159D4D6D7,ORD_149453283AD8,card,20579.37,20579.37,captured,2026-09-09
PAY_6BF149E7EE14,ORD_E474344F048C,card,5495.14,5495.14,captured,2026-09-09
PAY_6C6638C167C3,ORD_98DA2642D5EA,netbanking,8019.37,8019.37,captured,2026-09-09
PAY_6D46EA319106,ORD_A7377CDBD3BC,card,11487.29,11487.29,captured,2026-09-09
PAY_6EDE839FB669,ORD_0BA3DC3F0F93,upi,6828.60,6828.60,captured,2026-09-09
PAY_6F2AE90F0604,ORD_38D4E5CEC745,card,1766.95,1766.95,captured,2026-09-09
PAY_705D5FF26683,ORD_B074DF60FA90,netbanking,1894.17,1894.17,captured,2026-09-09
PAY_70D73518401D,ORD_75D698072095,card,8323.66,8323.66,refunded,2026-09-09
PAY_7150BBAC6D14,ORD_C280B9961D18,netbanking,42725.02,42725.02,captured,2026-09-09
PAY_71A2ECE0B53B,ORD_E88AC3395E80,upi,14275.01,"14,275.01",captured,2026-09-09
PAY_74A839C50C02,ORD_2DC47F4839F9,card,57756.91,57756.91,captured,2026-09-09
PAY_757483633C58,ORD_402FC781F1C5,netbanking,59395.79,59395.79,captured,2026-09-09
PAY_762E57B600CD,ORD_13D4A40EE523,netbanking,2761.65,2761.65,captured,2026-09-09
PAY_76E0F838DC32,ORD_B155992D88A3,card,33329.85,33329.85,refunded,2026-09-09
PAY_78EE72CC0737,ORD_179D6180511E,upi,39014.42,39014.42,captured,2026-09-09
PAY_7AFACFDBE927,ORD_2114F97ADF9E,card,51198.18,51198.18,captured,2026-09-09
PAY_7DE13DFE0BBB,ORD_D0CFE8E1A50F,upi,22181.99,22181.99,captured,2026-09-09
PAY_7E0FA892322A,ORD_B0CE51C4ACDE,card,4115.47,4115.47,captured,2026-09-09
PAY_7EDAB460ED01,ORD_10529AA483E0,card,5565.51,5565.51,captured,2026-09-09
PAY_7F464592B83E,ORD_22C9F5013075,card,2237.22,1416.37,partial,2026-09-09
PAY_7FDE5C151258,ORD_146E46FB881E,upi,6813.61,6813.61,captured,2026-09-09
PAY_83275510694D,ORD_86B1178D481E,card,22123.16,22123.16,captured,2026-09-09
PAY_8361D37E2FC7,ORD_90BF690D3E4B,netbanking,42141.46,42141.46,captured,2026-09-09
PAY_844E5CAE9934,ORD_274CFF45D1FD,card,23456.80,23456.80,captured,2026-09-09
PAY_84D32C33FA29,ORD_145FAB6A8302,upi,874.71,874.71,captured,2026-09-09
PAY_85EBC160D422,ORD_E4336398771F,upi,5949.28,5949.28,captured,2026-09-09
PAY_869B32F001CC,ORD_20BEA035863D,upi,1882.01,1882.01,captured,2026-09-09
PAY_86D945065ECB,ORD_8214C799ABD8,upi,22511.20,22511.20,captured,2026-09-09
PAY_87E47DEF1567,ORD_E542DF57E6F8,card,1705.52,1705.52,captured,2026-09-09
PAY_8919969AAF17,ORD_69CDE2C38913,upi,683.01,683.01,captured,2026-09-09
PAY_8DAC0FB495AA,ORD_7A3A47BD0EC1,upi,14668.47,14668.47,captured,2026-09-09
PAY_8E9FA75CF80F,ORD_1C10AFB1A17A,upi,15625.24,15625.24,captured,2026-09-09
PAY_8F7C297F2238,ORD_0A81A748837C,upi,6801.06,6801.06,captured,2026-09-09
PAY_8FB30959F86D,ORD_A8D034456244,card,15349.48,8062.72,partial,2026-09-09
PAY_91996953E9FD,ORD_24B8191E60FE,netbanking,7503.69,7503.69,captured,2026-09-09
PAY_92BE1CA8121C,ORD_E42249B9AC85,netbanking,26805.41,26805.41,captured,2026-09-09
PAY_933FCA73A59F,ORD_ABA2D7F26CE2,upi,41960.27,41960.27,captured,2026-09-09
PAY_948BF663F4ED,ORD_20199B4AC6DB,card,12123.67,12123.67,captured,2026-09-09
PAY_96F6AE788929,ORD_D299720DD7BF,card,4741.65,4741.65,captured,2026-09-09
PAY_9759D5766650,ORD_F7148CA2513B,upi,5021.27,5021.27,captured,2026-09-09
PAY_97E9B4ED5219,ORD_10EA0120D183,card,5530.40,5530.40,captured,2026-09-09
PAY_97EFAD6CC4A1,ORD_633E122614E8,card,6537.89,6537.89,captured,2026-09-09
PAY_981506764A11,ORD_D9181B92EC87,card,16241.80,16241.80,captured,2026-09-09
PAY_98C901CA566D,ORD_85BBDD776E80,netbanking,9583.12,9583.12,captured,2026-09-09
PAY_99311BBD4621,ORD_9EF87D169C40,netbanking,15708.77,15708.77,captured,2026-09-09
PAY_9944B32C0D7B,ORD_4C3232D0FB85,card,48465.54,48465.54,captured,2026-09-09
PAY_9957E5E7B479,ORD_CD02D7D54C23,upi,5509.86,5509.86,captured,2026-09-09
PAY_99782AC0A34E,ORD_71641A22AFBB,card,14450.43,14450.43,captured,2026-09-09
PAY_9B15EDF312B0,ORD_23CB1A1424F7,upi,3473.16,3473.16,captured,2026-09-09
PAY_9B8C6EEBA955,ORD_F5014058E8D4,card,1690.07,1690.07,captured,2026-09-09
PAY_9BF8D9DB968C,ORD_C91FF6FE08CA,upi,2153.30,"2,153.30",captured,2026-09-09
PAY_9E82694A45CA,ORD_51BD858829F8,netbanking,11362.32,11362.32,captured,2026-09-09
PAY_9EE331F48100,ORD_07277BD61984,card,5077.52,5077.52,captured,2026-09-09
PAY_A0EE866A1E55,ORD_F4837C709C3E,upi,6559.73, 6559.73 ,captured,2026-09-09
PAY_A10C81351D1D,ORD_CCF640C59CBA,card,19210.89,19210.89,captured,2026-09-09
PAY_A452FB1CA782,ORD_68BC84453A70,card,20240.75,20240.75,captured,2026-09-09
PAY_A47EE879F2B2,ORD_9F82EAB3058D,netbanking,21645.27,21645.27,captured,2026-09-09
PAY_A48934565C53,ORD_C23EA209EC48,upi,11891.81,11891.81,captured,2026-09-09
PAY_A62062D397F0,ORD_F18C23153966,upi,41691.16,"41,691.16",captured,2026-09-09
PAY_A791E13F6616,ORD_869EA884BC4E,card,24943.28,24943.28,captured,2026-09-09
PAY_AADE0D13AD55,ORD_0E2F41001480,netbanking,56532.75,56532.75,captured,2026-09-09
PAY_AB2C1AB8EE17,ORD_20B06503035C,netbanking,2939.90,2939.90,captured,2026-09-09
PAY_ABB32CD30838,ORD_DF94C617852F,card,3292.12,3292.12,captured,2026-09-09
PAY_AD7412701507,ORD_4721713763C6,card,49730.16,49730.16,captured,2026-09-09
PAY_AD86F4779AA6,ORD_EFDB7101CA8F,upi,35139.47,35139.47,refunded,2026-09-09
PAY_AF6CD8BCAA15,ORD_FF3F7ED200F1,upi,7094.05,7094.05,captured,2026-09-09
PAY_B1B4FDD62DEA,ORD_48BBE4973832,netbanking,17099.07,17099.07,captured,2026-09-09
PAY_B27B14EBEA9B,ORD_DBB4C630CC5E,card,12865.64,12865.64,captured,2026-09-09
PAY_B427BB0D82E8,ORD_3596C15DFE58,wallet,7379.30,7379.30,captured,2026-09-09
PAY_B4CD53652988,ORD_27832DA0C2C3,card,9401.92,9401.92,captured,2026-09-09
PAY_B4ECE4BD314B,ORD_66A7DA493C9C,card,955.83,955.83,captured,2026-09-09
PAY_B72D420B5FDC,ORD_E1A76FA6D3D3,card,32171.74, 32171.74 ,captured,2026-09-09
PAY_B89619EA5AAB,ORD_F71F366DAC9E,wallet,1186.73, 1186.73 ,captured,2026-09-09
PAY_B92EAE235DF1,ORD_326BEE49A921,card,18100.23,18100.23,captured,2026-09-09
PAY_BA3A6CBC1CEE,ORD_C3BC55BB7468,upi,20862.89,20862.89,captured,2026-09-09
PAY_BB3C87350446,ORD_CBDD66023476,card,52986.07, 52986.07 ,captured,2026-09-09
PAY_BB648850348E,ORD_29B46983851C,card,24230.53,24230.53,captured,2026-09-09
PAY_BC89F844CDB6,ORD_F9D4CD7CE3B9,card,5481.47,5481.47,captured,2026-09-09
PAY_BE48832322AC,ORD_711FD372E724,upi,6248.53,6248.53,captured,2026-09-09
PAY_BF2FA708B660,ORD_F062670C904A,card,6232.45,6232.45,captured,2026-09-09
PAY_C0166B39756A,ORD_227A63A1BEE8,card,25561.38, 25561.38 ,captured,2026-09-09
PAY_C1ECBC88798D,ORD_A974EAA98081,card,37063.94,37063.94,captured,2026-09-09
PAY_C2034469DF7F,ORD_240C8FDEF7C9,upi,2618.56,2618.56,captured,2026-09-09
PAY_C2D958E1AA5F,ORD_389819FBDB83,card,22479.37,22479.37,captured,2026-09-09
PAY_C2FC751FE11D,ORD_78F9C5565935,card,11097.35,11097.35,captured,2026-09-09
PAY_C524031031F1,ORD_5D5679CE7E18,upi,3205.03,3205.03,captured,2026-09-09
PAY_C63D33E8A5D2,ORD_248907E36D7E,netbanking,470.69,470.69,captured,2026-09-09
PAY_C78213F254BE,ORD_6128C1383047,card,7985.09,7985.09,captured,2026-09-09
PAY_C7D36BF2C91B,ORD_EAB6308AD09D,card,1884.59,1884.59,captured,2026-09-09
PAY_C8097ED9D8B3,ORD_B70CA38F08F0,card,7622.46,7622.46,captured,2026-09-09
PAY_C86B54F22A89,ORD_5D8902140771,upi,55237.57,55237.57,captured,2026-09-09
PAY_C8C700EFA7E6,ORD_36CB6D8D9317,netbanking,36045.66,36045.66,captured,2026-09-09
PAY_C913A9181FBA,ORD_01979DC292E2,card,1344.71,1344.71,captured,2026-09-09
PAY_CABDDC72AAC0,ORD_D733CFFD7EA0,netbanking,17830.25,17830.25,captured,2026-09-09
PAY_CAC1E525CD63,ORD_681A71BF58BF,upi,11598.62,11598.62,captured,2026-09-09
PAY_CC3AAF8EAA9F,ORD_FA56707E6460,upi,5294.33,5294.33,captured,2026-09-09
PAY_CC476DF973F8,ORD_BBCBA41E1566,netbanking,5326.99,5326.99,captured,2026-09-09
PAY_CCEB7D1F722D,ORD_397BE31C561B,card,22577.45,22577.45,captured,2026-09-09
PAY_CE215B859264,ORD_D01E22C679E4,card,3608.12, 1631.69 ,partial,2026-09-09
PAY_CEB06DB9939A,ORD_1027DC5142BA,upi,4145.23,4145.23,captured,2026-09-09
PAY_D16CEF0D1831,ORD_E26A4764C056,wallet,14795.08,14795.08,captured,2026-09-09
PAY_D2336800D16B,ORD_1CE7AD88C105,upi,1059.59,1059.59,captured,2026-09-09
PAY_D3EA43287F26,ORD_7374718EDABB,card,1635.99,1635.99,captured,2026-09-09
PAY_D4B406913928,ORD_B09D93A86A25,upi,1366.13,1366.13,captured,2026-09-09
PAY_D6D4922CAB57,ORD_778005EEA576,card,3433.41,3433.41,captured,2026-09-09
PAY_DA0A6384BBE5,ORD_44B8FD12DCEB,card,2219.72,2219.72,captured,2026-09-09
PAY_DBBBF93D985F,ORD_152BE0D9590D,upi,4028.19,4028.19,captured,2026-09-09
PAY_DC91541CB61B,ORD_D06DC90EBBB1,netbanking,12067.06,12067.06,captured,2026-09-09
PAY_DD7BD532713A,ORD_3F39EFD61D31,wallet,17766.42,17766.42,captured,2026-09-09
PAY_DFBF0AE98819,ORD_9D6B0D4A898C,upi,17760.35,17760.35,captured,2026-09-09
PAY_DFC3AD2A82E4,ORD_84DCD9945F31,card,35233.34,35233.34,captured,2026-09-09
PAY_DFD960541D62,ORD_C7B2EEF3ECC5,wallet,20203.08,20203.08,captured,2026-09-09
PAY_E0BA19AD92D1,ORD_996626BABDE9,netbanking,21073.43,21073.43,refunded,2026-09-09
PAY_E11577DDDFB7,ORD_224D4314CC62,card,8385.61,8385.61,captured,2026-09-09
PAY_E13A09499860,ORD_47FABE804DB9,upi,53574.59,53574.59,refunded,2026-09-09
PAY_E1C562056EE3,ORD_0CB4C4509A76,card,14045.29,14045.29,captured,2026-09-09
PAY_E273A56D82E6,ORD_0419C1830276,netbanking,8906.88,8906.88,captured,2026-09-09
PAY_E30D699B0779,ORD_0569AB7F89B9,card,15581.60,15581.60,captured,2026-09-09
PAY_E3340FDDB5AC,ORD_887227455B34,upi,7826.56,7826.56,refunded,2026-09-09
PAY_E53B709298E3,ORD_AAB8291E1129,card,7604.73,4682.16,partial,2026-09-09
PAY_E574C75F8847,ORD_855F6817FDCE,upi,6816.49,6816.49,captured,2026-09-09
PAY_E5C344CF946E,ORD_DDB1F31A8FE7,wallet,5393.45,5393.45,captured,2026-09-09
PAY_E5C360EC763A,ORD_E08332C0DAD7,upi,6477.76,6477.76,captured,2026-09-09
PAY_E81A58390E49,ORD_9C673A3396FA,upi,7968.89,7968.89,captured,2026-09-09
PAY_E98941391194,ORD_F61F9E666B84,card,5323.08,5323.08,captured,2026-09-09
PAY_EAEBF60351E9,ORD_A2BD40C257A9,upi,4030.04,4030.04,captured,2026-09-09
PAY_EB98C8A80AD3,ORD_54F515F980EE,card,6623.90,6623.90,captured,2026-09-09
PAY_EF2612874178,ORD_0EFB33EE53F2,upi,429.87,429.87,captured,2026-09-09
PAY_F03A30561627,ORD_0BA539C42C40,upi,1325.48,1325.48,refunded,2026-09-09
PAY_F1B5B46D10B6,ORD_5B41D6B344E1,card,3250.86,3250.86,captured,2026-09-09
PAY_F1DE832F01A2,ORD_2E43A100E2AE,upi,6237.50, 6237.50 ,refunded,2026-09-09
PAY_F3C06AAD9D44,ORD_DD24911ECD79,upi,4212.30,4212.30,captured,2026-09-09
PAY_F44A285A111B,ORD_CB1C04DB5963,upi,272.84,272.84,captured,2026-09-09
PAY_F4A6A36FD32C,ORD_44FFFFBD4618,card,53133.31,53133.31,captured,2026-09-09
PAY_F4C15523C75E,ORD_9ECEF4787D09,upi,1848.04,1848.04,refunded,2026-09-09
PAY_F598FE1AC676,ORD_D146EA6C5D62,upi,22282.08,22282.08,captured,2026-09-09
PAY_F5FF1338C511,ORD_3DA6E0D533C8,upi,6341.84,6341.84,captured,2026-09-09
PAY_F68D5BED00FC,ORD_6AA7D7D99477,wallet,9221.06,9221.06,captured,2026-09-09
PAY_F8F3577FC838,ORD_FB2B7692B12D,upi,31907.42,31907.42,captured,2026-09-09
PAY_F8F44BEF0A72,ORD_28A8011E8DD8,upi,2472.03, 2472.03 ,captured,2026-09-09
PAY_FA8CF97DF955,ORD_F7BD9B53E39D,upi,18012.73,18012.73,captured,2026-09-09
PAY_FC1CB99BBFEE,ORD_F6F98DFFCE89,card,22286.19,22286.19,captured,2026-09-09
PAY_FC771C61192E,ORD_596644C49724,card,31263.73,31263.73,captured,2026-09-09
PAY_FDA85CF7D95E,ORD_69596D408399,upi,9235.51,9235.51,captured,2026-09-09
PAY_FED9BC78C017,ORD_1D90884DD00F,card,40387.78,40387.78,captured,2026-09-09
