payment_id,order_id,method,authorized,captured,status,captured_at
PAY_1C2E62A6339C,ORD_8DEE418C0097,netbanking,15158.22,15158.22,captured,2026-09-16
PAY_1E096950B850,ORD_C09B12121BE3,upi,4641.30,4641.30,captured,2026-09-16
PAY_1EA6E1E8E663,ORD_04E01081E98F,upi,2517.89,2517.89,captured,2026-09-16
PAY_1FE8FA5868BA,ORD_6DD777ED6110,card,17498.14,17498.14,captured,2026-09-16
PAY_225DB53206CB,ORD_E52825190340,card,42875.59,42875.59,captured,2026-09-16
PAY_22CEA7601BF0,ORD_8F67AEE037B3,upi,25589.55,25589.55,captured,2026-09-16
PAY_23910CDAD0E7,ORD_89FACF3C87C5,netbanking,24572.03,24572.03,captured,2026-09-16
PAY_24EFF97894F7,ORD_938E5CBAEEDC,upi,1145.78,1145.78,captured,2026-09-16
PAY_24FCC1B835E0,ORD_19ACBA031C6F,card,1796.08,1796.08,captured,2026-09-16
PAY_254A20866AED,ORD_976783AF6CEE,upi,47228.39,47228.39,captured,2026-09-16
PAY_26BED318A40D,ORD_40D891B51591,upi,19668.64,19668.64,captured,2026-09-16
PAY_26C5DB44AD4D,ORD_2C94A58B56EE,card,32874.97,32874.97,refunded,2026-09-16
PAY_27441A131CFE,ORD_E6473D78F0F6,card,18311.03,18311.03,captured,2026-09-16
PAY_27BAF511BE23,ORD_3476F0689D37,upi,13381.93,13381.93,captured,2026-09-16
PAY_27ED9AC0D568,ORD_072AC0467932,upi,32482.44,32482.44,captured,2026-09-16
PAY_29D7395266D1,ORD_BC518B1F9422,card,1345.03,1345.03,captured,2026-09-16
PAY_2A4FBD064B12,ORD_3E9B0F7C5B13,card,21666.39,21666.39,captured,2026-09-16
PAY_2AD94FBF16CF,ORD_022ED1BC0109,card,4831.16,4831.16,captured,2026-09-16
PAY_2AF020AD4153,ORD_35C633761EE7,wallet,20941.74,20941.74,captured,2026-09-16
PAY_2B2B0111ABED,ORD_7099AE45F44C,upi,6087.97,6087.97,captured,2026-09-16
PAY_2E43B370AED1,ORD_956C9E19F520,netbanking,28728.28,28728.28,captured,2026-09-16
PAY_31B6696DB3B6,ORD_67A3A90A24D6,wallet,5972.57,"5,972.57",captured,2026-09-16
PAY_31D7AAE25AC0,ORD_766E97919B52,upi,3038.35,3038.35,captured,2026-09-16
PAY_33073A500310,ORD_467A1FC2D6DF,upi,14483.90,14483.90,captured,2026-09-16
PAY_348EC1C32070,ORD_54F2592C2EAD,upi,1787.27,1787.27,captured,2026-09-16
PAY_35597D2EE349,ORD_F71A9361E54A,card,7849.77,7849.77,captured,2026-09-16
PAY_371959DAEF11,ORD_323B91C14E1C,upi,17849.83,17849.83,captured,2026-09-16
PAY_37D08ED43950,ORD_BBFC2D152471,upi,3682.26,3682.26,captured,2026-09-16
PAY_38E4E8735D5E,ORD_84B5385B524B,upi,11406.00,11406.00,captured,2026-09-16
PAY_3A0C585514BE,ORD_AB81D6CC7763,card,12055.59,12055.59,captured,2026-09-16
PAY_3B689C55E0CD,ORD_D9A4C6578419,card,38410.32,38410.32,captured,2026-09-16
PAY_3BF4C173916B,ORD_C16B70EBC68A,upi,52855.73,52855.73,captured,2026-09-16
PAY_3CCE5F566A25,ORD_D688722270AB,card,3566.50,3566.50,captured,2026-09-16
PAY_3D0ACBAE25BA,ORD_9DB5B79F2A02,card,5982.68,5982.68,captured,2026-09-16
PAY_3E69E133530D,ORD_2853351076C9,upi,6604.89,6604.89,captured,2026-09-16
PAY_4097D1E4D1B4,ORD_469C322F914C,card,6103.02,6103.02,captured,2026-09-16
PAY_418C8D8803FE,ORD_8D47F0624735,card,1759.46,1759.46,captured,2026-09-16
PAY_41C7681A7DCC,ORD_98899013CC04,upi,3583.25,3583.25,captured,2026-09-16
PAY_42EB65C2667C,ORD_2791B27A5E6D,wallet,8445.18,8445.18,captured,2026-09-16
PAY_430D0D2F1158,ORD_9440EEC2FFC6,upi,24029.18,24029.18,refunded,2026-09-16
PAY_45D08E895EDC,ORD_D72289224E1C,upi,17976.07,17976.07,captured,2026-09-16
PAY_45FFA7280B21,ORD_DA2648EB8125,upi,5091.53,5091.53,captured,2026-09-16
PAY_47E8476125A1,ORD_8AFD559DD7D9,upi,11048.72,11048.72,captured,2026-09-16
PAY_4881D45B16C3,ORD_11F0CA650939,upi,3288.42, 3288.42 ,captured,2026-09-16
PAY_49CD9638F288,ORD_E870DA431932,netbanking,9996.54,9996.54,captured,2026-09-16
PAY_49D8A104046B,ORD_5B4900AA4F86,card,2827.74,2827.74,captured,2026-09-16
PAY_4A19749B62E7,ORD_5B7306E65F83,upi,20614.47,20614.47,captured,2026-09-16
PAY_4A6A33347941,ORD_11FD983994B1,card,32899.64,32899.64,captured,2026-09-16
PAY_4B5C0197AB89,ORD_0A3152C0690A,upi,3391.06,3391.06,captured,2026-09-16
PAY_4FDBAC12FFD3,ORD_DD11FD119D0E,card,9279.02,9279.02,captured,2026-09-16
PAY_5042F3CA0B0F,ORD_A766B43FE3CD,upi,5564.68,5564.68,captured,2026-09-16
PAY_507C4AB53704,ORD_9B246959C123,card,2857.02,2857.02,captured,2026-09-16
PAY_50F81F90E853,ORD_FF05566C128D,upi,817.85, 817.85 ,captured,2026-09-16
PAY_51E56D84F345,ORD_D027897C0AA4,card,18560.88,18560.88,captured,2026-09-16
PAY_52021A7B783E,ORD_BD5041BCBAA3,upi,6864.67, 6864.67 ,captured,2026-09-16
PAY_526E29D840CF,ORD_EBDF10A92124,card,23037.88,23037.88,captured,2026-09-16
PAY_52D9C724C637,ORD_9DB2C6AFA3D2,card,44766.16,44766.16,captured,2026-09-16
PAY_54F99A93340C,ORD_484125798725,upi,18449.02,18449.02,captured,2026-09-16
PAY_597D0B3DFAD5,ORD_FEA262BC5F3B,wallet,38793.43,38793.43,captured,2026-09-16
PAY_5AE05B626727,ORD_A06AC70D2D5F,netbanking,23484.43,23484.43,captured,2026-09-16
PAY_5B7F12CD44C6,ORD_0599F76AEFEA,card,44855.76,44855.76,captured,2026-09-16
PAY_5C8E7985C07F,ORD_1205A3865CC2,card,19098.65,19098.65,captured,2026-09-16
PAY_5CEB0FF1FBE8,ORD_416FE2E24433,card,22468.72,22468.72,captured,2026-09-16
PAY_5FFB9EEEBB1D,ORD_4B0CC503A8BC,upi,15241.22,15241.22,captured,2026-09-16
PAY_5FFCEE02C904,ORD_465849B19AE4,upi,1986.16,1986.16,captured,2026-09-16
PAY_6127074E1389,ORD_47C03EC12735,card,1699.55,1699.55,captured,2026-09-16
PAY_631901CE9C88,ORD_A13C9D1A426F,upi,59604.18,59604.18,captured,2026-09-16
PAY_637F1BC8D5D5,ORD_04AD8B8808AD,card,26912.52,26912.52,captured,2026-09-16
PAY_642D4CF25F9A,ORD_E392789E8A64,upi,929.05,929.05,captured,2026-09-16
PAY_660764ADE1DD,ORD_26F2F486021D,card,16828.20,16828.20,captured,2026-09-16
PAY_670B166431F3,ORD_4AB2E9056862,card,15380.15,"15,380.15",captured,2026-09-16
PAY_68A65C28EB51,ORD_ACB395D45A75,upi,5598.44,5598.44,captured,2026-09-16
PAY_698246B9F2F0,ORD_5510378A2799,card,19402.80,19402.80,captured,2026-09-16
PAY_69972C4D1713,ORD_EA5C7D4C0E12,upi,2135.65,2135.65,captured,2026-09-16
PAY_6AFB2B465DBE,ORD_D629C4C573C3,card,5263.72,5263.72,captured,2026-09-16
PAY_6B8395B3AA2E,ORD_5C05A4CFA1E9,upi,2962.15,2962.15,captured,2026-09-16
PAY_6CA20E15DFB7,ORD_511D7EAA8D87,card,3118.90,3118.90,captured,2026-09-16
PAY_6CEBF6D332C6,ORD_EF0A7CF917DC,netbanking,1674.87,1674.87,captured,2026-09-16
PAY_6F41A587D26A,ORD_716F4A06252E,card,53568.34,53568.34,captured,2026-09-16
PAY_73C95143E6E7,ORD_BDCE844AAE7B,upi,1183.47,1183.47,captured,2026-09-16
PAY_74BF9AC961BD,ORD_69046302A966,upi,1372.06,1372.06,captured,2026-09-16
PAY_751970569A61,ORD_AF8F324CFE19,wallet,22358.92,22358.92,captured,2026-09-16
PAY_75535160E5DF,ORD_94F9D1FB6AED,card,34158.12,34158.12,captured,2026-09-16
PAY_75D8767E6085,ORD_374A33DFF92B,card,5658.42,5658.42,captured,2026-09-16
PAY_75E6B21CBCBE,ORD_EC903D5A9343,upi,2799.69,"2,799.69",captured,2026-09-16
PAY_765BCD90AF08,ORD_1B2145572BAB,card,19624.00,19624.00,captured,2026-09-16
PAY_76D36CAF9260,ORD_2AD8D90CF362,wallet,44887.36,44887.36,captured,2026-09-16
PAY_7836FF164A18,ORD_2D21D5D1B626,card,3933.23, 3933.23 ,captured,2026-09-16
PAY_783BD0179FF4,ORD_00A8F8E0072E,upi,2624.75,2624.75,captured,2026-09-16
PAY_7938982A6A89,ORD_027A6B893166,upi,18672.89,18672.89,captured,2026-09-16
PAY_7946E36B9713,ORD_9D454D1910B9,netbanking,21216.67,21216.67,captured,2026-09-16
PAY_79638F3FA795,ORD_1B3B54740EEE,card,3051.10,3051.10,captured,2026-09-16
PAY_79AEE636F5B4,ORD_BA76B1CB5083,card,4534.39,4534.39,captured,2026-09-16
PAY_7A8D23D89E44,ORD_8DBC6BD698EB,card,32111.81,32111.81,captured,2026-09-16
PAY_7D93D97428BD,ORD_414B30212E3C,upi,897.12,897.12,captured,2026-09-16
PAY_7E9B130C59D3,ORD_E758194DFC64,wallet,28134.08,28134.08,captured,2026-09-16
PAY_7F2263745427,ORD_DC96641B8AB7,card,3998.26,3998.26,refunded,2026-09-16
PAY_802706615C03,ORD_98FFA88E6DFE,upi,54283.83,46796.95,partial,2026-09-16
PAY_8139B21296FF,ORD_AB80D138E6BA,netbanking,2155.52,2155.52,captured,2026-09-16
PAY_81E1FED53490,ORD_8D6BD2C80C6E,upi,20665.82,20665.82,captured,2026-09-16
PAY_826D0AD3D3E0,ORD_F7CE1094B679,netbanking,30835.87,30835.87,captured,2026-09-16
PAY_832BE9E028DC,ORD_07FAAFCB8EAD,card,6985.28,6985.28,captured,2026-09-16
PAY_84EAE7698723,ORD_D8A5EA4EA067,upi,2856.26,2856.26,captured,2026-09-16
PAY_85924F7CEAA9,ORD_A5F1CEF7CF15,upi,20607.85,20607.85,captured,2026-09-16
PAY_8843F3688159,ORD_BA0C068D64F7,upi,1320.12,1320.12,captured,2026-09-16
PAY_8844CE7A4FCA,ORD_4ED3415B3447,card,48028.27,48028.27,captured,2026-09-16
PAY_8911606BC3B5,ORD_E32EB25016AA,upi,509.76,509.76,captured,2026-09-16
PAY_8953AB43648E,ORD_D074A618582E,netbanking,26127.45,26127.45,captured,2026-09-16
PAY_8C13C7AC14F8,ORD_83AD5B11C09D,upi,6714.13,6714.13,captured,2026-09-16
PAY_8C371A044A33,ORD_45A51BDCD5F1,upi,6260.80,6260.80,captured,2026-09-16
PAY_8C7CFAD1D3FE,ORD_1CC8221D6151,card,7722.13,7722.13,captured,2026-09-16
PAY_8D83DDA9A74B,ORD_A4876B36B4F0,card,6359.56, 6359.56 ,captured,2026-09-16
PAY_8E9360F4FDE5,ORD_588DF461DCC2,netbanking,45569.21,45569.21,captured,2026-09-16
PAY_8F28E4B03E47,ORD_2A9514952D73,card,4930.58,4930.58,captured,2026-09-16
PAY_8FB6AC7E975E,ORD_653AFAB85939,upi,1321.74,1321.74,captured,2026-09-16
PAY_914BFB82960A,ORD_EDB36D8B95C8,upi,2833.65,2833.65,captured,2026-09-16
PAY_925721FD9BD9,ORD_9A93697BFEA1,upi,34771.54,34771.54,captured,2026-09-16
PAY_926E293AB1A2,ORD_A300CA6B6DD6,upi,7425.88,7425.88,captured,2026-09-16
PAY_92CC983699E2,ORD_2DF51DA94D3F,card,3425.04,3425.04,captured,2026-09-16
PAY_9354163776F4,ORD_B2DF1BB3CABE,upi,14915.69,14915.69,captured,2026-09-16
PAY_94B87466E3D7,ORD_BEBA1A6CE933,upi,5531.72,5531.72,refunded,2026-09-16
PAY_9651BB485669,ORD_3755E1143069,netbanking,6298.50,6298.50,captured,2026-09-16
PAY_96A7F1DCCA91,ORD_138CD6E01C68,netbanking,10852.03,10852.03,captured,2026-09-16
PAY_96E595F75CED,ORD_BEC6BC4BD5CA,netbanking,20875.61,20875.61,captured,2026-09-16
PAY_9786EE12F944,ORD_4A952C30BCEF,upi,18845.66,18845.66,captured,2026-09-16
PAY_97E77FD3F19E,ORD_E629DD6A2934,netbanking,2948.14,2948.14,captured,2026-09-16
PAY_985D2FBB1BEC,ORD_5A89D31AB9D4,card,19130.99,19130.99,captured,2026-09-16
PAY_9A8A059B248B,ORD_07F811BC10AE,upi,18449.02,18449.02,captured,2026-09-16
PAY_9B50E7454A65,ORD_AFFD0493F3AB,upi,16630.24,16630.24,captured,2026-09-16
PAY_9B871B6B98CA,ORD_D4CF0AB722C4,netbanking,8841.00,8841.00,captured,2026-09-16
PAY_9D3349B603BE,ORD_F37595AEEE2B,upi,16658.42,16658.42,refunded,2026-09-16
PAY_9F75D99136D3,ORD_64A07F972DBF,upi,5563.37,5563.37,captured,2026-09-16
PAY_A011A61A1F9E,ORD_93C23B82E38D,card,5746.96,5746.96,captured,2026-09-16
PAY_A12BEA89A5EB,ORD_3221D5BC5ED5,netbanking,33082.55,33082.55,captured,2026-09-16
PAY_A18CCC347BEE,ORD_E451EB619BEF,upi,19750.77,19750.77,captured,2026-09-16
PAY_A60BDF158E05,ORD_B19F9859BF3F,netbanking,1185.13,1185.13,captured,2026-09-16
PAY_A60BEC4647FE,ORD_6450F7CC1CB2,card,6536.14,6536.14,captured,2026-09-16
PAY_A64F963641AE,ORD_B21C78DAC80A,card,26882.34,26882.34,captured,2026-09-16
PAY_A650D92D3AAF,ORD_C76CAD74DAF1,card,11476.98,11476.98,captured,2026-09-16
PAY_A8668103FD0C,ORD_7B6015DFED48,upi,6561.82,6561.82,captured,2026-09-16
PAY_A956BAD4518F,ORD_8884BDD29BA1,card,5983.59,5983.59,captured,2026-09-16
PAY_AD0F635581C4,ORD_3BDC06C4A404,upi,1298.66,1298.66,captured,2026-09-16
PAY_AD26AA82ED77,ORD_010077E60E31,upi,4256.59,4256.59,captured,2026-09-16
PAY_AD54E74199D3,ORD_D47758E0DFCD,card,21148.52,21148.52,captured,2026-09-16
PAY_AE8C58DEE66E,ORD_EB2C9FA460E0,wallet,1444.73,1247.97,partial,2026-09-16
PAY_AEC99F6BA2B6,ORD_0B5BB496ADFF,card,15182.54,15182.54,captured,2026-09-16
PAY_B042A9EB0E49,ORD_ED9EE95CECB7,card,1410.20,1410.20,captured,2026-09-16
PAY_B16BFCFEE531,ORD_E172B888D830,netbanking,20710.13,20710.13,captured,2026-09-16
PAY_B2DFD1EF4D1F,ORD_E22194D8E807,card,23683.05,23683.05,captured,2026-09-16
PAY_B2F201EAA0A2,ORD_30FDAB23549A,card,14030.93, 14030.93 ,captured,2026-09-16
PAY_B374E94EDC9A,ORD_A2A7D41261FF,upi,5981.70,5981.70,captured,2026-09-16
PAY_B3A07DB47510,ORD_A9A2F7AB5D5A,card,16736.07,16736.07,captured,2026-09-16
PAY_B470EDF190EB,ORD_F2F8D8173A36,upi,7272.64,7272.64,captured,2026-09-16
PAY_B54FF8F4442F,ORD_4A3EA39224F4,card,5608.68,5608.68,captured,2026-09-16
PAY_B70659B974FE,ORD_88978E8F8E02,upi,12414.98,12414.98,captured,2026-09-16
PAY_B78DDE599403,ORD_F4A896B34DB9,card,3842.85,3842.85,captured,2026-09-16
PAY_B8ACECA0D817,ORD_1EC07DB89092,upi,17963.89,15447.18,partial,2026-09-16
PAY_B8B405E9ADAC,ORD_4CD0264ADD08,card,8003.76,8003.76,captured,2026-09-16
PAY_BA47CEB16FE5,ORD_5C84E39EDDE5,upi,8932.60,8932.60,captured,2026-09-16
PAY_BAF36514BD9F,ORD_68FE696C95DC,netbanking,742.39,742.39,captured,2026-09-16
PAY_BB297F31F5AD,ORD_73797355A3E8,upi,6072.10, 6072.10 ,captured,2026-09-16
PAY_BB4393A60251,ORD_9A0853BC10B9,card,10682.92,10682.92,captured,2026-09-16
PAY_BBDA524157D8,ORD_BB4857B734B4,card,4946.92,4946.92,captured,2026-09-16
PAY_BCD199064837,ORD_696A336284AC,card,6752.27,6752.27,captured,2026-09-16
PAY_BE729C114328,ORD_882430D08704,card,4019.66,4019.66,captured,2026-09-16
PAY_BF9D026C5F73,ORD_80C4171C7F2B,netbanking,27762.95,27762.95,captured,2026-09-16
PAY_C01038C5BA91,ORD_8B4D822EA928,upi,912.48,912.48,captured,2026-09-16
PAY_C02ED9D7C569,ORD_788C7B21CAF1,wallet,36810.15,36810.15,captured,2026-09-16
PAY_C2CD806E646A,ORD_96A48E1DF073,card,12799.96,12799.96,captured,2026-09-16
PAY_C326963C0DD0,ORD_E2257E03A2DB,upi,8334.78,8334.78,captured,2026-09-16
PAY_C44AC452917D,ORD_05A3C467CC70,card,2831.27,2831.27,captured,2026-09-16
PAY_C88CD06AD74D,ORD_F63E3E56C956,card,5552.07,5552.07,captured,2026-09-16
PAY_C8CB67F649B6,ORD_6D067D933E24,netbanking,36860.34,36860.34,captured,2026-09-16
PAY_C8DC53CE0422,ORD_4F97517A5D96,card,9157.32,9157.32,refunded,2026-09-16
PAY_CAD9CFFCDDFF,ORD_BD7CC98B3688,wallet,24409.28,24409.28,captured,2026-09-16
PAY_CBEAC4F98680,ORD_DF26E718D232,upi,2640.25,2640.25,captured,2026-09-16
PAY_CBF748B6FC6C,ORD_C9B070C9FA43,upi,2395.08,2395.08,captured,2026-09-16
PAY_CC3848320311,ORD_4BA398FAE08D,wallet,8402.68,8402.68,captured,2026-09-16
PAY_CED9288CABAF,ORD_E0FF05B8D784,netbanking,650.67,650.67,captured,2026-09-16
PAY_CF7431F0422B,ORD_0C72A02C0412,card,4604.77,4604.77,captured,2026-09-16
PAY_CFD715CA44F8,ORD_EB22520D2423,card,15088.94,15088.94,captured,2026-09-16
PAY_D1471E54EC18,ORD_8D2ACC90121E,card,23329.87,23329.87,captured,2026-09-16
PAY_D1F1FDEFDD1D,ORD_FCC316C96FFA,card,5004.60,5004.60,captured,2026-09-16
PAY_D3D6B42DDAFB,ORD_8B8149C28491,card,7487.72,7487.72,captured,2026-09-16
PAY_D3DCE3FB553B,ORD_2E6742B2E16C,card,16383.89,16383.89,captured,2026-09-16
PAY_D3E044BCC2ED,ORD_262D89E11B80,upi,1704.19,1704.19,captured,2026-09-16
PAY_D40BB50B1133,ORD_1C7FAD1B0DA6,netbanking,43874.93,43874.93,captured,2026-09-16
PAY_D4B25EC9BD70,ORD_700EA00E2BE5,card,1410.20,1410.20,captured,2026-09-16
PAY_D5FAB5881D36,ORD_13B380D37900,upi,12717.33,"12,717.33",captured,2026-09-16
PAY_D6FC4E08300F,ORD_FBB7394B417A,upi,20214.68,20214.68,captured,2026-09-16
PAY_D6FCD6DFA766,ORD_776E975A3D28,upi,12744.36,"12,744.36",captured,2026-09-16
PAY_D7469EC57586,ORD_AC399246E52D,upi,14779.02,14779.02,refunded,2026-09-16
PAY_D7D4BAB3194D,ORD_56FA984AF551,card,38209.34, 38209.34 ,captured,2026-09-16
PAY_D963D419042B,ORD_D7E46E1993B7,upi,1429.57,1429.57,captured,2026-09-16
PAY_D9C69A85FA41,ORD_9765006C11A8,netbanking,12854.30,12854.30,captured,2026-09-16
PAY_DAF8DB588FF0,ORD_F01A0DB205C7,netbanking,1766.70, 1766.70 ,captured,2026-09-16
PAY_DB025233EB0F,ORD_66DF8F5BEA3B,card,6650.26,6650.26,captured,2026-09-16
PAY_DB2DD47D445A,ORD_A076C2839B22,card,10573.06,10573.06,captured,2026-09-16
PAY_DB81D5B4810A,ORD_7CB33A40DF22,card,13498.08,13498.08,refunded,2026-09-16
PAY_DC050E9C3A87,ORD_463E524D58B8,card,7173.98,7173.98,captured,2026-09-16
PAY_DC0DA0DE0FAA,ORD_42CF034C316B,card,16985.42,16985.42,captured,2026-09-16
PAY_DD5491353C8A,ORD_C6D7ECA03017,netbanking,2650.23,2650.23,captured,2026-09-16
PAY_DD9CD78BC8C8,ORD_5C24EF538E0E,netbanking,518.65,518.65,captured,2026-09-16
PAY_DEF40FF38829,ORD_AB96DEFA8ED1,netbanking,20710.13,"20,710.13",captured,2026-09-16
PAY_DF4522DFFB6A,ORD_EE6BC49FFCE9,upi,3085.51,3085.51,captured,2026-09-16
PAY_DF9499D448AC,ORD_D99F94D2A27C,card,8242.69,8242.69,captured,2026-09-16
PAY_E143B2913C9C,ORD_BD8FE78631EE,card,14737.23,14737.23,captured,2026-09-16
PAY_E5FB14D21399,ORD_B44790D2C5F0,card,38311.66,38311.66,captured,2026-09-16
PAY_E73DFA1A8653,ORD_A49E0B9D1598,card,4694.50,4694.50,captured,2026-09-16
PAY_E8397D8F71DD,ORD_CB706A9D37FB,card,24172.02,24172.02,captured,2026-09-16
PAY_E97F1AA36587,ORD_28DF3C99B719,upi,32879.73,"32,879.73",captured,2026-09-16
PAY_EAA2E0916BF6,ORD_522087882312,upi,24715.51,24715.51,captured,2026-09-16
PAY_EB1E54AD9B08,ORD_84DA15928D69,upi,7710.48,7710.48,captured,2026-09-16
PAY_EBC5157423B1,ORD_1CE3F100BF47,wallet,5923.23,5923.23,captured,2026-09-16
PAY_EDF497C08113,ORD_385F6C571C28,card,14949.37,14949.37,captured,2026-09-16
PAY_EF2FFE31185F,ORD_032C66F59D24,card,31050.26,31050.26,captured,2026-09-16
PAY_EFB771EFB0C4,ORD_53D2CEEEA307,upi,16367.65,16367.65,captured,2026-09-16
PAY_F08093FA2CF0,ORD_E55EE95375E2,card,16903.10,16903.10,refunded,2026-09-16
PAY_F296E1ECBC2A,ORD_0AB9E886128B,upi,27704.16,27704.16,refunded,2026-09-16
PAY_F2FE10A4D099,ORD_F2C9AB7B7175,netbanking,20919.98,20919.98,captured,2026-09-16
PAY_F38F5AEC1717,ORD_CAFBE5256D90,upi,5231.89,5231.89,captured,2026-09-16
PAY_F3942F2B05E3,ORD_F9CC02A2D2A3,netbanking,6237.55,6237.55,captured,2026-09-16
PAY_F480CA75AFE4,ORD_5DF4AF78D619,upi,4597.14,4597.14,captured,2026-09-16
PAY_F81E2453B5A3,ORD_DD1586C82A66,upi,5656.15,2752.80,partial,2026-09-16
PAY_FA22E63D307C,ORD_C35A71CA0232,upi,12974.21,12974.21,refunded,2026-09-16
PAY_FAD90185E036,ORD_0C434D7EB32A,upi,4400.55,4400.55,captured,2026-09-16
PAY_FC24671F1F11,ORD_F6AF0B6B5BF6,upi,6820.27,6820.27,captured,2026-09-16
PAY_FD41F634874C,ORD_5EDFC7D981ED,wallet,6317.01,6317.01,captured,2026-09-16
PAY_FDA024A54E11,ORD_0395DF45955A,upi,7669.06,7669.06,refunded,2026-09-16
PAY_FE239CF292FC,ORD_1690EF0949DF,upi,22706.91,22706.91,captured,2026-09-16
PAY_FF1DDF5D6FFB,ORD_3E67FEF2AABE,card,16164.72,16164.72,captured,2026-09-16
PAY_FF5DF0160CC0,ORD_3D803C9DE2A6,card,2680.27,2680.27,captured,2026-09-16
PAY_FF84B77391EC,ORD_BAF5C1BFF790,card,46969.62,46969.62,captured,2026-09-16
