payment_id,order_id,method,authorized,captured,status,captured_at
PAY_5C9580386DAC,ORD_70B172B68B6C,card,647.26,647.26,captured,2026-09-04
PAY_5CBCCFDC67F6,ORD_F51B4D51292F,card,1937.72,"1,937.72",captured,2026-09-04
PAY_5DAFF26A39F6,ORD_188C460919F3,card,6610.30,6610.30,captured,2026-09-04
PAY_5E13F0A2138C,ORD_577A919E2BAE,upi,1698.92,1698.92,captured,2026-09-04
PAY_5FD8D3BAA4B8,ORD_A3DFFC2E7670,card,30458.93,30458.93,captured,2026-09-04
PAY_600E27B475ED,ORD_46040D44661F,upi,5211.16,5211.16,captured,2026-09-04
PAY_642B4D59BF7D,ORD_C851E39583F5,upi,47019.15,47019.15,captured,2026-09-04
PAY_64FDBC8363F5,ORD_99DDCD0BAA85,card,51293.94,"51,293.94",captured,2026-09-04
PAY_650F3800591A,ORD_F3C26B0AA964,card,6508.74,6508.74,captured,2026-09-04
PAY_65B137AA595A,ORD_0771DA8A265C,upi,21763.63,21763.63,captured,2026-09-04
PAY_65FF9B240A46,ORD_CE25524BE3FC,wallet,20032.09,20032.09,captured,2026-09-04
PAY_663CDBE1997C,ORD_F43B4C83C020,upi,15208.49,15208.49,captured,2026-09-04
PAY_6653CCAA4468,ORD_C3491D1762F1,upi,40066.43,40066.43,captured,2026-09-04
PAY_67C748E617AE,ORD_D699DA410A36,card,2382.91,2382.91,captured,2026-09-04
PAY_6949AF96DBD9,ORD_FB29BB72C365,upi,2602.03,2602.03,captured,2026-09-04
PAY_6A3391615BAE,ORD_B8C973F00D9F,card,14392.02,14392.02,captured,2026-09-04
PAY_6A7750BE3C91,ORD_6567F91F72FD,upi,5649.65,5649.65,captured,2026-09-04
PAY_6AAAF4AF5D97,ORD_CC99D441A94B,upi,5476.69,5476.69,refunded,2026-09-04
PAY_6AD2422FB7BC,ORD_8E4382ED6381,wallet,7778.44,7778.44,captured,2026-09-04
PAY_6ADCD58EC003,ORD_9A05B2DDCBF3,card,48956.89,48956.89,captured,2026-09-04
PAY_6B006AF7F331,ORD_0BDCD10D909A,netbanking,38990.99,38990.99,captured,2026-09-04
PAY_6C18DB48B03A,ORD_200F98B33352,upi,5393.79,5393.79,captured,2026-09-04
PAY_6CCAA131CDD9,ORD_D04503A95B2B,card,6676.86,6676.86,captured,2026-09-04
PAY_6D52A1C4B82C,ORD_BD6A0D648A5B,upi,7209.51,7209.51,captured,2026-09-04
PAY_6DFB20144FE6,ORD_1E6B3981FB50,upi,6733.14,6733.14,refunded,2026-09-04
PAY_6E7DC8F8E38B,ORD_EA166AE71683,netbanking,34108.52,34108.52,captured,2026-09-04
PAY_6FE0A1F82D26,ORD_60707F68AE84,netbanking,6745.25,6745.25,captured,2026-09-04
PAY_7155E79FDDF2,ORD_B78596F4E08D,upi,38638.25,38638.25,captured,2026-09-04
PAY_746B48951598,ORD_E0CC060A16AD,upi,3255.38,3255.38,captured,2026-09-04
PAY_7709B717D5E5,ORD_ECB1E518F359,upi,2838.33,2838.33,captured,2026-09-04
PAY_79E4E1C13E09,ORD_F35A42618354,netbanking,297.69,297.69,captured,2026-09-04
PAY_7CA4345C7B24,ORD_3787EC4C27E4,card,7251.80,7251.80,captured,2026-09-04
PAY_7D1D9CD0134B,ORD_42D1AF6587E2,netbanking,6388.49,6388.49,captured,2026-09-04
PAY_7D3BEC8A2559,ORD_2DB69B228FFC,card,16177.45, 16177.45 ,captured,2026-09-04
PAY_7DADDE7AD663,ORD_193F03AD1EC6,upi,4731.80,4731.80,captured,2026-09-04
PAY_7DD0256070C8,ORD_4E1164A3351E,upi,964.88,964.88,captured,2026-09-04
PAY_7F9552FB7AE9,ORD_FB76417FB4FF,upi,15549.79,7276.82,partial,2026-09-04
PAY_803A0E8454D3,ORD_E8951C4CFDA8,netbanking,39193.72,39193.72,captured,2026-09-04
PAY_81A177AECCFB,ORD_05B374F5D060,upi,6419.66,6419.66,captured,2026-09-04
PAY_832D5ACF161D,ORD_53414B1311E3,upi,18901.57,18901.57,captured,2026-09-04
PAY_8349E2642DD1,ORD_CB628960ACF6,card,21325.35,10101.06,partial,2026-09-04
PAY_836542C1AC88,ORD_536783F55683,card,9661.22,9661.22,captured,2026-09-04
PAY_84F2EC26E0AE,ORD_8DA1C5DCDA3B,netbanking,8259.75,8259.75,captured,2026-09-04
PAY_8533F642646E,ORD_09189AB1ABF4,upi,7449.64,7449.64,captured,2026-09-04
PAY_8641206E8F4C,ORD_9FA43F89CCB1,card,7969.76,7969.76,captured,2026-09-04
PAY_8712401DFFFD,ORD_FCEB25AD9809,upi,10315.42,10315.42,captured,2026-09-04
PAY_879AADBB6C2F,ORD_A5AE0AA16CF9,card,1251.35, 1251.35 ,captured,2026-09-04
PAY_884C7D87DD3B,ORD_FA5536076927,upi,7436.99,7436.99,captured,2026-09-04
PAY_888F23BB0657,ORD_195648F8EAC4,upi,5170.85,5170.85,captured,2026-09-04
PAY_8897333093B1,ORD_A258A660327C,card,26985.41,26985.41,captured,2026-09-04
PAY_88D95C89701E,ORD_CB9B681DD7E0,card,6767.78,6767.78,captured,2026-09-04
PAY_8A6ABEF0127D,ORD_7F99D11AE3B3,upi,4335.40,4335.40,captured,2026-09-04
PAY_8D3666507E50,ORD_75BE26C60264,card,49039.12,49039.12,captured,2026-09-04
PAY_8FB9BA7FB902,ORD_D2CEACCF1E1F,wallet,33140.38,33140.38,captured,2026-09-04
PAY_90A719BB8CA1,ORD_162750663830,wallet,6894.41,6894.41,captured,2026-09-04
PAY_9167EE5C607E,ORD_62D5B8CDD3DD,upi,2111.60,2111.60,captured,2026-09-04
PAY_917DBC4A0356,ORD_1656B47A9933,upi,14051.49,14051.49,captured,2026-09-04
PAY_935E11502FD8,ORD_768DD63A7517,card,56675.32,56675.32,captured,2026-09-04
PAY_93D9C80A9F93,ORD_A0C9C717BD7B,card,14453.72,14453.72,captured,2026-09-04
PAY_95053CE9D2B9,ORD_935604CD7644,netbanking,7670.57,7670.57,captured,2026-09-04
PAY_97C3D1694D47,ORD_121CA52EF6D4,wallet,7784.90,7784.90,captured,2026-09-04
PAY_9C5C2F8AEA91,ORD_BF6E270150E7,card,58011.55,"58,011.55",captured,2026-09-04
PAY_9EB24A4621C9,ORD_429E33D64A20,upi,5669.75,5669.75,captured,2026-09-04
PAY_9F1351EC6FB9,ORD_F3F898AF5330,card,4391.28,4391.28,captured,2026-09-04
PAY_9F50DAA144EC,ORD_D82014AD61E8,upi,1993.65,1993.65,captured,2026-09-04
PAY_9FE59BAADD0F,ORD_7DF03422CD94,card,18626.93,18626.93,captured,2026-09-04
PAY_A066BB31D416,ORD_EFE245E2E930,upi,9590.27,9590.27,captured,2026-09-04
PAY_A3A7CFB25898,ORD_75E1706B03F6,card,1398.45,1398.45,captured,2026-09-04
PAY_A5416A50A82A,ORD_42E9F3E6AB18,card,6883.11,6883.11,captured,2026-09-04
PAY_A551CE0AC58F,ORD_3D18AE2352CD,card,6101.93,6101.93,captured,2026-09-04
PAY_A596FF94A4FA,ORD_88A421503CB5,upi,42722.31,42722.31,captured,2026-09-04
PAY_A7544C6234C8,ORD_5E720D9252E3,upi,2220.60,2220.60,captured,2026-09-04
PAY_A84551B87C2E,ORD_00BF4595F8BB,netbanking,52008.18,52008.18,captured,2026-09-04
PAY_A9999C01F987,ORD_D0F906372D9A,upi,14493.46,14493.46,captured,2026-09-04
PAY_A9F4D6F93B30,ORD_A93E7EF25B90,card,23695.15,23695.15,captured,2026-09-04
PAY_AB3BA8A2BB2A,ORD_89499C064E66,upi,16027.90,16027.90,captured,2026-09-04
PAY_ABC9810F2B94,ORD_95578287979A,netbanking,58944.06,58944.06,captured,2026-09-04
PAY_AC1CFD3F9297,ORD_E5548A60512E,netbanking,24419.03, 24419.03 ,captured,2026-09-04
PAY_AC9F64C8136A,ORD_728680EA34F1,upi,7144.61,7144.61,captured,2026-09-04
PAY_AD99293D334D,ORD_0EB0F91B9DB5,upi,8478.09,8478.09,captured,2026-09-04
PAY_AD9E866E1470,ORD_3994B39BC51C,upi,1722.71,1722.71,captured,2026-09-04
PAY_ADC1A70D607F,ORD_9B6C3CB683E5,upi,22090.15,22090.15,captured,2026-09-04
PAY_AF8AD4938A87,ORD_9E0C56832A4E,upi,3384.33,1993.65,partial,2026-09-04
PAY_B10917ED6637,ORD_0DCAA38A9EF1,upi,17549.46,17549.46,captured,2026-09-04
PAY_B1B81D43B6FF,ORD_841D96192248,card,15001.66,15001.66,captured,2026-09-04
PAY_B275EB22D93D,ORD_EFFBFCE03E90,upi,7618.79,7618.79,captured,2026-09-04
PAY_B2FD5E0B6963,ORD_51D57EBD1CCD,card,10253.29,10253.29,captured,2026-09-04
PAY_B47E1E869CE0,ORD_02628D9DFADE,upi,4922.00,4922.00,captured,2026-09-04
PAY_B4AD83426DB0,ORD_433295377FF0,upi,806.42,806.42,captured,2026-09-04
PAY_B570F6AD2F80,ORD_05405AA4C5A4,card,21776.25,21776.25,captured,2026-09-04
PAY_B66075C80560,ORD_8EB86E5A8F0B,upi,3319.35,3319.35,captured,2026-09-04
PAY_B7149E204764,ORD_3D385B318F7B,upi,14522.91,14522.91,captured,2026-09-04
PAY_B71EF3D6FF9B,ORD_3397239838AE,upi,24092.39,24092.39,captured,2026-09-04
PAY_B734B63E611C,ORD_A8BE85727B4E,card,4407.89,4407.89,captured,2026-09-04
PAY_B9A16754BD43,ORD_F3766D344941,upi,17789.05,17789.05,captured,2026-09-04
PAY_B9C854ED8B3F,ORD_302A57FBC7DC,upi,4170.52,4170.52,captured,2026-09-04
PAY_BA5352D2C9DD,ORD_3B8267F1D2C5,upi,3608.72,3608.72,captured,2026-09-04
PAY_BAFE523E8991,ORD_1BD24420A2EC,upi,10948.98,10948.98,captured,2026-09-04
PAY_BB3422D9E9F9,ORD_1505A76FD608,card,21529.20,6631.91,partial,2026-09-04
PAY_BCCDA1C51171,ORD_7B3C5F81CCDC,netbanking,5040.11,5040.11,captured,2026-09-04
PAY_BCE47DB89D10,ORD_EE2E639AB13C,upi,12244.19,12244.19,captured,2026-09-04
PAY_BD647477C927,ORD_3E376F4F07E4,upi,7205.56,7205.56,captured,2026-09-04
PAY_BEDE3FE281A9,ORD_400EA3367C6E,card,10115.23,10115.23,captured,2026-09-04
PAY_C40B5942E23D,ORD_BE4011476035,upi,5320.34,5320.34,captured,2026-09-04
PAY_C44E14F45EAB,ORD_7DB10EDF6519,netbanking,35164.09,35164.09,captured,2026-09-04
PAY_C47AB6EBB75F,ORD_018826202AB9,card,19674.73,19674.73,captured,2026-09-04
PAY_C498F59B5149,ORD_26C8B2AFF61A,upi,13370.08,13370.08,captured,2026-09-04
PAY_C6C1EDEA64DD,ORD_114E1BA8C56D,wallet,5991.22,5991.22,captured,2026-09-04
PAY_C7BA235CCDCD,ORD_ADF50326D3DF,upi,2070.85,2070.85,captured,2026-09-04
PAY_CAEABC3A00EC,ORD_61B4193D7EBF,upi,5657.93,5657.93,captured,2026-09-04
PAY_CDDFAFB9CE0E,ORD_7E27858FAB66,wallet,3343.07,3343.07,captured,2026-09-04
PAY_CEC9DA18160D,ORD_A0E51F5F86F3,upi,44348.20,44348.20,captured,2026-09-04
PAY_D014C053769F,ORD_F226F84FB93D,upi,40943.44,40943.44,captured,2026-09-04
PAY_D0192619F737,ORD_96B4F88CB0CA,upi,4788.73,4788.73,captured,2026-09-04
PAY_D12762CBCFA3,ORD_A92554ABBF1E,upi,18291.17,18291.17,captured,2026-09-04
PAY_D2FA53C86D0D,ORD_D471AD4C2660,upi,10981.12,10981.12,refunded,2026-09-04
PAY_D4867C8420F2,ORD_B24178012B14,netbanking,4296.20,4296.20,captured,2026-09-04
PAY_D491210F4D10,ORD_2D68742880C8,card,38302.92,38302.92,captured,2026-09-04
PAY_D7E554FB7899,ORD_1D0A8E31E594,netbanking,4500.42,4500.42,captured,2026-09-04
PAY_D8180FAF804D,ORD_4DC1B823B0F5,card,20260.50,20260.50,captured,2026-09-04
PAY_D92B9916B863,ORD_4237181EA1F4,upi,6825.00,6825.00,captured,2026-09-04
PAY_D9BC97617EDE,ORD_FCA7CD41A601,upi,18834.65,18834.65,captured,2026-09-04
PAY_DC83755393A1,ORD_8F2E6F959493,upi,40525.50,40525.50,captured,2026-09-04
PAY_DEC57A0505D2,ORD_E770C8523F7F,card,35789.53,35789.53,captured,2026-09-04
PAY_DFF028176F9C,ORD_0D76DF734249,netbanking,1371.57,"1,371.57",captured,2026-09-04
PAY_E1AE667DA35B,ORD_6F4DF437B552,upi,625.72,625.72,captured,2026-09-04
PAY_E2216B7866AA,ORD_B85BF359AEF8,card,39481.95,39481.95,captured,2026-09-04
PAY_E36B0F88BBAC,ORD_A2E45F890040,upi,21922.47,21922.47,captured,2026-09-04
PAY_E3D8D73B8494,ORD_2E467E66E36C,upi,5580.25,5580.25,captured,2026-09-04
PAY_E48F153947E9,ORD_D8E7DDCAE83D,upi,8957.96, 8957.96 ,captured,2026-09-04
PAY_E4EC399F225B,ORD_5C3467186794,upi,5881.23,5881.23,captured,2026-09-04
PAY_E611407E2B03,ORD_AC69A848E2F3,upi,6741.37,6741.37,captured,2026-09-04
PAY_E77C3A9F7E6D,ORD_B524CBBCF756,card,13996.44,13996.44,captured,2026-09-04
PAY_E78C0BD8AB8E,ORD_0D10ED5F0520,upi,383.90,383.90,captured,2026-09-04
PAY_E8C79C4C82E3,ORD_83DEF36A9C56,card,51123.12,51123.12,captured,2026-09-04
PAY_E93D8E256CDC,ORD_AD4F01BD34CB,upi,16700.75,16700.75,captured,2026-09-04
PAY_E9DCA771705B,ORD_23B1FC56FA0C,netbanking,32131.78,32131.78,captured,2026-09-04
PAY_EA4BAE768F43,ORD_F97019E55C33,card,3612.08,3612.08,captured,2026-09-04
PAY_EB62E1F66709,ORD_EFF767D1275E,upi,2389.10,2389.10,captured,2026-09-04
PAY_EDD5A09B2E6B,ORD_D01AEAD9FE15,upi,23709.58,23709.58,captured,2026-09-04
PAY_EDF6C5EB3492,ORD_631A3F00FE82,upi,15475.95,15475.95,captured,2026-09-04
PAY_EE84AD38E513,ORD_CE4FD9D08D28,card,39326.53,39326.53,captured,2026-09-04
PAY_EEF22D7FD0A5,ORD_D770D8E34A55,upi,2072.37,2072.37,captured,2026-09-04
PAY_EF6B9BBC34B2,ORD_FC427EDFD5B9,upi,2585.24,2585.24,captured,2026-09-04
PAY_EF974D377CE0,ORD_AD917ABDAA2C,upi,2587.46,2587.46,captured,2026-09-04
PAY_F01690B7A78E,ORD_113969404EE0,upi,8519.09,8519.09,captured,2026-09-04
PAY_F0CDF06AAC24,ORD_648C0AD4D5A5,netbanking,15757.54, 15757.54 ,captured,2026-09-04
PAY_F19F671DE3C0,ORD_BEBA5DF4D0A9,upi,1542.04,1542.04,captured,2026-09-04
PAY_F1AE623B7E73,ORD_E235356CABBB,upi,4084.52,4084.52,captured,2026-09-04
PAY_F4416EC2188B,ORD_BF7385093CFE,wallet,14475.25,14475.25,captured,2026-09-04
PAY_F47E4FF9F47B,ORD_E78952D85B2E,card,46111.46,46111.46,refunded,2026-09-04
PAY_F644BB165009,ORD_5DB8004C463A,netbanking,31555.71,31555.71,captured,2026-09-04
PAY_F6B0B6A52E9B,ORD_5C5C4EACD543,upi,35280.31,35280.31,captured,2026-09-04
PAY_F8841D5C22C1,ORD_98D1E3CD5E84,upi,5533.70,5533.70,captured,2026-09-04
PAY_F907F6960957,ORD_11EE413A2B91,wallet,16887.71,16887.71,captured,2026-09-04
PAY_F93270175CE1,ORD_8BBE6BB9A27F,upi,7113.93,7113.93,captured,2026-09-04
PAY_FA0783499B17,ORD_E97347FAC54A,card,4819.38,4819.38,captured,2026-09-04
PAY_FE23725A2727,ORD_140C5F9D0C61,upi,1324.58,1324.58,captured,2026-09-04
PAY_FE97046EE028,ORD_91E28B7BF026,upi,6373.53,6373.53,captured,2026-09-04
