payment_id,order_id,method,authorized,captured,status,captured_at
PAY_23EF415CDA4D,ORD_0BCBD5F815FE,upi,7158.80,7158.80,captured,2026-09-07
PAY_24ECF10FB68E,ORD_9A146D43AFD5,card,37926.95,37926.95,captured,2026-09-07
PAY_25BF91665014,ORD_AD947E823289,card,45641.73,45641.73,captured,2026-09-07
PAY_25FC7ABE12A7,ORD_B084DD6E2680,upi,3039.37,3039.37,captured,2026-09-07
PAY_275C703B5D97,ORD_C4A1A9EE24F0,upi,52875.08,52875.08,captured,2026-09-07
PAY_28EABC14BDA3,ORD_4EA1EF5BEAA3,upi,4951.03,4951.03,captured,2026-09-07
PAY_2BC7CE0923F7,ORD_DC8E4D20B397,card,53781.91,53781.91,captured,2026-09-07
PAY_2C7E0856A145,ORD_2FAF606FD1C3,upi,15363.49, 15363.49 ,captured,2026-09-07
PAY_2DA9C9CF864E,ORD_1C13DF9DFC89,card,38704.43,38704.43,captured,2026-09-07
PAY_2E9A6D95E24D,ORD_7173162ED727,card,20826.91,20826.91,captured,2026-09-07
PAY_2F40F5C3A57B,ORD_6C9D38452EDD,upi,12997.56,12997.56,captured,2026-09-07
PAY_2FE2A9878591,ORD_C2B9FF98527E,card,1603.67,1603.67,captured,2026-09-07
PAY_303C26157069,ORD_15BBCB65083D,card,13375.57,13375.57,captured,2026-09-07
PAY_30E4E6E4FE84,ORD_DE4A15D8C192,card,2433.37,2433.37,captured,2026-09-07
PAY_31321DE63F04,ORD_2974C3CF8A08,upi,5011.11,"5,011.11",refunded,2026-09-07
PAY_313C933503BD,ORD_10AE918143B1,upi,2906.88,2906.88,captured,2026-09-07
PAY_351FBB519410,ORD_476F2CD220F0,upi,8924.24,8924.24,captured,2026-09-07
PAY_3610CEC05DBD,ORD_9F1670BAE2D4,upi,6959.99, 6959.99 ,captured,2026-09-07
PAY_36D70884EC51,ORD_42603BFBB5B3,card,7739.87,7739.87,captured,2026-09-07
PAY_37499DB7AEE2,ORD_06ABD73CD7FD,netbanking,15325.24,15325.24,refunded,2026-09-07
PAY_376213D885C1,ORD_76967829E7DA,card,8432.56,8432.56,captured,2026-09-07
PAY_3770833D7790,ORD_F15B823B4DBB,upi,20745.04,20745.04,captured,2026-09-07
PAY_380D7840F19F,ORD_3A078580A43F,wallet,20150.98,20150.98,captured,2026-09-07
PAY_386B635DF510,ORD_12B825899DB2,upi,9806.86,9806.86,captured,2026-09-07
PAY_399470267220,ORD_94CC43581EB5,upi,2366.97,2366.97,captured,2026-09-07
PAY_3E4F36284C39,ORD_D1830397FF20,netbanking,25494.78,"25,494.78",captured,2026-09-07
PAY_3FCB894EA86C,ORD_CAB1E2398B4A,card,7657.19,7657.19,captured,2026-09-07
PAY_4083922E8C58,ORD_5A681425C70C,upi,5216.72,5216.72,captured,2026-09-07
PAY_411C4F02C87C,ORD_6379517591BD,wallet,1808.25,1808.25,captured,2026-09-07
PAY_43E431D2DEAF,ORD_6D82DA25CB1D,card,3322.71,3322.71,captured,2026-09-07
PAY_43FA56DC2E00,ORD_0E5AC348AC63,upi,3350.89, 3350.89 ,captured,2026-09-07
PAY_4402157DA6A2,ORD_B5D306FA54BB,netbanking,11162.80,11162.80,captured,2026-09-07
PAY_4455F9DF00FD,ORD_B3A56D384CE1,card,2883.64,2883.64,captured,2026-09-07
PAY_44753FCA253E,ORD_836CFBA07F58,card,25598.85,25598.85,captured,2026-09-07
PAY_4503A3371DFB,ORD_20B8E3A15AFD,upi,7130.47,"7,130.47",captured,2026-09-07
PAY_47A2B4595040,ORD_2AA12738F7D3,netbanking,45256.90,45256.90,captured,2026-09-07
PAY_490EDB346C67,ORD_CDA383E7CFB0,upi,3638.69,3638.69,captured,2026-09-07
PAY_49B1E73C543F,ORD_B32349D08EBA,card,31815.11,31815.11,captured,2026-09-07
PAY_4ACC286B1CE0,ORD_008B29803D93,card,8238.37,8238.37,captured,2026-09-07
PAY_4B448B29B7C3,ORD_F694EF18597A,upi,4680.61,4680.61,captured,2026-09-07
PAY_4BFB1F382532,ORD_85CA1E9D2ADF,netbanking,44092.79,44092.79,captured,2026-09-07
PAY_4CEA72B45DA9,ORD_A55EFD7308B5,card,2451.46,2451.46,refunded,2026-09-07
PAY_4DB94643606D,ORD_7C9107D513F2,upi,4198.91,4198.91,captured,2026-09-07
PAY_4FF89AF8E69D,ORD_9A280EAD15BB,card,48571.68,48571.68,captured,2026-09-07
PAY_51852078F3E1,ORD_F4C7317C9894,wallet,24444.56,24444.56,captured,2026-09-07
PAY_523A0CF110E9,ORD_BB3C8AF2C3C2,upi,54727.59,54727.59,refunded,2026-09-07
PAY_534C72A55960,ORD_667197DE559E,upi,429.92,429.92,captured,2026-09-07
PAY_53E6CA0803CD,ORD_9621825793B4,upi,7278.18,7278.18,captured,2026-09-07
PAY_53EA8239FED7,ORD_B61E7721C4BC,upi,7593.12,7593.12,captured,2026-09-07
PAY_54320CCD1D6E,ORD_4BC0A270DB00,upi,7749.40,7749.40,captured,2026-09-07
PAY_5466494994A2,ORD_75AB3E714704,upi,19859.00,19859.00,captured,2026-09-07
PAY_55E0056CE793,ORD_974C9E161D57,card,5808.12,5808.12,captured,2026-09-07
PAY_56760D81B52F,ORD_2AB298DEC43D,upi,3405.35,3405.35,captured,2026-09-07
PAY_56B83A36C837,ORD_844A21A8DBAC,upi,43166.24,43166.24,captured,2026-09-07
PAY_56D1BA0B03BF,ORD_891E8A3AA621,card,38578.08,38578.08,captured,2026-09-07
PAY_57824227F3C3,ORD_6B4582C17293,upi,3298.24,3298.24,captured,2026-09-07
PAY_57914D39825A,ORD_0C6052893F9A,upi,3561.92,3561.92,captured,2026-09-07
PAY_57AB102AA29E,ORD_88335115BDB8,card,332.56,332.56,captured,2026-09-07
PAY_58094720531D,ORD_4BBDE1AEBA59,upi,15857.62,15857.62,captured,2026-09-07
PAY_580EF28645A0,ORD_B493E6EB790F,netbanking,24083.26,24083.26,captured,2026-09-07
PAY_5A73E693F9A2,ORD_AF2A81EB6CA0,wallet,52045.93,52045.93,captured,2026-09-07
PAY_5BCD2C7E63AF,ORD_27A46D05E16A,card,935.03,935.03,captured,2026-09-07
PAY_5D426D48769B,ORD_0D29D752479D,wallet,13657.91,13657.91,captured,2026-09-07
PAY_5DBF053A3EBB,ORD_8C7D84D75AC3,card,389.50,389.50,captured,2026-09-07
PAY_5F12EBBDEE6A,ORD_C4FE5E4B29B0,upi,22535.78,22535.78,captured,2026-09-07
PAY_605EA6C738E4,ORD_3D212488B69D,card,21038.11,21038.11,captured,2026-09-07
PAY_6092D37E3B26,ORD_DFD852690F24,upi,3425.08,3425.08,captured,2026-09-07
PAY_6114BC48C5A9,ORD_5F005F4406C8,upi,5556.49,5556.49,captured,2026-09-07
PAY_62350B9EBEFF,ORD_D2F904A70E3D,card,25598.85,25598.85,captured,2026-09-07
PAY_6266CF75BCC4,ORD_F088842030F9,upi,4103.06,4103.06,captured,2026-09-07
PAY_62A7AB83DEEF,ORD_E1F459E2EB1A,upi,4794.78,4794.78,captured,2026-09-07
PAY_6310CFB60E27,ORD_B0856F5F6B0D,card,41115.25,41115.25,refunded,2026-09-07
PAY_639970E52C4D,ORD_BA9DBA814A45,netbanking,23925.71,23925.71,refunded,2026-09-07
PAY_639D3480CE49,ORD_E36AF86565DB,upi,917.58,917.58,captured,2026-09-07
PAY_64B255452107,ORD_B1A5237EF998,card,9243.93,9243.93,captured,2026-09-07
PAY_66338AEA56B3,ORD_5E7E28A8942E,card,1810.92, 1810.92 ,captured,2026-09-07
PAY_6676A29472B1,ORD_63BCC20D6B35,card,7864.85,7864.85,captured,2026-09-07
PAY_66DE791F8CC7,ORD_7283E738C472,card,8025.84,8025.84,captured,2026-09-07
PAY_6A2B1DBBDC34,ORD_E0823AB86269,card,10182.01,10182.01,captured,2026-09-07
PAY_6A835A284C7F,ORD_FF186DC486D6,upi,41842.23,41842.23,refunded,2026-09-07
PAY_6B0C8428C97D,ORD_E39AD82ADDB1,card,8719.81,8719.81,captured,2026-09-07
PAY_6B527C2B6D3F,ORD_9E87B5F884F9,upi,19129.88,19129.88,captured,2026-09-07
PAY_6BBFF5390EF9,ORD_FD38A1E3CFD1,wallet,36046.93,"36,046.93",refunded,2026-09-07
PAY_70FABBA57DFA,ORD_51FB6F8B0061,wallet,16746.98,16746.98,captured,2026-09-07
PAY_71D71D64CE35,ORD_5AB13B9AC3DF,card,3601.28,"3,601.28",captured,2026-09-07
PAY_728FA0EC9712,ORD_EAFDDF525967,card,25160.93,25160.93,captured,2026-09-07
PAY_72BA9CF7AC30,ORD_C11A128F522C,upi,47123.09,47123.09,captured,2026-09-07
PAY_7383FD743B26,ORD_7666ABCDBF9C,upi,2443.93,2443.93,captured,2026-09-07
PAY_7659DA8A6DEE,ORD_591A806DED88,card,14228.01,14228.01,captured,2026-09-07
PAY_77BC1CBCBA25,ORD_D0EA62CF2CFE,upi,1515.50,1515.50,captured,2026-09-07
PAY_783C91B3E55D,ORD_F98EFAD02E89,card,49838.82,49838.82,captured,2026-09-07
PAY_78447F83708E,ORD_287246D3E5DD,upi,24608.41,24608.41,captured,2026-09-07
PAY_7B67211BB9FA,ORD_2FF626BE696D,upi,7674.94,7674.94,captured,2026-09-07
PAY_7BEA86F8A456,ORD_311660F0B8EA,card,1606.02,1606.02,captured,2026-09-07
PAY_7C488DCDB192,ORD_E3F670D13060,wallet,2767.42,2767.42,captured,2026-09-07
PAY_7C88C58ACCB3,ORD_2D936BF3951B,upi,4621.10,4621.10,captured,2026-09-07
PAY_7D1EBA24F91F,ORD_469BA49E0E78,card,11022.21,11022.21,captured,2026-09-07
PAY_7F9DBDBCEC7E,ORD_F7189E143C79,upi,3380.48,3380.48,captured,2026-09-07
PAY_8015005F47AC,ORD_5C03D0A10EAF,upi,3259.19,3259.19,captured,2026-09-07
PAY_804C3EF291F4,ORD_682DC394E436,upi,21162.49,21162.49,captured,2026-09-07
PAY_806FA1B5399A,ORD_E8BC5CACD366,upi,48306.95,48306.95,captured,2026-09-07
PAY_8124093A6527,ORD_0DD21B230890,upi,5202.68,5202.68,captured,2026-09-07
PAY_82F6962C78EE,ORD_3D26298AB3B5,card,53533.36,53533.36,refunded,2026-09-07
PAY_84C8F3A02BD2,ORD_90AD636AA6C9,card,8897.09,8897.09,captured,2026-09-07
PAY_84CC3AB964C5,ORD_A5C6626C967C,upi,31481.81,31481.81,captured,2026-09-07
PAY_8693EC591B2E,ORD_B83B35012A15,upi,1308.05,1308.05,captured,2026-09-07
PAY_8A38FD77D030,ORD_8C3477DDE433,netbanking,20934.42,20934.42,captured,2026-09-07
PAY_8AA9CFA5491A,ORD_AF9FBEFCCE53,upi,20601.03,20601.03,captured,2026-09-07
PAY_8B321C58098B,ORD_32D7BCB3DBF0,upi,1360.35,"1,360.35",captured,2026-09-07
PAY_8B808F055959,ORD_A3BE5801D2E5,upi,2393.12,2393.12,captured,2026-09-07
PAY_8BDE8002774A,ORD_8805A56F4B6E,card,35879.53,35879.53,captured,2026-09-07
PAY_8C272F0EA5F5,ORD_EFADB0323EAC,card,478.76,478.76,captured,2026-09-07
PAY_8DAADC088CE3,ORD_BA3D29D1D9F9,upi,2403.63,2403.63,captured,2026-09-07
PAY_8E895C1CA4A7,ORD_14732083B64F,wallet,39070.76,39070.76,captured,2026-09-07
PAY_91801290A6C9,ORD_66E07FF77506,card,14605.94, 14605.94 ,captured,2026-09-07
PAY_9204916625D1,ORD_BF0994A72AA2,upi,2160.59,2160.59,captured,2026-09-07
PAY_9342F436FE1E,ORD_F5CD4C1E4EF7,upi,36784.77,36784.77,captured,2026-09-07
PAY_93D5D00A6659,ORD_3FBFA3EDC7BA,wallet,5060.37,5060.37,captured,2026-09-07
PAY_93EC3C5665C9,ORD_C0806644E5E3,upi,1867.90,1867.90,captured,2026-09-07
PAY_96690A2E00AF,ORD_40CBDBB8B869,card,54921.68,54921.68,captured,2026-09-07
PAY_96D5F0D4F48F,ORD_8F4659567056,card,1261.99,1261.99,captured,2026-09-07
PAY_96F45E39A214,ORD_C890400E89E0,upi,29080.73,29080.73,refunded,2026-09-07
PAY_978DEC0590E3,ORD_E8BA6C212E8E,card,17477.59,17477.59,captured,2026-09-07
PAY_980E40687686,ORD_7FA12AD6F235,wallet,3831.94,3831.94,captured,2026-09-07
PAY_98133CFB9AF0,ORD_EE6D1D3F301B,netbanking,522.23,522.23,captured,2026-09-07
PAY_98EC8B67529D,ORD_B8CC6F81BD91,netbanking,21129.95,21129.95,captured,2026-09-07
PAY_9945461EF225,ORD_F11AE56B7F4C,card,23569.66,23569.66,captured,2026-09-07
PAY_9952FCBABBC7,ORD_60D22735309B,upi,12598.15,12598.15,captured,2026-09-07
PAY_996B8C7ECF9A,ORD_05FC51CF5599,upi,4819.57,4819.57,captured,2026-09-07
PAY_9B7D1DA7C3EB,ORD_A86550781E0D,card,8620.53,8620.53,captured,2026-09-07
PAY_9C2FACB6306F,ORD_D7ED75FAF50D,card,23283.08,23283.08,captured,2026-09-07
PAY_9C7CC8E61C66,ORD_A6858AD66BF4,card,46430.75,"46,430.75",captured,2026-09-07
PAY_9DEE6731735C,ORD_50F6CE2B34C9,netbanking,9764.53,9764.53,captured,2026-09-07
PAY_A118C4F3D89E,ORD_267C459870B5,upi,3974.97,3974.97,captured,2026-09-07
PAY_A1C87A4F2D01,ORD_DF98C3610500,upi,7376.23,7376.23,captured,2026-09-07
PAY_A24F6FA76946,ORD_8BE1E13E7432,card,13360.11,13360.11,captured,2026-09-07
PAY_A4481A28C7C7,ORD_257BAC873DE4,card,12662.81,12662.81,captured,2026-09-07
PAY_A58B7F9AEE03,ORD_499D7374B837,upi,3441.05,3441.05,refunded,2026-09-07
PAY_A5C2364C6569,ORD_2C6BC1E251D0,card,54619.91,54619.91,captured,2026-09-07
PAY_A5FBCA7C34BC,ORD_CFE12F7D7835,wallet,55282.54,55282.54,captured,2026-09-07
PAY_A6F5296E98F1,ORD_8A608AF58E38,netbanking,5245.83,5245.83,captured,2026-09-07
PAY_A800DA5C06E8,ORD_67150B5FD1A0,upi,562.08,562.08,captured,2026-09-07
PAY_A81B4C0ABF2F,ORD_AD8ACFC2830A,upi,6447.49,6447.49,captured,2026-09-07
PAY_AC2A3B50E5F5,ORD_B055D3CEDF4F,card,13437.52, 13437.52 ,captured,2026-09-07
PAY_AE5E78672920,ORD_049669FE54F7,card,47389.67,47389.67,captured,2026-09-07
PAY_AE6AA453AA6A,ORD_60374DC2BF16,upi,4310.89, 4310.89 ,captured,2026-09-07
PAY_AF421D4C0253,ORD_AFEF5F156F49,upi,22443.86,22443.86,captured,2026-09-07
PAY_B01847B20994,ORD_D4976221C95E,upi,3956.99,"3,956.99",captured,2026-09-07
PAY_B299EC07265F,ORD_6C4FA5B0E803,netbanking,42344.66,42344.66,captured,2026-09-07
PAY_B2DE65DABE42,ORD_73EF358B3EF6,wallet,30111.34,30111.34,captured,2026-09-07
PAY_B51FDD5A97BE,ORD_1ED3EBD7B4FB,upi,7036.04,7036.04,captured,2026-09-07
PAY_B65BFE0A886C,ORD_2A2A099F9425,upi,11886.02,11886.02,captured,2026-09-07
PAY_B6A7EC2BEE02,ORD_52760BFA1F8C,card,3860.10,3860.10,captured,2026-09-07
PAY_B6CF0C45DC7D,ORD_82B5EE4EEF2C,card,7665.26,7665.26,captured,2026-09-07
PAY_B834D9AB9DE7,ORD_90C305C39276,card,17764.17,17764.17,captured,2026-09-07
PAY_B8D25CDFF117,ORD_6D563F90F8D5,card,17398.91,17398.91,captured,2026-09-07
PAY_BAD08207139C,ORD_413912368B38,card,5572.94,"5,572.94",captured,2026-09-07
PAY_BBBF8C568B00,ORD_2481810536D9,wallet,7146.66,7146.66,captured,2026-09-07
PAY_BCE4C6EC40E7,ORD_064DEB99C8D3,card,18532.93,18532.93,captured,2026-09-07
PAY_BE8FD2234AEA,ORD_9B9BDF36BBDE,card,420.58,420.58,captured,2026-09-07
PAY_BF1763FC155E,ORD_55A9A95EFA34,card,11080.66,11080.66,captured,2026-09-07
PAY_BFD40650AF8C,ORD_8D27FEF804F9,upi,3993.87,3993.87,captured,2026-09-07
PAY_BFEFCF357114,ORD_FA1CFE352E62,wallet,3885.37,3885.37,captured,2026-09-07
PAY_C2B189469FDD,ORD_3ECD5DE63913,card,12679.09, 12679.09 ,captured,2026-09-07
PAY_C30D2BD5E414,ORD_A9E01BDE01C6,upi,4705.54,4705.54,captured,2026-09-07
PAY_C461565CD688,ORD_444420BA1D94,card,25500.09,25500.09,captured,2026-09-07
PAY_C4649D2F9112,ORD_DB2CF0B6E76A,wallet,4343.63,4343.63,captured,2026-09-07
PAY_C4BEF63B153F,ORD_96DD3279D28E,wallet,14960.48,14960.48,refunded,2026-09-07
PAY_C5D55D3ED8C0,ORD_A5EA244DE8C5,upi,4167.04,4167.04,captured,2026-09-07
PAY_C86550050239,ORD_E70FD99592E3,card,24251.19,24251.19,captured,2026-09-07
PAY_C8B681A0ABB4,ORD_B219ED6F8D3E,wallet,15925.94,15925.94,refunded,2026-09-07
PAY_C9B6EC0257A0,ORD_D695B1F72647,upi,3096.06,3096.06,captured,2026-09-07
PAY_C9BF3EC6F5A6,ORD_1564A8774463,upi,1247.17,1247.17,captured,2026-09-07
PAY_CA6C5A121D7F,ORD_E877C0ECB2D8,upi,6863.22,6863.22,captured,2026-09-07
PAY_CAE00FAEB2B8,ORD_12286878C59D,card,7311.20,7311.20,refunded,2026-09-07
PAY_CC218661CA0C,ORD_43D0F7453EC0,card,2642.66,2642.66,captured,2026-09-07
PAY_CCE5B4346880,ORD_C04A1AB83EF0,card,979.61,979.61,captured,2026-09-07
PAY_CF613AD1037D,ORD_3339D6796198,card,6274.66,6274.66,captured,2026-09-07
PAY_CF9EE9EA8F4D,ORD_9364DADACD54,upi,5447.82,5447.82,captured,2026-09-07
PAY_D2FF551854B5,ORD_E49D863E51E8,upi,1052.50,1052.50,captured,2026-09-07
PAY_D35B9322FF09,ORD_06A0E22F3720,upi,6565.48,6565.48,captured,2026-09-07
PAY_D67916D87DD4,ORD_A210FE632B29,card,57557.08,57557.08,captured,2026-09-07
PAY_D73F5B1D3820,ORD_04B7ACD74C82,card,10639.01,10639.01,captured,2026-09-07
PAY_D792C11C2E0E,ORD_A0F4977FAAEE,card,5213.30, 5213.30 ,captured,2026-09-07
PAY_DA085AF8F297,ORD_B6FB3445E664,card,3423.58,3423.58,captured,2026-09-07
PAY_DB582E88CCE7,ORD_327C65483204,card,2463.21,2463.21,captured,2026-09-07
PAY_DCB3A3073BA9,ORD_DA5C00407FC5,upi,6850.16,6850.16,captured,2026-09-07
PAY_DDE88ABCB493,ORD_C2689BBE4B03,card,8023.87,8023.87,refunded,2026-09-07
PAY_DF310D48A61F,ORD_6ACA6F14E978,wallet,11353.61,11353.61,captured,2026-09-07
PAY_E0E7FCDFDB2D,ORD_9C2129D135B2,card,44267.88,44267.88,captured,2026-09-07
PAY_E152327AD183,ORD_7BFF638AAAF9,card,30235.37,30235.37,captured,2026-09-07
PAY_E2ACBA06E3AC,ORD_28A29224C48B,card,27697.35,27697.35,captured,2026-09-07
PAY_E340A9C9299E,ORD_46C197111162,card,32983.63,32983.63,captured,2026-09-07
PAY_E5813E69EF75,ORD_21E80444FC46,upi,55718.38,55718.38,captured,2026-09-07
PAY_E62A8557816D,ORD_51128099D2A1,card,2188.04,2188.04,captured,2026-09-07
PAY_E7ED95CB5699,ORD_032CBF4DBCF7,upi,8046.93,8046.93,captured,2026-09-07
PAY_E917D1A4570B,ORD_F9C254D1CD12,card,14763.46,14763.46,captured,2026-09-07
PAY_EA3BBC598D71,ORD_9D4A5D5E6611,card,3885.30,3885.30,captured,2026-09-07
PAY_EAA42D886275,ORD_221383A9A659,card,3298.99,3298.99,captured,2026-09-07
PAY_EB3B5A3F5F19,ORD_9D4241F61755,netbanking,23426.31,23426.31,captured,2026-09-07
PAY_EBAEDDCC4567,ORD_D2E9AAEE673D,netbanking,2361.18,2361.18,captured,2026-09-07
PAY_ECB8A762FA1F,ORD_6E95C59BE035,card,4801.57,4801.57,captured,2026-09-07
PAY_EFAA0FAFACCE,ORD_8AB3E17FA644,wallet,9141.51, 9141.51 ,captured,2026-09-07
PAY_F311058F4BDA,ORD_D58FE03BB019,upi,1423.48,1423.48,captured,2026-09-07
PAY_F43395411E70,ORD_8127C24A682D,upi,20305.27,20305.27,captured,2026-09-07
PAY_F44B1D9410B2,ORD_BF951F35564F,upi,5735.01,5735.01,captured,2026-09-07
PAY_F518677629AA,ORD_47531A5C9F08,card,8572.09, 8572.09 ,captured,2026-09-07
PAY_F54892C2015B,ORD_F6F553A02936,netbanking,7635.94,7635.94,captured,2026-09-07
PAY_F99022A07841,ORD_2AB16821AC47,card,57372.97,57372.97,captured,2026-09-07
PAY_FA055791BA43,ORD_5A74E438ED0A,upi,1835.22,1835.22,captured,2026-09-07
PAY_FC3B7CF0075C,ORD_D4FFA5A499E0,upi,7432.34,7432.34,captured,2026-09-07
PAY_FC8387B91B8C,ORD_8A32A3F2E460,netbanking,21228.66,21228.66,captured,2026-09-07
PAY_FD2A2EF64599,ORD_A04E7DB5CCC1,wallet,3835.50,3835.50,refunded,2026-09-07
PAY_FD4EDA267772,ORD_F1AB2C922FBF,card,22475.35,22475.35,captured,2026-09-07
