order_id,invoice_no,gross,order_date,customer_id,sku
ORD_397BE31C561B,INV-A-09-000000,22577.45,2026-09-09,CUST-PROFILE_A-00644,SKU-AR-LINEN
ORD_3AA3FA0F52D9,INV-A-09-000015,7779.96,2026-09-09,CUST-PROFILE_A-00362,SKU-AR-TABLEWARE
ORD_3B3414C1F2EC,INV-B-09-000012,1689.60,2026-09-09,CUST-PROFILE_B-00024,SKU-BP-DESSERT
ORD_3BB939E678FD,INV-A-09-000064,24608.45,2026-09-09,CUST-PROFILE_A-00108,SKU-AR-DECOR
ORD_3D1FF23E066C,INV-A-09-000020,20771.64,2026-09-09,CUST-PROFILE_A-00010,SKU-AR-TABLEWARE
ORD_3DA6E0D533C8,INV-B-09-000039,6341.84,2026-09-09,CUST-PROFILE_B-01079,SKU-BP-DESSERT
ORD_3E6C2C3D78B1,INV-C-09-000017,32400.60,2026-09-09,CUST-PROFILE_C-00185,SKU-CW-CABLE
ORD_3E7A335C0E16,INV-C-09-000027,27042.21,2026-09-09,CUST-PROFILE_C-00345,SKU-CW-CABLE
ORD_3F39EFD61D31,INV-C-09-000077,17766.42,2026-09-09,CUST-PROFILE_C-00249,SKU-CW-CABLE
ORD_402FC781F1C5,INV-C-09-000038,59395.79,2026-09-09,CUST-PROFILE_C-00050,SKU-CW-PANEL
ORD_415446D225EB,INV-A-09-000037,18495.04,2026-09-09,CUST-PROFILE_A-00449,SKU-AR-DECOR
ORD_41AB681E6FE0,INV-C-09-000012,7699.31,2026-09-09,CUST-PROFILE_C-00055,SKU-CW-CABLE
ORD_429320B5281D,INV-A-09-000003-R039,1186.73,2026-09-09,CUST-PROFILE_A-00253,SKU-AR-KITCHEN
ORD_447207ADDDCF,INV-A-09-000021,5822.22,2026-09-09,CUST-PROFILE_A-00527,SKU-AR-KITCHEN
ORD_44B8FD12DCEB,INV-B-09-000010,2219.72,2026-09-09,CUST-PROFILE_B-00147,SKU-BP-BEVERAGE
ORD_44FFFFBD4618,INV-C-09-000059,53133.31,2026-09-09,CUST-PROFILE_C-00296,SKU-CW-PANEL
ORD_4721713763C6,INV-C-09-000081,49730.16,2026-09-09,CUST-PROFILE_C-00309,SKU-CW-MOUNT
ORD_47FABE804DB9,INV-C-09-000080,53574.59,2026-09-09,CUST-PROFILE_C-00230,SKU-CW-INVERTER
ORD_48BBE4973832,INV-C-09-000075,17099.07,2026-09-09,CUST-PROFILE_C-00367,SKU-CW-MOUNT
ORD_498E1598B34B,INV-A-09-000017,3746.62,2026-09-09,CUST-PROFILE_A-00416,SKU-AR-LINEN
ORD_498E1598B34B,INV-A-09-000017,3746.62,2026-09-09,CUST-PROFILE_A-00416,SKU-AR-LINEN
ORD_4C3232D0FB85,INV-C-09-000055, 48465.54 ,2026-09-09,CUST-PROFILE_C-00380,SKU-CW-INVERTER
ORD_4EC83516E8D2,INV-C-09-000015,23851.79,2026-09-09,CUST-PROFILE_C-00279,SKU-CW-INVERTER
ORD_51BD858829F8,INV-A-09-000078,11362.32,2026-09-09,CUST-PROFILE_A-00175,SKU-AR-DECOR
ORD_524E44E2763A,INV-C-09-000070,31109.24,2026-09-09,CUST-PROFILE_C-00111,SKU-CW-PANEL
ORD_54F515F980EE,INV-A-09-000045,6623.90,2026-09-09,CUST-PROFILE_A-00013,SKU-AR-DECOR
ORD_5664E3BE510F,INV-B-09-000020,472.38,2026-09-09,CUST-PROFILE_B-00210,SKU-BP-DESSERT
ORD_572EC86D763C,INV-C-09-000011,39580.64,2026-09-09,CUST-PROFILE_C-00273,SKU-CW-CABLE
ORD_596644C49724,INV-C-09-000005,31263.73,2026-09-09,CUST-PROFILE_C-00319,SKU-CW-MOUNT
ORD_5B41D6B344E1,INV-A-09-000025,3250.86,2026-09-09,CUST-PROFILE_A-00136,SKU-AR-LINEN
ORD_5C966A332B92,INV-C-09-000018,18403.03,2026-09-09,CUST-PROFILE_C-00011,SKU-CW-CABLE
ORD_5D5679CE7E18,INV-B-09-000025,3205.03,2026-09-09,CUST-PROFILE_B-01260,SKU-BP-BEVERAGE
ORD_5D8902140771,INV-C-09-000057,55237.57,2026-09-09,CUST-PROFILE_C-00152,SKU-CW-INVERTER
ORD_6128C1383047,INV-C-09-000001,7985.09,2026-09-09,CUST-PROFILE_C-00363,SKU-CW-CABLE
ORD_633E122614E8,INV-A-09-000002,6537.89,2026-09-09,CUST-PROFILE_A-00806,SKU-AR-TABLEWARE
ORD_666E64941B3A,INV-C-09-000013,"17,232.84",2026-09-09,CUST-PROFILE_C-00033,SKU-CW-MOUNT
ORD_66A7DA493C9C,INV-B-09-000033, 955.83 ,2026-09-09,CUST-PROFILE_B-00875,SKU-BP-DESSERT
ORD_675343A42E88,INV-A-09-000060,7852.75,2026-09-09,CUST-PROFILE_A-00503,SKU-AR-LINEN
ORD_681A71BF58BF,INV-A-09-000071, 11598.62 ,2026-09-09,CUST-PROFILE_A-00132,SKU-AR-LINEN
ORD_68B804057086,INV-A-09-000080,5677.22,2026-09-09,CUST-PROFILE_A-00809,SKU-AR-KITCHEN
ORD_68BC84453A70,INV-A-09-000047,20240.75,2026-09-09,CUST-PROFILE_A-00497,SKU-AR-KITCHEN
ORD_68CF3F943C53,INV-B-09-000004,2563.56,2026-09-09,CUST-PROFILE_B-00417,SKU-BP-DESSERT
ORD_69596D408399,INV-A-09-000076,9235.51,2026-09-09,CUST-PROFILE_A-00009,SKU-AR-TABLEWARE
ORD_69CDE2C38913,INV-A-09-000022,683.01,2026-09-09,CUST-PROFILE_A-00851,SKU-AR-KITCHEN
ORD_6AA7D7D99477,INV-A-09-000029,9221.06,2026-09-09,CUST-PROFILE_A-00658,SKU-AR-KITCHEN
ORD_6ED33E967CF2,INV-B-09-000078,3829.99,2026-09-09,CUST-PROFILE_B-00268,SKU-BP-BEVERAGE
ORD_6FE28208B906,INV-C-09-000073,55187.39,2026-09-09,CUST-PROFILE_C-00381,SKU-CW-CABLE
ORD_707BCC8EDC5E,INV-B-09-000075,6813.59,2026-09-09,CUST-PROFILE_B-01471,SKU-BP-MEAL
ORD_711FD372E724,INV-B-09-000056,6248.53,2026-09-09,CUST-PROFILE_B-01452,SKU-BP-MEAL
ORD_71641A22AFBB,INV-A-09-000046,14450.43,2026-09-09,CUST-PROFILE_A-00611,SKU-AR-KITCHEN
ORD_7374718EDABB,INV-B-09-000014,1635.99,2026-09-09,CUST-PROFILE_B-00171,SKU-BP-BEVERAGE
ORD_754E4BDE4B4F,INV-A-09-000044,4702.52,2026-09-09,CUST-PROFILE_A-00811,SKU-AR-KITCHEN
ORD_75C64955B73B,INV-B-09-000024,5407.11,2026-09-09,CUST-PROFILE_B-00225,SKU-BP-MEAL
ORD_75D698072095,INV-C-09-000054,8323.66,2026-09-09,CUST-PROFILE_C-00005,SKU-CW-INVERTER
ORD_778005EEA576,INV-A-09-000018,3433.41,2026-09-09,CUST-PROFILE_A-00245,SKU-AR-KITCHEN
ORD_77DDCDD25CAE,INV-C-09-000076,9131.42,2026-09-09,CUST-PROFILE_C-00392,SKU-CW-MOUNT
ORD_78F9C5565935,INV-C-09-000052,11097.35,2026-09-09,CUST-PROFILE_C-00323,SKU-CW-CABLE
ORD_7A3A47BD0EC1,INV-A-09-000069,14668.47,2026-09-09,CUST-PROFILE_A-00459,SKU-AR-KITCHEN
ORD_7AC4EAECE1EC,INV-C-09-000051,27186.25,2026-09-09,CUST-PROFILE_C-00223,SKU-CW-INVERTER
ORD_7BFACA2405C6,INV-C-09-000069,2979.27,2026-09-09,CUST-PROFILE_C-00265,SKU-CW-INVERTER
ORD_8214C799ABD8,INV-A-09-000023,22511.20,2026-09-09,CUST-PROFILE_A-00250,SKU-AR-KITCHEN
ORD_829D5A19B742,INV-C-09-000033,26250.12,2026-09-09,CUST-PROFILE_C-00063,SKU-CW-CABLE
ORD_837CE5AAA567,INV-C-09-000020,23476.84,2026-09-09,CUST-PROFILE_C-00152,SKU-CW-CABLE
ORD_84DCD9945F31,INV-C-09-000034,35233.34,2026-09-09,CUST-PROFILE_C-00180,SKU-CW-CABLE
ORD_855F6817FDCE,INV-B-09-000003,6816.49,2026-09-09,CUST-PROFILE_B-01128,SKU-BP-MEAL
ORD_85BBDD776E80,INV-A-09-000035,"9,583.12",2026-09-09,CUST-PROFILE_A-00383,SKU-AR-LINEN
ORD_869EA884BC4E,INV-A-09-000012,24943.28,2026-09-09,CUST-PROFILE_A-00009,SKU-AR-DECOR
ORD_86B1178D481E,INV-A-09-000077,22123.16,2026-09-09,CUST-PROFILE_A-00872,SKU-AR-DECOR
ORD_887227455B34,INV-B-09-000052, 7826.56 ,2026-09-09,CUST-PROFILE_B-01320,SKU-BP-DESSERT
ORD_8C1B54B0D9AF,INV-B-09-000022,2626.86,2026-09-09,CUST-PROFILE_B-00301,SKU-BP-BEVERAGE
ORD_8CF494C96ECE,INV-B-09-000017,1709.93,2026-09-09,CUST-PROFILE_B-01152,SKU-BP-BEVERAGE
ORD_8D37C4262CFC,INV-A-09-000042,20612.99,2026-09-09,CUST-PROFILE_A-00819,SKU-AR-DECOR
ORD_8FBEA0D08686,INV-B-09-000038,5415.30,2026-09-09,CUST-PROFILE_B-00471,SKU-BP-BEVERAGE
ORD_9079A39B3103,INV-B-09-000051,5780.71,2026-09-09,CUST-PROFILE_B-00613,SKU-BP-BEVERAGE
ORD_90BF690D3E4B,INV-C-09-000040,42141.46,2026-09-09,CUST-PROFILE_C-00319,SKU-CW-PANEL
ORD_92DD99BEB78D,INV-C-09-000002,40200.00,2026-09-09,CUST-PROFILE_C-00390,SKU-CW-CABLE
ORD_93D62CA2078E,INV-C-09-000067,29257.02,2026-09-09,CUST-PROFILE_C-00247,SKU-CW-PANEL
ORD_967317C10364,INV-B-09-000069,338.90,2026-09-09,CUST-PROFILE_B-01539,SKU-BP-BEVERAGE
ORD_96DAEB3BDC8B,INV-C-09-000009,24882.37,2026-09-09,CUST-PROFILE_C-00291,SKU-CW-CABLE
ORD_96E8245143D1,INV-B-09-000059,2545.40,2026-09-09,CUST-PROFILE_B-01527,SKU-BP-DESSERT
ORD_984F53A5A4E5,INV-B-09-000030,5485.02,2026-09-09,CUST-PROFILE_B-00543,SKU-BP-DESSERT
ORD_98DA2642D5EA,INV-C-09-000039,8019.37,2026-09-09,CUST-PROFILE_C-00315,SKU-CW-CABLE
ORD_996626BABDE9,INV-C-09-000058,21073.43,2026-09-09,CUST-PROFILE_C-00193,SKU-CW-MOUNT
ORD_9A322779EEAE,INV-A-09-000007,15980.99,2026-09-09,CUST-PROFILE_A-00801,SKU-AR-KITCHEN
ORD_9C673A3396FA,INV-B-09-000016,7968.89,2026-09-09,CUST-PROFILE_B-01448,SKU-BP-MEAL
ORD_9D6B0D4A898C,INV-A-09-000040, 17760.35 ,2026-09-09,CUST-PROFILE_A-00032,SKU-AR-DECOR
ORD_9D9AE9D9CF57,INV-C-09-000024,58624.78,2026-09-09,CUST-PROFILE_C-00005,SKU-CW-INVERTER
ORD_9ECEF4787D09,INV-B-09-000081,1848.04,2026-09-09,CUST-PROFILE_B-01018,SKU-BP-MEAL
ORD_9EF87D169C40,INV-A-09-000001,15708.77,2026-09-09,CUST-PROFILE_A-00663,SKU-AR-DECOR
ORD_9F82EAB3058D,INV-C-09-000019,21645.27,2026-09-09,CUST-PROFILE_C-00042,SKU-CW-INVERTER
ORD_A08828EF52EA,INV-C-09-000068,44267.44,2026-09-09,CUST-PROFILE_C-00062,SKU-CW-INVERTER
ORD_A1410B4A0E71,INV-C-09-000035,28671.17,2026-09-09,CUST-PROFILE_C-00090,SKU-CW-CABLE
ORD_A2BD40C257A9,INV-B-09-000026,4030.04,2026-09-09,CUST-PROFILE_B-00173,SKU-BP-MEAL
ORD_A3F25C624FE7,INV-C-09-000074,43504.74,2026-09-09,CUST-PROFILE_C-00098,SKU-CW-MOUNT
ORD_A71981021F63,INV-B-09-000044,2459.74,2026-09-09,CUST-PROFILE_B-00114,SKU-BP-DESSERT
ORD_A7377CDBD3BC,INV-A-09-000075,11487.29,2026-09-09,CUST-PROFILE_A-00003,SKU-AR-DECOR
ORD_A7F0D290FB12,INV-A-09-000072,23847.09,2026-09-09,CUST-PROFILE_A-00710,SKU-AR-DECOR
ORD_A8D034456244,INV-A-09-000057,15349.48,2026-09-09,CUST-PROFILE_A-00359,SKU-AR-TABLEWARE
ORD_A94C0A937FD4,INV-C-09-000003,10899.04,2026-09-09,CUST-PROFILE_C-00249,SKU-CW-PANEL
ORD_A974EAA98081,INV-C-09-000037,37063.94,2026-09-09,CUST-PROFILE_C-00337,SKU-CW-CABLE
ORD_AAB8291E1129,INV-B-09-000047,7604.73,2026-09-09,CUST-PROFILE_B-01191,SKU-BP-MEAL
ORD_ABA2D7F26CE2,INV-C-09-000062,41960.27,2026-09-09,CUST-PROFILE_C-00106,SKU-CW-CABLE
ORD_ABD8490B9A36,INV-C-09-000045,43077.28,2026-09-09,CUST-PROFILE_C-00337,SKU-CW-MOUNT
ORD_AC808993DCB9,INV-A-09-000083,17227.14,2026-09-09,CUST-PROFILE_A-00301,SKU-AR-LINEN
ORD_AEBF12B8C9A5,INV-A-09-000010,11468.82,2026-09-09,CUST-PROFILE_A-00049,SKU-AR-DECOR
ORD_B074DF60FA90,INV-B-09-000057,1894.17,2026-09-09,CUST-PROFILE_B-00188,SKU-BP-DESSERT
ORD_B09D93A86A25,INV-B-09-000002,1366.13,2026-09-09,CUST-PROFILE_B-01409,SKU-BP-BEVERAGE
ORD_B0CE51C4ACDE,INV-B-09-000006,4115.47,2026-09-09,CUST-PROFILE_B-00981,SKU-BP-MEAL
ORD_B155992D88A3,INV-C-09-000049,33329.85,2026-09-09,CUST-PROFILE_C-00329,SKU-CW-CABLE
ORD_B165BF7AECB2,INV-C-09-000004, 24543.85 ,2026-09-09,CUST-PROFILE_C-00317,SKU-CW-INVERTER
ORD_B395F110EEAA,INV-C-09-000079,51443.65,2026-09-09,CUST-PROFILE_C-00102,SKU-CW-MOUNT
ORD_B70CA38F08F0,INV-B-09-000040,7622.46,2026-09-09,CUST-PROFILE_B-00740,SKU-BP-MEAL
ORD_B7F495190885,INV-A-09-000065,5148.02,2026-09-09,CUST-PROFILE_A-00670,SKU-AR-DECOR
ORD_BBCBA41E1566,INV-A-09-000004,5326.99,2026-09-09,CUST-PROFILE_A-00700,SKU-AR-TABLEWARE
ORD_BD0D71AFD4D6,INV-B-09-000037,"4,267.98",2026-09-09,CUST-PROFILE_B-01018,SKU-BP-DESSERT
ORD_BD8AC6139556,INV-B-09-000035,"3,947.37",2026-09-09,CUST-PROFILE_B-00868,SKU-BP-BEVERAGE
ORD_BD8E912A55EB,INV-B-09-000080,2757.25,2026-09-09,CUST-PROFILE_B-01250,SKU-BP-DESSERT
ORD_BF50484973C7,INV-B-09-000066,6034.90,2026-09-09,CUST-PROFILE_B-00066,SKU-BP-MEAL
ORD_C23EA209EC48,INV-A-09-000049,11891.81,2026-09-09,CUST-PROFILE_A-00884,SKU-AR-LINEN
ORD_C280B9961D18,INV-C-09-000041,42725.02,2026-09-09,CUST-PROFILE_C-00016,SKU-CW-MOUNT
ORD_C3824DD1E815,INV-A-09-000016,12130.08,2026-09-09,CUST-PROFILE_A-00438,SKU-AR-DECOR
ORD_C39E44E35491,INV-B-09-000028,2151.75,2026-09-09,CUST-PROFILE_B-00307,SKU-BP-DESSERT
ORD_C3BC55BB7468,INV-A-09-000073,20862.89,2026-09-09,CUST-PROFILE_A-00891,SKU-AR-KITCHEN
ORD_C7B2EEF3ECC5,INV-A-09-000041,20203.08,2026-09-09,CUST-PROFILE_A-00272,SKU-AR-KITCHEN
ORD_C91FF6FE08CA,INV-B-09-000007,2153.30,2026-09-09,CUST-PROFILE_B-00360,SKU-BP-MEAL
ORD_CAFB8C6B07C9,INV-C-09-000082,3011.54,2026-09-09,CUST-PROFILE_C-00165,SKU-CW-CABLE
ORD_CB1C04DB5963,INV-B-09-000031,272.84,2026-09-09,CUST-PROFILE_B-00304,SKU-BP-DESSERT
ORD_CBDD66023476,INV-C-09-000064,52986.07,2026-09-09,CUST-PROFILE_C-00351,SKU-CW-CABLE
ORD_CCF640C59CBA,INV-C-09-000010,19210.89,2026-09-09,CUST-PROFILE_C-00236,SKU-CW-PANEL
ORD_CD02D7D54C23,INV-B-09-000077,5509.86,2026-09-09,CUST-PROFILE_B-01492,SKU-BP-DESSERT
ORD_CF6CE3742DC6,INV-B-09-000027,1834.42,2026-09-09,CUST-PROFILE_B-01086,SKU-BP-BEVERAGE
ORD_D01E22C679E4,INV-B-09-000032,3608.12,2026-09-09,CUST-PROFILE_B-00914,SKU-BP-DESSERT
ORD_D04F3F17EC52,INV-A-09-000052,5152.50,2026-09-09,CUST-PROFILE_A-00039,SKU-AR-LINEN
ORD_D06DC90EBBB1,INV-A-09-000059,12067.06,2026-09-09,CUST-PROFILE_A-00621,SKU-AR-KITCHEN
ORD_D0CFE8E1A50F,INV-A-09-000008,22181.99,2026-09-09,CUST-PROFILE_A-00313,SKU-AR-TABLEWARE
ORD_D146EA6C5D62,INV-A-09-000063,22282.08,2026-09-09,CUST-PROFILE_A-00243,SKU-AR-LINEN
ORD_D299720DD7BF,INV-A-09-000039,4741.65,2026-09-09,CUST-PROFILE_A-00041,SKU-AR-DECOR
ORD_D2E4EDF1EBE9,INV-C-09-000008,59198.88,2026-09-09,CUST-PROFILE_C-00004,SKU-CW-INVERTER
ORD_D3E68040F05B,INV-C-09-000036,31799.69,2026-09-09,CUST-PROFILE_C-00304,SKU-CW-INVERTER
ORD_D4B1D5B26E9D,INV-A-09-000031,12613.73,2026-09-09,CUST-PROFILE_A-00005,SKU-AR-LINEN
ORD_D733CFFD7EA0,INV-A-09-000026,17830.25,2026-09-09,CUST-PROFILE_A-00174,SKU-AR-LINEN
ORD_D9181B92EC87,INV-C-09-000030,16241.80,2026-09-09,CUST-PROFILE_C-00279,SKU-CW-INVERTER
ORD_DBB4C630CC5E,INV-A-09-000061,12865.64,2026-09-09,CUST-PROFILE_A-00685,SKU-AR-KITCHEN
ORD_DD24911ECD79,INV-B-09-000013,4212.30,2026-09-09,CUST-PROFILE_B-00225,SKU-BP-MEAL
ORD_DDB1F31A8FE7,INV-B-09-000008,5393.45,2026-09-09,CUST-PROFILE_B-00369,SKU-BP-DESSERT
ORD_DDBFDA3C6989,INV-C-09-000050,11310.43,2026-09-09,CUST-PROFILE_C-00199,SKU-CW-INVERTER
ORD_DF2CEBAB14B0,INV-B-09-000067,1141.70,2026-09-09,CUST-PROFILE_B-01156,SKU-BP-MEAL
ORD_DF94C617852F,INV-B-09-000074,"3,292.12",2026-09-09,CUST-PROFILE_B-01397,SKU-BP-BEVERAGE
