payment_id,order_id,method,authorized,captured,status,captured_at
PAY_2B44B0FBE167,ORD_60AF60012867,card,7964.11,7964.11,captured,2026-09-02
PAY_2D85F9F1D4FC,ORD_D8F8A955E0A0,card,3865.51,3865.51,captured,2026-09-02
PAY_2D91C211FEE3,ORD_67B7F8C06E7E,upi,4108.96,4108.96,captured,2026-09-02
PAY_2E96C5F59201,ORD_A3A9C1FB8C61,netbanking,20576.53,20576.53,captured,2026-09-02
PAY_3296334F8B37,ORD_D38D6A129B77,upi,4898.87,4898.87,captured,2026-09-02
PAY_34A5898F5CB4,ORD_9D075AC59CC6,upi,50656.96,50656.96,captured,2026-09-02
PAY_3503A4FFD524,ORD_9D19D3315D6F,upi,18945.81,18945.81,captured,2026-09-02
PAY_35A3CD52D953,ORD_5210F9AA6775,card,20157.80,20157.80,captured,2026-09-02
PAY_370AC3584A3B,ORD_03F9115CF659,netbanking,4164.35,4164.35,captured,2026-09-02
PAY_37C3B42AF7B7,ORD_904C6331FD10,upi,13656.33,13656.33,captured,2026-09-02
PAY_3913CB7BA364,ORD_2310B4A6B38E,upi,633.99,633.99,captured,2026-09-02
PAY_39CD402C43EF,ORD_0DDC1930AD8D,netbanking,1681.46,1681.46,captured,2026-09-02
PAY_3B41426CF565,ORD_4288416C0199,upi,35554.73,35554.73,captured,2026-09-02
PAY_3C0DF04E2FF1,ORD_7F8AD772BBF4,card,51313.06,51313.06,captured,2026-09-02
PAY_3C3C34D2E054,ORD_72EF4AA6E2C8,wallet,3683.41,3683.41,captured,2026-09-02
PAY_3D466F40FB48,ORD_4D8A8622B23D,upi,18022.88,18022.88,refunded,2026-09-02
PAY_3EE4E7A5D13C,ORD_87C88862116C,card,23542.89,23542.89,captured,2026-09-02
PAY_3F33309C1F17,ORD_358A48882324,card,32676.55,32676.55,captured,2026-09-02
PAY_3FAB0FC89F17,ORD_6B6B14EE62D4,card,31628.23,31628.23,refunded,2026-09-02
PAY_4286950CD377,ORD_8F367635985D,card,6605.59,6605.59,captured,2026-09-02
PAY_4328D9474432,ORD_2A4A3327B93A,netbanking,16047.05,16047.05,captured,2026-09-02
PAY_444FDA66D9C5,ORD_BA3A6F7B4F24,wallet,57771.57,57771.57,captured,2026-09-02
PAY_44DBC6311A50,ORD_3E65559CB395,upi,3501.38,3501.38,captured,2026-09-02
PAY_4593784F7CE7,ORD_775E4BB74B4D,wallet,18460.91,18460.91,captured,2026-09-02
PAY_46B5AF40BC70,ORD_46E8345AF022,card,4964.35,4964.35,captured,2026-09-02
PAY_46DFDD638D89,ORD_A7C4D1447E5E,upi,3182.42,3182.42,captured,2026-09-02
PAY_478E62B93D4F,ORD_F2834AD82508,card,576.53,576.53,captured,2026-09-02
PAY_481885479431,ORD_CEC88F7B17E2,upi,11918.36,11918.36,captured,2026-09-02
PAY_4A1E06FC3EFE,ORD_F351F501A4F6,netbanking,58401.52,58401.52,captured,2026-09-02
PAY_4C3962606308,ORD_20353B220309,netbanking,5969.71,5969.71,captured,2026-09-02
PAY_4CA8FA873097,ORD_D314A702917E,wallet,3878.31,3878.31,captured,2026-09-02
PAY_4D8543BD2A9E,ORD_848F10615880,upi,16754.37,16754.37,refunded,2026-09-02
PAY_4D9744DAC230,ORD_2A79975323E1,upi,6351.69,6351.69,captured,2026-09-02
PAY_50333EC4FB58,ORD_66BE318064EA,card,59704.71,59704.71,captured,2026-09-02
PAY_5227C5815610,ORD_A1F41E62DBE1,card,7367.77,7367.77,captured,2026-09-02
PAY_53A4CF6B3EFD,ORD_86B93D8383AE,card,21232.52,21232.52,captured,2026-09-02
PAY_53D4D7A7BE4E,ORD_A0A9B9B93852,upi,10669.46,10669.46,captured,2026-09-02
PAY_562657382DF3,ORD_8A20C016287A,upi,6249.29,6249.29,captured,2026-09-02
PAY_59005845934F,ORD_710DABC6499F,card,16539.90,16539.90,captured,2026-09-02
PAY_5ACECD879A86,ORD_0061AEBCEE76,card,32584.71,32584.71,captured,2026-09-02
PAY_5C54C41D24EB,ORD_EF2AFD238687,card,30669.17,30669.17,captured,2026-09-02
PAY_5C7BEC44DEBD,ORD_9D6B0EC84134,upi,20257.43,20257.43,captured,2026-09-02
PAY_5DBF4DEF5179,ORD_6D3088ED0B78,upi,19916.19,19916.19,captured,2026-09-02
PAY_5E3E67F5167E,ORD_C4D5D4DA488D,wallet,18881.83,"18,881.83",captured,2026-09-02
PAY_5E9A9CEC81BA,ORD_AB84669FD7DE,card,42796.42, 42796.42 ,captured,2026-09-02
PAY_5ED84561D838,ORD_1601F3C1B4FC,netbanking,6371.30,6371.30,captured,2026-09-02
PAY_5FECDACCB896,ORD_096C01696810,card,6626.16,6626.16,captured,2026-09-02
PAY_5FF11786AF34,ORD_EEF2E3D65ADF,card,3522.78,3522.78,captured,2026-09-02
PAY_6017F8AC411E,ORD_28C232C570CB,card,39540.16,39540.16,captured,2026-09-02
PAY_601BA58C9E2B,ORD_43E7A9374909,card,22350.05,22350.05,captured,2026-09-02
PAY_60CAE639C9FC,ORD_312611F993D9,upi,5134.61,5134.61,captured,2026-09-02
PAY_61146104901A,ORD_E3046938437B,card,47825.90,47825.90,captured,2026-09-02
PAY_61CFAF54CD38,ORD_A5CD34799D6A,card,45518.31,45518.31,captured,2026-09-02
PAY_627FB882F8DB,ORD_F78DD7BBA2C1,upi,4047.42,4047.42,captured,2026-09-02
PAY_62A480BF0AFE,ORD_87F84FB6A630,upi,7157.31,7157.31,captured,2026-09-02
PAY_64E26E0F36FB,ORD_87C62FAD151E,card,3398.69,3398.69,captured,2026-09-02
PAY_65961065C120,ORD_D8667B11C2DC,card,2349.02,2349.02,captured,2026-09-02
PAY_65B170C61E40,ORD_707C7727D84A,upi,39883.71,39883.71,captured,2026-09-02
PAY_699C2265636D,ORD_28687927C0FC,upi,5416.63, 5416.63 ,captured,2026-09-02
PAY_6AF0D3B4DAD4,ORD_854076ED56EC,netbanking,1363.41,1363.41,captured,2026-09-02
PAY_6B5BEAE4B473,ORD_D4C394666CA4,netbanking,27237.38,27237.38,captured,2026-09-02
PAY_6B7DFB0C673A,ORD_0641944C6289,card,6702.22,6702.22,captured,2026-09-02
PAY_6CFE38FD50EF,ORD_E79924F873D6,card,18131.88,"18,131.88",captured,2026-09-02
PAY_6DFE3EEB9473,ORD_1D00670D7692,card,32079.76,32079.76,captured,2026-09-02
PAY_6E503555576C,ORD_EFDA21570651,card,4430.84,4430.84,captured,2026-09-02
PAY_6E60584B9277,ORD_96B5E6D6A26C,netbanking,1854.48,1854.48,captured,2026-09-02
PAY_724A8470278B,ORD_F37C1D92F531,card,2333.75,2333.75,captured,2026-09-02
PAY_7616C984C79B,ORD_3F6AD7CBF530,card,760.21,760.21,captured,2026-09-02
PAY_76A4D25DDAEB,ORD_1862E89C4790,upi,7252.80,7252.8,captured,2026-09-02
PAY_771CB05CA8B6,ORD_D74230E67AD4,netbanking,14131.00,14131.00,captured,2026-09-02
PAY_77226342C04F,ORD_5C0D4A6DD659,netbanking,424.21,424.21,captured,2026-09-02
PAY_775D222D4FF2,ORD_1DEA333F3409,netbanking,25829.05,"25,829.05",captured,2026-09-02
PAY_785DD2B1EAD3,ORD_762CD3C41FF6,upi,3485.28,3485.28,captured,2026-09-02
PAY_79794073991E,ORD_C7215ED9FA13,upi,4608.10,4608.10,captured,2026-09-02
PAY_7BC9DC786C11,ORD_4E74A3CCDB72,upi,7730.22,7730.22,captured,2026-09-02
PAY_7BDB35A6F38E,ORD_E38D51953AC5,card,21488.93,21488.93,captured,2026-09-02
PAY_7E387D3D88DC,ORD_244AE5E64EF4,netbanking,39287.10,39287.10,captured,2026-09-02
PAY_7F9C57920DB4,ORD_3203B570C503,upi,14163.09,14163.09,captured,2026-09-02
PAY_8066C0D54651,ORD_1ADC883C1DEF,card,5005.75,5005.75,captured,2026-09-02
PAY_80FC4165925E,ORD_BC268A11335C,upi,4304.26,4304.26,captured,2026-09-02
PAY_81E96875C7E1,ORD_3F5CE9005D5D,upi,19039.58,19039.58,captured,2026-09-02
PAY_81F1A8A13E9D,ORD_386DC253D2AA,upi,47517.10,47517.10,captured,2026-09-02
PAY_8416B0D93D96,ORD_D79E68ECFB40,wallet,5044.41,5044.41,captured,2026-09-02
PAY_848A62C07D09,ORD_724293472FFF,card,6971.24,6971.24,captured,2026-09-02
PAY_84F36017D5C2,ORD_7207E16FC8FC,upi,13208.18,13208.18,captured,2026-09-02
PAY_85B57C0A8EA8,ORD_27B0C9904CB3,wallet,10062.73,10062.73,captured,2026-09-02
PAY_8AF4A821672A,ORD_B64F1B6A9BBF,upi,2817.73, 2817.73 ,captured,2026-09-02
PAY_8C076CE22213,ORD_72D327A9542E,card,28717.05,28717.05,captured,2026-09-02
PAY_8CEBC64233AD,ORD_39016ACE951A,netbanking,12751.29,12751.29,captured,2026-09-02
PAY_8DC39F40897F,ORD_9FEB6C12FAE9,card,5041.87,5041.87,captured,2026-09-02
PAY_91E8560C6555,ORD_B482A8E73875,card,4540.22,4540.22,captured,2026-09-02
PAY_92B1C9E14B52,ORD_605766B3EE65,card,28605.36,28605.36,captured,2026-09-02
PAY_92DCA609DD0E,ORD_FAA79301CB58,netbanking,9914.79,9914.79,captured,2026-09-02
PAY_93416B543F34,ORD_A1D17BF08D4E,card,19403.27,"19,403.27",captured,2026-09-02
PAY_9494110AFF70,ORD_F1E79CC53ADB,upi,55268.61,55268.61,captured,2026-09-02
PAY_9521B11A6158,ORD_8105A4D44806,upi,4652.18,4652.18,captured,2026-09-02
PAY_9529B2DE259C,ORD_C5E4A1EC2117,wallet,14433.29,14433.29,captured,2026-09-02
PAY_95FC0345B52F,ORD_FC8F4EEBDAC8,card,16823.95,16823.95,captured,2026-09-02
PAY_9763B078C73D,ORD_8C19D042FDC4,card,658.04,658.04,captured,2026-09-02
PAY_97D254E2EBCE,ORD_1963BBF58080,card,42055.81,42055.81,refunded,2026-09-02
PAY_97E75E1B7919,ORD_9D2248CE0B4A,card,22178.53,22178.53,captured,2026-09-02
PAY_9932F54E9685,ORD_F3A16F1D088F,upi,4972.30,4972.30,captured,2026-09-02
PAY_9A11F8E5E6C8,ORD_803163CF0CCE,card,3521.77,3521.77,captured,2026-09-02
PAY_9AB71854E5C9,ORD_D8DB6ED926CA,netbanking,939.41,939.41,captured,2026-09-02
PAY_9B45496894CE,ORD_2251D48513A5,card,17330.56,17330.56,captured,2026-09-02
PAY_9C91F0749DEE,ORD_FB2FAB1672B8,upi,3518.44,3518.44,captured,2026-09-02
PAY_9CF776320ADF,ORD_51205FB4563D,card,12295.37,12295.37,captured,2026-09-02
PAY_9D00946C42CC,ORD_F96A13E59733,card,12243.14,12243.14,captured,2026-09-02
PAY_9D97BC3A7676,ORD_E1C5F962573D,card,13928.23,13928.23,captured,2026-09-02
PAY_9DC787BA15B9,ORD_91232E86D92A,upi,7758.27,7758.27,captured,2026-09-02
PAY_9E10994DA425,ORD_84DEDCF419A8,netbanking,50645.83,50645.83,refunded,2026-09-02
PAY_9EDF0B07219C,ORD_E01A6FF196D1,card,24595.86,24595.86,captured,2026-09-02
PAY_A04EAFE41F26,ORD_8914B2E1567F,card,29537.98,29537.98,refunded,2026-09-02
PAY_A0D6E5D57521,ORD_4FDBCC2B0601,card,14803.58,13051.89,partial,2026-09-02
PAY_A0DB9EF79727,ORD_D8672B02F783,upi,6976.12,6976.12,captured,2026-09-02
PAY_A0E82DC32891,ORD_1445885C2935,card,20872.44,20872.44,captured,2026-09-02
PAY_A29179C2B732,ORD_435F3780124F,netbanking,11182.64,11182.64,refunded,2026-09-02
PAY_A29DF113ED08,ORD_C098AAD75243,card,20075.20,20075.20,captured,2026-09-02
PAY_A336792D3758,ORD_0E2F941474E6,card,57603.51, 57603.51 ,captured,2026-09-02
PAY_A65186C669C1,ORD_D015397A80A7,upi,11860.59,"11,860.59",captured,2026-09-02
PAY_A773DD96E52F,ORD_23B091DAC803,upi,19397.86,19397.86,captured,2026-09-02
PAY_A7D640DC5935,ORD_B74EFB5AFF49,upi,57642.52,"57,642.52",captured,2026-09-02
PAY_A84C8B22F49E,ORD_F41DA01B0CEC,card,25648.25,25648.25,captured,2026-09-02
PAY_A8F927E808C2,ORD_FB175E53850E,upi,7541.68,7541.68,captured,2026-09-02
PAY_A910342486EF,ORD_3826CD82BB06,upi,422.33, 422.33 ,captured,2026-09-02
PAY_A93C750E8A83,ORD_5AE9663B7A26,card,12183.85,12183.85,captured,2026-09-02
PAY_A95319E06D26,ORD_9B7501D1C5DD,wallet,1599.13,1599.13,captured,2026-09-02
PAY_AA844DBCFD19,ORD_CD173AD38947,card,13036.04,13036.04,refunded,2026-09-02
PAY_AB405C91C17C,ORD_2A9540818ABB,card,5869.90,5869.90,captured,2026-09-02
PAY_AB65CD98C467,ORD_DD7F489E954F,card,4639.00,4639.00,captured,2026-09-02
PAY_AC55FC64E8EB,ORD_268B9BA95EA5,upi,4344.20,4344.20,captured,2026-09-02
PAY_AD04ACCBDFC7,ORD_C59E96078E0F,upi,7043.21,2968.01,partial,2026-09-02
PAY_AD80D837A63B,ORD_1851DD433957,card,51927.88,51927.88,captured,2026-09-02
PAY_AD83D1650F1D,ORD_AED63A01E3C0,upi,3246.28,3246.28,captured,2026-09-02
PAY_AD8779BCDB94,ORD_FC97E0F519E5,card,4903.27,4903.27,captured,2026-09-02
PAY_ADAED24ACA90,ORD_26D8FF858D5A,wallet,6099.29,6099.29,captured,2026-09-02
PAY_AF1F50BA4E97,ORD_721A41E2E4DA,upi,4150.20,4150.20,captured,2026-09-02
PAY_AF94D81AE9FD,ORD_3892B22D8554,card,614.89,614.89,captured,2026-09-02
PAY_B00C354F2590,ORD_D7B7E6AFAF98,card,2877.78,"2,877.78",captured,2026-09-02
PAY_B11FEAE0C0B6,ORD_205216E4027D,upi,1858.91,1858.91,captured,2026-09-02
PAY_B439EDD4B64C,ORD_2B865E79A58D,upi,14069.91,14069.91,captured,2026-09-02
PAY_B6295F057D9E,ORD_142F0EACCC08,card,18544.98,18544.98,captured,2026-09-02
PAY_B73F3D72FEF7,ORD_A00A9F9D928D,upi,2732.35,2732.35,captured,2026-09-02
PAY_B77FE324FCA7,ORD_548987C6F82E,card,55334.93,55334.93,captured,2026-09-02
PAY_B93B33C55078,ORD_1B58F67A9218,upi,3663.35,3663.35,captured,2026-09-02
PAY_BAABB6B24262,ORD_1BE634C7C8C1,card,21382.42, 21382.42 ,captured,2026-09-02
PAY_BB796406D8D8,ORD_096EFB395688,upi,5554.60,5554.60,refunded,2026-09-02
PAY_BC9230028EF9,ORD_19424BDCC800,card,57022.97,57022.97,refunded,2026-09-02
PAY_BCC9D0C3FAF7,ORD_D02549BE1A65,card,10451.67,10451.67,captured,2026-09-02
PAY_BD81EB791349,ORD_7ADD5E1811F5,upi,7377.07,5197.98,partial,2026-09-02
PAY_BDC62A1E06B5,ORD_5DD3D4A63E43,upi,21845.41,21845.41,captured,2026-09-02
PAY_BE2C1FE5E2AB,ORD_19F6B36952FA,card,58423.36,58423.36,captured,2026-09-02
PAY_BE398169577A,ORD_8A27094BF0E1,card,18640.67,18640.67,captured,2026-09-02
PAY_BFCC039CBB41,ORD_DDDC04CE123B,card,16910.11,16910.11,captured,2026-09-02
PAY_C482BCAC4CC0,ORD_1657A51406B9,upi,3128.92,3128.92,captured,2026-09-02
PAY_C4A9900AD64F,ORD_C2F6AA3ECADA,card,43554.34,43554.34,captured,2026-09-02
PAY_C68D082CA25D,ORD_B0A3FAC37C18,card,44580.21, 44580.21 ,captured,2026-09-02
PAY_C978B43D1050,ORD_C742F824743B,card,2915.77,"2,915.77",captured,2026-09-02
PAY_C98A1E6B972C,ORD_7476D2F152AD,upi,11783.99, 11783.99 ,captured,2026-09-02
PAY_CA84AE3EAA18,ORD_516A72498EF5,card,5392.85,"5,392.85",captured,2026-09-02
PAY_CB0400936371,ORD_657B3865A6A1,upi,3023.19,3023.19,captured,2026-09-02
PAY_CBD25AC88E62,ORD_B4725F3EA7B0,netbanking,6803.83,6803.83,captured,2026-09-02
PAY_CD080B2F8D09,ORD_A0B069608C8B,upi,6233.84,6233.84,captured,2026-09-02
PAY_CE209BCC6D65,ORD_DDEA4552FD4B,upi,7874.00,7874.00,captured,2026-09-02
PAY_CF7C4F2BEA2F,ORD_CA420D0CB604,card,2088.58,2088.58,captured,2026-09-02
PAY_CFE8C5CA0271,ORD_E7109F8FEDA3,upi,6958.72,6958.72,captured,2026-09-02
PAY_CFF849EC2A60,ORD_0153AC7E4FAE,upi,5522.90,5522.90,captured,2026-09-02
PAY_D0C24338B659,ORD_F0BEC34F859F,upi,724.40,724.40,captured,2026-09-02
PAY_D23073818AAF,ORD_AB07C7D56B88,card,25539.92,25539.92,captured,2026-09-02
PAY_D29386B9C8F3,ORD_3180EFD818A6,card,21367.96,21367.96,captured,2026-09-02
PAY_D54CB42F80FE,ORD_6B6892F4A24E,card,41115.97,41115.97,captured,2026-09-02
PAY_D575D25E7B26,ORD_B183EE646C1A,netbanking,19466.88,19466.88,captured,2026-09-02
PAY_D699047A7C7E,ORD_E3DDE4756578,card,22353.16,22353.16,captured,2026-09-02
PAY_D6D3436E868C,ORD_A1429792AF8E,card,26749.80,26749.80,captured,2026-09-02
PAY_D779A68358CB,ORD_74DBC42C42D5,upi,3546.57,3546.57,captured,2026-09-02
PAY_DA7271A78A7F,ORD_35003CE04118,netbanking,5333.84,5333.84,captured,2026-09-02
PAY_DB8B25EF313B,ORD_1099F4741C52,wallet,6427.57,6427.57,captured,2026-09-02
PAY_DBA327105681,ORD_0EA2C919A4A8,upi,3944.12,3944.12,captured,2026-09-02
PAY_DBFE959D9272,ORD_5880B52BACB3,card,47128.13,47128.13,captured,2026-09-02
PAY_DC6936293251,ORD_C6DE798DAD98,upi,24077.01,24077.01,captured,2026-09-02
PAY_DE0AB36AF0C2,ORD_9F87446E0E8D,upi,1056.20,1056.20,captured,2026-09-02
PAY_DE38E630DED7,ORD_F90CE87B3785,netbanking,7180.24,2658.04,partial,2026-09-02
PAY_DE937747D7E8,ORD_1A0F509A6AE0,upi,15738.54,15738.54,captured,2026-09-02
PAY_DEE21C6979F6,ORD_C237BD15E126,upi,8475.92,8475.92,captured,2026-09-02
PAY_DFBBC6E535A6,ORD_A5E172F15143,card,6294.56,6294.56,captured,2026-09-02
PAY_E0D0EBAE5415,ORD_8CA7B8430B58,upi,5569.71,5569.71,captured,2026-09-02
PAY_E1A8BBAC3080,ORD_0F38903BC39D,upi,4278.10,4278.10,captured,2026-09-02
PAY_E305268C9204,ORD_2AA2614F9556,netbanking,1756.47,1756.47,captured,2026-09-02
PAY_E3DD62DC72A0,ORD_F626DF4EF59B,upi,751.26,751.26,captured,2026-09-02
PAY_E59C54DD1386,ORD_86A7A8C8A2B0,card,14353.27,14353.27,captured,2026-09-02
PAY_E6E33A4A90BB,ORD_69908F7EA980,card,45121.82,45121.82,captured,2026-09-02
PAY_E7C2A88BAA3A,ORD_A6DFB933E5BF,upi,4101.91,4101.91,captured,2026-09-02
PAY_E8D35622D68F,ORD_481B191FB6E8,upi,6826.29,6826.29,captured,2026-09-02
PAY_EAB32424F34F,ORD_2C6DEEA67B25,netbanking,1484.81,1484.81,captured,2026-09-02
PAY_EB7C8B20BBBA,ORD_AF02EBE6C2A4,upi,2615.78,2615.78,captured,2026-09-02
PAY_ECAA2A0B26C1,ORD_153C02BD43B3,upi,5762.31,5762.31,captured,2026-09-02
PAY_ED64CF2B5861,ORD_5695234FD46B,card,5329.36,5329.36,captured,2026-09-02
PAY_EDB349E42992,ORD_C902F069EEA2,upi,3318.33,3318.33,captured,2026-09-02
PAY_F19C35F84A4E,ORD_53AC0230BA57,upi,6567.28,6567.28,captured,2026-09-02
PAY_F1D64ACD851A,ORD_79A52CEBCAC5,wallet,22774.30,22774.30,refunded,2026-09-02
PAY_F5C85EA721D1,ORD_27C8AC95C4F9,netbanking,4758.51,4758.51,captured,2026-09-02
PAY_F6C80704911E,ORD_605C86A5F63D,upi,2296.36,2296.36,captured,2026-09-02
PAY_F6E1ED23D90C,ORD_6750A7ABEFCB,card,25707.84,25707.84,captured,2026-09-02
PAY_F79245CA86AA,ORD_28E8E0255B07,card,16945.04,16945.04,captured,2026-09-02
PAY_F7BAC69B3082,ORD_00ABF8D10009,card,29216.47,29216.47,captured,2026-09-02
PAY_F7E0FE143107,ORD_CE50CF64E0DF,card,43313.38,43313.38,captured,2026-09-02
PAY_F85F6875F170,ORD_29C6C0EF2291,wallet,1564.14,1564.14,captured,2026-09-02
PAY_FB28DCD72B61,ORD_B11322E09A71,upi,15528.36,15528.36,captured,2026-09-02
PAY_FB96EE9B7BA7,ORD_B02744D203B1,card,57567.30,57567.30,captured,2026-09-02
PAY_FBA9835D6577,ORD_0772CD32E70F,wallet,42769.84,42769.84,captured,2026-09-02
PAY_FC57B3E1B160,ORD_915F294E88CC,upi,1412.42,1412.42,captured,2026-09-02
PAY_FCAC9ECCEDB1,ORD_52D61C34C992,upi,681.95,681.95,captured,2026-09-02
PAY_FD26EAF3789C,ORD_AA084A5B4B0A,wallet,12517.55,12517.55,captured,2026-09-02
PAY_FF63DE2347BA,ORD_0AB3819F9D59,upi,1997.39,1997.39,captured,2026-09-02
