payment_id,order_id,method,authorized,captured,status,captured_at
PAY_78AE7E773DB1,ORD_0B4F8E453051,upi,6541.53,"6,541.53",captured,2026-09-03
PAY_790F10998ACA,ORD_D2DA42EB1435,card,48132.25,48132.25,captured,2026-09-03
PAY_79E8BAFD1906,ORD_3B7AC38D1EC5,card,8899.87, 8899.87 ,captured,2026-09-03
PAY_79F17CA48196,ORD_3E526CFF6893,card,27997.32,27997.32,captured,2026-09-03
PAY_7B86BED15A3E,ORD_043DA8AEC6D2,card,7959.78,7959.78,captured,2026-09-03
PAY_7BF04C6106F1,ORD_36DC82587984,card,2875.52,2875.52,captured,2026-09-03
PAY_7C42B0A94C61,ORD_36441B3B28B8,upi,5928.51,5928.51,captured,2026-09-03
PAY_7CB3ABCABABA,ORD_E0E06B43F775,card,25447.77,25447.77,captured,2026-09-03
PAY_7DA4974E9E64,ORD_5BCFE5BA533A,upi,16365.49,16365.49,captured,2026-09-03
PAY_7DB7431D88CB,ORD_9583813F912D,card,16441.93,16441.93,refunded,2026-09-03
PAY_7EB207C760BD,ORD_B8AE1908B782,card,6156.53,6156.53,captured,2026-09-03
PAY_7F9D0764A048,ORD_A636E9D03B2F,card,7527.44,7527.44,captured,2026-09-03
PAY_80C882129781,ORD_715FDE3B45FC,upi,12575.74,12575.74,captured,2026-09-03
PAY_80DA2271A44D,ORD_118CBA75C981,card,26425.25,26425.25,captured,2026-09-03
PAY_81160A15773F,ORD_751A182137EC,upi,14385.49,14385.49,captured,2026-09-03
PAY_81383E3A319B,ORD_981F683A4C2E,card,9807.02,9807.02,captured,2026-09-03
PAY_81B7A8744BFE,ORD_BB05A6C4B8EE,upi,7156.23,7156.23,captured,2026-09-03
PAY_8254AB654482,ORD_8D22662C2DB8,card,6121.37,6121.37,captured,2026-09-03
PAY_83740B390312,ORD_A8B53594F7DD,card,15072.02,15072.02,captured,2026-09-03
PAY_8624AE6C7D66,ORD_2FFFA8C7D4A3,card,820.07,820.07,captured,2026-09-03
PAY_895930424C88,ORD_B7BA0A3463EE,upi,5611.41,5611.41,captured,2026-09-03
PAY_8B3D40208D52,ORD_BAA8A31110C7,card,18225.03,18225.03,captured,2026-09-03
PAY_8B5DDACD5E01,ORD_19808E8DF114,upi,5114.62,5114.62,captured,2026-09-03
PAY_8C0EA3EAB150,ORD_C6D88A2B6E84,card,20065.10,20065.10,captured,2026-09-03
PAY_8F07273FEF93,ORD_C0B7B71FE5B5,upi,58135.43,58135.43,captured,2026-09-03
PAY_911E74E6F37C,ORD_6B01692307F1,card,3326.31,3326.31,captured,2026-09-03
PAY_92057A7C6DBD,ORD_19EA377DDE99,card,2338.18,2338.18,captured,2026-09-03
PAY_932045E9E03A,ORD_F536FECC6FB4,card,20355.38,20355.38,captured,2026-09-03
PAY_960E2C040DED,ORD_23350A5906C8,card,3568.45,3568.45,captured,2026-09-03
PAY_965EA9D6BE9B,ORD_F2E3D4A55163,upi,5969.95,5969.95,captured,2026-09-03
PAY_96BC113891D4,ORD_8BFE015B4BEB,card,18154.61,18154.61,captured,2026-09-03
PAY_997BC29367A3,ORD_FFB774436884,card,5382.34, 5382.34 ,captured,2026-09-03
PAY_9A0677D8ADC6,ORD_10BBAA3AD822,upi,4367.79,4367.79,captured,2026-09-03
PAY_9E88EF09CD7F,ORD_F82014CBBAB1,wallet,22570.48,11053.57,partial,2026-09-03
PAY_9EEA761373EA,ORD_D4C2AF29D3C9,upi,5514.28,5514.28,captured,2026-09-03
PAY_9F912D158B82,ORD_A87D7CBED1EF,upi,27857.49,27857.49,refunded,2026-09-03
PAY_A0981AF210E4,ORD_71123FD020EB,upi,7407.07,7407.07,captured,2026-09-03
PAY_A450BEA0553B,ORD_BC78CE6EB312,netbanking,10406.66,10406.66,captured,2026-09-03
PAY_A47F196B6FBA,ORD_0E0A4A4465BA,wallet,7914.37,7914.37,captured,2026-09-03
PAY_A56BA5A11302,ORD_3F753330C893,upi,4099.76,4099.76,captured,2026-09-03
PAY_A68382A092AD,ORD_6E56790FC976,card,13772.79,13772.79,captured,2026-09-03
PAY_A72F5CE2F4CA,ORD_E90D98306819,card,10628.13,10628.13,captured,2026-09-03
PAY_A9A7FDCF0AFA,ORD_498046E7AEDC,upi,4096.82, 4096.82 ,captured,2026-09-03
PAY_AA0519EAE8A9,ORD_73864E218616,card,12968.10,12968.10,captured,2026-09-03
PAY_AA307F480407,ORD_45BB9EF55F16,upi,46177.46,46177.46,captured,2026-09-03
PAY_AA6C3D5AF174,ORD_60EF4A7E635C,card,420.72,420.72,captured,2026-09-03
PAY_AAC1A295A4F7,ORD_C765F04ECC86,upi,7609.01,7609.01,captured,2026-09-03
PAY_ABA4A803BAC5,ORD_FDD7D96777C0,netbanking,59972.36,59972.36,captured,2026-09-03
PAY_AC2FD364EC7F,ORD_D155B40F95B3,upi,6940.77,6940.77,captured,2026-09-03
PAY_AEA84DA76543,ORD_1555B898EA0C,card,27180.61,27180.61,captured,2026-09-03
PAY_B0695E436077,ORD_B4FE9914206D,wallet,3936.11,3936.11,captured,2026-09-03
PAY_B4103B0FDA81,ORD_420011D41D69,card,15791.71,15791.71,captured,2026-09-03
PAY_B58CA7EE454F,ORD_4A4DC17EC048,netbanking,23872.65,23872.65,captured,2026-09-03
PAY_B5F8E71F529A,ORD_4C5939AA721C,card,7113.18,7113.18,captured,2026-09-03
PAY_B731188FAEF6,ORD_1108C29A26B6,card,26362.72,26362.72,captured,2026-09-03
PAY_B78E06A81F68,ORD_04A60EBCBE8F,upi,10511.56,10511.56,captured,2026-09-03
PAY_BAB1219ED4F6,ORD_47AE641BD4B9,upi,7153.88,7153.88,captured,2026-09-03
PAY_BC0F9565B721,ORD_A0048D30B4FF,wallet,6977.41,6977.41,captured,2026-09-03
PAY_BC1DB45074AD,ORD_D48AA1535DA4,card,15085.08,15085.08,captured,2026-09-03
PAY_BC230282268D,ORD_FAB9C15F076D,upi,7372.96,7372.96,captured,2026-09-03
PAY_BD4590D4038F,ORD_09C849B45C43,netbanking,7417.09,7417.09,captured,2026-09-03
PAY_BD8D5B7D8304,ORD_7EDF9789575B,upi,2471.42,2471.42,captured,2026-09-03
PAY_C1A07ADC0C83,ORD_B3265B020CD0,upi,44648.81,44648.81,captured,2026-09-03
PAY_C31E0E250060,ORD_7DB022F6765E,card,9668.81,9668.81,captured,2026-09-03
PAY_C32EF146CA5C,ORD_8FBF54D6422C,netbanking,20013.86,20013.86,refunded,2026-09-03
PAY_C58F23950283,ORD_46F953226705,netbanking,8301.88,8301.88,refunded,2026-09-03
PAY_C883BAA97712,ORD_9D906E67C9A1,upi,5615.68,5615.68,captured,2026-09-03
PAY_C97644B9F2B8,ORD_BBD636CE7FBA,netbanking,58924.21,58924.21,captured,2026-09-03
PAY_C9F179C017D5,ORD_91C0D7195E7D,upi,19478.57,19478.57,captured,2026-09-03
PAY_CA0D902CFD00,ORD_F74A03889C47,upi,1186.70,1186.70,captured,2026-09-03
PAY_CAAE0976D3FD,ORD_BBF2E4A98816,card,16747.04,16747.04,captured,2026-09-03
PAY_CCEEDBE3CAE1,ORD_5EEC9715A9D7,upi,3885.46,3885.46,captured,2026-09-03
PAY_CD7F160FFF81,ORD_0E047784026F,card,24967.55,24967.55,captured,2026-09-03
PAY_CDAC065DD4E4,ORD_2385AFBBBCD3,upi,15196.03,15196.03,captured,2026-09-03
PAY_CE0FB766B3B1,ORD_EB289920ED44,card,48640.89,48640.89,captured,2026-09-03
PAY_CE285B3D8658,ORD_28855A38090F,upi,15757.59,15757.59,captured,2026-09-03
PAY_CF265104FFC7,ORD_3B816B62BDBB,netbanking,11699.95,11699.95,captured,2026-09-03
PAY_D07F555E6CBA,ORD_E3DACF31C4A2,netbanking,5367.51,"5,367.51",captured,2026-09-03
PAY_D74599BAB5BE,ORD_BF47ACD65A72,upi,6049.58,6049.58,captured,2026-09-03
PAY_D7CF7B0675A5,ORD_EC607DFF282C,upi,6267.90,6267.90,captured,2026-09-03
PAY_D87D219A76B6,ORD_1CED2C9288C9,upi,4567.09,4567.09,captured,2026-09-03
PAY_D89D450D3C22,ORD_AAA196DBC706,netbanking,13712.38,13712.38,captured,2026-09-03
PAY_DA436ECDD6DF,ORD_A73C9CC84C1E,card,20464.54,20464.54,captured,2026-09-03
PAY_DB88CDF8D657,ORD_2CB145249867,upi,22030.02,22030.02,refunded,2026-09-03
PAY_DC6A472D4A17,ORD_3176062EB9F0,card,7858.61,7858.61,captured,2026-09-03
PAY_DCFC76521539,ORD_11D04E965AD8,upi,22639.32,22639.32,captured,2026-09-03
PAY_DE2DE20153E0,ORD_E50A394F460E,netbanking,7098.84,7098.84,captured,2026-09-03
PAY_DEA452433F0A,ORD_144412A87955,card,2868.05,2868.05,captured,2026-09-03
PAY_DED4B0482740,ORD_35372C091F08,upi,3210.20,2195.98,partial,2026-09-03
PAY_DEF19EAC2519,ORD_AE46E4C52FEC,upi,18511.69,18511.69,captured,2026-09-03
PAY_DF27446D9818,ORD_18E82763E2A3,card,23185.78,23185.78,refunded,2026-09-03
PAY_DF379D05FFDF,ORD_3D8B3AEF3C8D,card,276.93,276.93,captured,2026-09-03
PAY_E30A0911AC64,ORD_F85E45EC481A,card,58050.45,58050.45,captured,2026-09-03
PAY_E39F4A22D570,ORD_4923B5C3D820,card,33008.13,33008.13,captured,2026-09-03
PAY_E47C47DC4B58,ORD_F6E59A6EF41B,upi,3157.94,3157.94,captured,2026-09-03
PAY_E4D4B6E75F25,ORD_D7F0FB56799D,netbanking,23023.81,23023.81,captured,2026-09-03
PAY_E6C106CD67E9,ORD_BD0556A1B3ED,upi,4182.62,4182.62,captured,2026-09-03
PAY_E73BDD054F13,ORD_033438D0EB4C,upi,33349.90,33349.90,captured,2026-09-03
PAY_E944E3F3FBEA,ORD_8145527CC731,card,15872.90,15872.90,captured,2026-09-03
PAY_E9FC178A8468,ORD_11A183D03D86,upi,41528.41,41528.41,captured,2026-09-03
PAY_EB5F555B5E8B,ORD_83CE0091FFAA,wallet,10300.87,10300.87,captured,2026-09-03
PAY_EB756AC2D345,ORD_A2B5A9B47D6F,card,51032.02,51032.02,captured,2026-09-03
PAY_EC24174ED973,ORD_E5DB3AAB78FB,upi,5978.96,5978.96,captured,2026-09-03
PAY_EC27B4600B6E,ORD_9BDB2CCAC800,card,1339.98,1339.98,captured,2026-09-03
PAY_ED5AE3E21920,ORD_900512360E84,upi,4588.59,4588.59,captured,2026-09-03
PAY_ED93DDEFF121,ORD_CFDF3FBFD936,card,4149.33,4149.33,captured,2026-09-03
PAY_EE84FC705644,ORD_DC0B092AC502,card,2813.55,"2,813.55",captured,2026-09-03
PAY_EEBC03904833,ORD_FABFFB8D3577,upi,9824.72,9824.72,captured,2026-09-03
PAY_EED33F8EB812,ORD_4EFEEC19DFAA,upi,914.07,914.07,captured,2026-09-03
PAY_F1A0B28C481D,ORD_989205361CA6,card,1428.94, 1428.94 ,captured,2026-09-03
PAY_F2497E2E46FD,ORD_53B2B526CAE7,wallet,38958.24,38958.24,captured,2026-09-03
PAY_F688BF9C7672,ORD_2841155F4005,card,2820.34,2820.34,captured,2026-09-03
PAY_F6B7CE0D602A,ORD_816CD7062B42,upi,40225.98,"40,225.98",captured,2026-09-03
PAY_F6C82C8B2AC0,ORD_9B68D21B30D2,upi,11917.88,11917.88,captured,2026-09-03
PAY_F7CE407467DD,ORD_A4EE9E691A75,wallet,20694.33,20694.33,captured,2026-09-03
PAY_FA34D1527F29,ORD_9D23BF3969C4,card,3326.99,3326.99,captured,2026-09-03
PAY_FAB5F5D5D3FB,ORD_FE7B8C5B90E8,wallet,2138.29,2138.29,captured,2026-09-03
PAY_FB0CBF1977B6,ORD_A971D9710D37,upi,51976.25,51976.25,captured,2026-09-03
PAY_FB70FA73EAB8,ORD_2FC8E024A81B,wallet,35703.06,35703.06,captured,2026-09-03
PAY_FB792DE22AE6,ORD_CEE2FFF4A859,card,50123.85,50123.85,captured,2026-09-03
PAY_FC883C7EFB72,ORD_A4D4BC838A8C,wallet,35227.71,35227.71,captured,2026-09-03
PAY_FCDA950BD04A,ORD_4EFE48F8C620,upi,13707.59,13707.59,captured,2026-09-03
PAY_FE93B8B1EBF1,ORD_69399718F145,upi,5882.57,5882.57,captured,2026-09-03
PAY_FF06BB02A64C,ORD_F355C41735C3,netbanking,15113.17,15113.17,captured,2026-09-03
